# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1381       1.032350829666e-10       2.712571989331e-12      -7.810319431020e-12       1.126451424746e-14       1.672529937263e-15       5.618279622460e-16      -6.438045398332e-17 
 1382       1.033921751187e-10       2.689011272590e-12      -7.789383142474e-12       1.126169792124e-14       1.667631748772e-15       5.619537710911e-16      -6.368500842171e-17 
 1383       1.035472048320e-10       2.665484476537e-12      -7.766848428820e-12       1.125889933419e-14       1.662750886521e-15       5.620254561254e-16      -6.298697093162e-17 
 1384       1.037000490541e-10       2.642000282051e-12      -7.742727728579e-12       1.125611645985e-14       1.657887277233e-15       5.620421206119e-16      -6.228644897916e-17 
 1385       1.038505840622e-10       2.618567418608e-12      -7.717033581215e-12       1.125334725922e-14       1.653040846650e-15       5.620028636343e-16      -6.158355067300e-17 
 1386       1.039986854625e-10       2.595194664366e-12      -7.689778627338e-12       1.125058968078e-14       1.648211519528e-15       5.619067800897e-16      -6.087838476560e-17 
 1387       1.041442281883e-10       2.571890846250e-12      -7.660975608902e-12       1.124784166044e-14       1.643399219638e-15       5.617529606822e-16      -6.017106065431e-17 
 1388       1.042870864992e-10       2.548664840046e-12      -7.630637369408e-12       1.124510112150e-14       1.638603869763e-15       5.615404919155e-16      -5.946168838257e-17 
 1389       1.044271339802e-10       2.525525570477e-12      -7.598776854095e-12       1.124236597467e-14       1.633825391692e-15       5.612684560862e-16      -5.875037864104e-17 
 1390       1.045642435398e-10       2.502482011298e-12      -7.565407110148e-12       1.123963411801e-14       1.629063706224e-15       5.609359312768e-16      -5.803724276883e-17 
 1391       1.046982874094e-10       2.479543185378e-12      -7.530541286894e-12       1.123690343694e-14       1.624318733162e-15       5.605419913488e-16      -5.732239275458e-17 
 1392       1.048291371419e-10       2.456718164787e-12      -7.494192636001e-12       1.123417180417e-14       1.619590391309e-15       5.600857059355e-16      -5.660594123770e-17 
 1393       1.049566636105e-10       2.434016070884e-12      -7.456374511675e-12       1.123143707973e-14       1.614878598473e-15       5.595661404354e-16      -5.588800150947e-17 
 1394       1.050807370076e-10       2.411446074402e-12      -7.417100370866e-12       1.122869711090e-14       1.610183271457e-15       5.589823560051e-16      -5.516868751427e-17 
 1395       1.052012268435e-10       2.389017395536e-12      -7.376383773459e-12       1.122594973222e-14       1.605504326060e-15       5.583334095522e-16      -5.444811385067e-17 
 1396       1.053180019452e-10       2.366739304028e-12      -7.334238382482e-12       1.122319276545e-14       1.600841677075e-15       5.576183537288e-16      -5.372639577265e-17 
 1397       1.054309304556e-10       2.344621119253e-12      -7.290677964298e-12       1.122042401955e-14       1.596195238288e-15       5.568362369239e-16      -5.300364919076e-17 
 1398       1.055398798318e-10       2.322672210307e-12      -7.245716388807e-12       1.121764129066e-14       1.591564922472e-15       5.559861032570e-16      -5.227999067325e-17 
 1399       1.056447168440e-10       2.300901996093e-12      -7.199367629648e-12       1.121484236208e-14       1.586950641391e-15       5.550669925710e-16      -5.155553744727e-17 
 1400       1.057453075747e-10       2.279319945409e-12      -7.151645764394e-12       1.121202500423e-14       1.582352305789e-15       5.540779404251e-16      -5.083040740001e-17 
 1401       1.058415174172e-10       2.257935577029e-12      -7.102564974753e-12       1.120918697464e-14       1.577769825397e-15       5.530179780880e-16      -5.010471907988e-17 
 1402       1.059332273388e-10       2.236757556191e-12      -7.052141483531e-12       1.120632616575e-14       1.573203116824e-15       5.518867402666e-16      -4.937857891507e-17 
 1403       1.060203828592e-10       2.215790973544e-12      -7.000399387214e-12       1.120344105004e-14       1.568652127343e-15       5.506862952411e-16      -4.865204272114e-17 
 1404       1.061029455807e-10       2.195040037989e-12      -6.947364884620e-12       1.120053023949e-14       1.564116811350e-15       5.494193338056e-16      -4.792515379421e-17 
 1405       1.061808769701e-10       2.174508977739e-12      -6.893064345971e-12       1.119759233817e-14       1.559597122488e-15       5.480885632949e-16      -4.719795565759e-17 
 1406       1.062541383583e-10       2.154202040348e-12      -6.837524313216e-12       1.119462594222e-14       1.555093013642e-15       5.466967076143e-16      -4.647049206209e-17 
 1407       1.063226909400e-10       2.134123492747e-12      -6.780771500343e-12       1.119162963985e-14       1.550604436939e-15       5.452465072699e-16      -4.574280698644e-17 
 1408       1.063864957738e-10       2.114277621271e-12      -6.722832793702e-12       1.118860201129e-14       1.546131343747e-15       5.437407193985e-16      -4.501494463766e-17 
 1409       1.064455137821e-10       2.094668731694e-12      -6.663735252317e-12       1.118554162884e-14       1.541673684670e-15       5.421821177982e-16      -4.428694945146e-17 
 1410       1.064997057502e-10       2.075301149257e-12      -6.603506108207e-12       1.118244705679e-14       1.537231409552e-15       5.405734929582e-16      -4.355886609262e-17 
 1411       1.065490323270e-10       2.056179218703e-12      -6.542172766703e-12       1.117931685143e-14       1.532804467469e-15       5.389176520888e-16      -4.283073945535e-17 
 1412       1.065934540243e-10       2.037307304303e-12      -6.479762806763e-12       1.117614956105e-14       1.528392806731e-15       5.372174191519e-16      -4.210261466372e-17 
 1413       1.066329312165e-10       2.018689789895e-12      -6.416303981294e-12       1.117294372592e-14       1.523996374882e-15       5.354756348907e-16      -4.137453707200e-17 
 1414       1.066674241410e-10       2.000331078907e-12      -6.351824217467e-12       1.116969787825e-14       1.519615118692e-15       5.336951568604e-16      -4.064655226507e-17 
 1415       1.066968928974e-10       1.982235594395e-12      -6.286351617031e-12       1.116641054221e-14       1.515248984161e-15       5.318788594577e-16      -3.991870605879e-17 
 1416       1.067212974474e-10       1.964407779070e-12      -6.219914456638e-12       1.116308023389e-14       1.510897916516e-15       5.300296339513e-16      -3.919104450040e-17 
 1417       1.067405976150e-10       1.946852095333e-12      -6.152541188154e-12       1.115970546132e-14       1.506561860209e-15       5.281503885120e-16      -3.846361386890e-17 
 1418       1.067547530860e-10       1.929573025301e-12      -6.084260438981e-12       1.115628472440e-14       1.502240758912e-15       5.262440482428e-16      -3.773646067541e-17 
 1419       1.067637234076e-10       1.912575070845e-12      -6.015101012371e-12       1.115281651494e-14       1.497934555521e-15       5.243135552088e-16      -3.700963166360e-17 
 1420       1.067674679888e-10       1.895862753617e-12      -5.945091887744e-12       1.114929931662e-14       1.493643192151e-15       5.223618684678e-16      -3.628317381003e-17 
 1421       1.067659460997e-10       1.879440615082e-12      -5.874262221009e-12       1.114573160498e-14       1.489366610136e-15       5.203919641000e-16      -3.555713432456e-17 
 1422       1.067591168714e-10       1.863313216549e-12      -5.802641344878e-12       1.114211184741e-14       1.485104750023e-15       5.184068352383e-16      -3.483156065073e-17 
 1423       1.067469392961e-10       1.847485139205e-12      -5.730258769183e-12       1.113843850312e-14       1.480857551577e-15       5.164094920985e-16      -3.410650046615e-17 
 1424       1.067293722264e-10       1.831960984142e-12      -5.657144181197e-12       1.113471002313e-14       1.476624953773e-15       5.144029620092e-16      -3.338200168284e-17 
 1425       1.067063743758e-10       1.816745372393e-12      -5.583327445947e-12       1.113092485030e-14       1.472406894800e-15       5.123902894423e-16      -3.265811244770e-17 
 1426       1.066779043177e-10       1.801842944960e-12      -5.508838606537e-12       1.112708141923e-14       1.468203312053e-15       5.103745360426e-16      -3.193488114281e-17 
 1427       1.066439204858e-10       1.787258362847e-12      -5.433707884460e-12       1.112317815633e-14       1.464014142136e-15       5.083587806585e-16      -3.121235638587e-17 
 1428       1.066043811737e-10       1.772996307090e-12      -5.357965679919e-12       1.111921347976e-14       1.459839320861e-15       5.063461193717e-16      -3.049058703055e-17 
 1429       1.065592445348e-10       1.759061478788e-12      -5.281642572142e-12       1.111518579942e-14       1.455678783241e-15       5.043396655276e-16      -2.976962216689e-17 
 1430       1.065084685819e-10       1.745458599139e-12      -5.204769319703e-12       1.111109351694e-14       1.451532463494e-15       5.023425497652e-16      -2.904951112169e-17 
 1431       1.064520111872e-10       1.732192409464e-12      -5.127376860836e-12       1.110693502568e-14       1.447400295036e-15       5.003579200475e-16      -2.833030345888e-17 
 1432       1.063898300821e-10       1.719267671245e-12      -5.049496313754e-12       1.110270871069e-14       1.443282210486e-15       4.983889416913e-16      -2.761204897991e-17 
 1433       1.063218828568e-10       1.706689166152e-12      -4.971158976967e-12       1.109841294871e-14       1.439178141656e-15       4.964387973976e-16      -2.689479772415e-17 
 1434       1.062481269605e-10       1.694461696075e-12      -4.892396329598e-12       1.109404610816e-14       1.435088019558e-15       4.945106872815e-16      -2.617859996923e-17 
 1435       1.061685197008e-10       1.682590083158e-12      -4.813240031701e-12       1.108960654912e-14       1.431011774395e-15       4.926078289028e-16      -2.546350623149e-17 
 1436       1.060830182437e-10       1.671079169828e-12      -4.733721924581e-12       1.108509262331e-14       1.426949335562e-15       4.907334572953e-16      -2.474956726631e-17 
 1437       1.059915796135e-10       1.659933818825e-12      -4.653874031107e-12       1.108050267409e-14       1.422900631648e-15       4.888908249978e-16      -2.403683406850e-17 
 1438       1.058941606922e-10       1.649158913239e-12      -4.573728556032e-12       1.107583503642e-14       1.418865590428e-15       4.870832020837e-16      -2.332535787273e-17 
 1439       1.057907182199e-10       1.638759356533e-12      -4.493317886313e-12       1.107108803689e-14       1.414844138864e-15       4.853138761913e-16      -2.261519015385e-17 
 1440       1.056812087943e-10       1.628740072582e-12      -4.412674591422e-12       1.106625999364e-14       1.410836203104e-15       4.835861525539e-16      -2.190638262732e-17 
 1441       1.055656033375e-10       1.619104974372e-12      -4.331830122119e-12       1.106134946124e-14       1.406841714825e-15       4.819023548639e-16      -2.119898733903e-17 
 1442       1.054439306580e-10       1.609853858593e-12      -4.250810891660e-12       1.105635596774e-14       1.402860630326e-15       4.802608167119e-16      -2.049305693507e-17 
 1443       1.053162343309e-10       1.600985479594e-12      -4.169642155444e-12       1.105127928505e-14       1.398892911626e-15       4.786588596729e-16      -1.978864439544e-17 
 1444       1.051825582710e-10       1.592498577820e-12      -4.088349309201e-12       1.104611918475e-14       1.394938520134e-15       4.770937896743e-16      -1.908580294528e-17 
 1445       1.050429467336e-10       1.584391879784e-12      -4.006957889231e-12       1.104087543818e-14       1.390997416648e-15       4.755628969683e-16      -1.838458605523e-17 
 1446       1.048974443153e-10       1.576664098039e-12      -3.925493572647e-12       1.103554781633e-14       1.387069561353e-15       4.740634561041e-16      -1.768504744184e-17 
 1447       1.047460959546e-10       1.569313931155e-12      -3.843982177617e-12       1.103013608993e-14       1.383154913822e-15       4.725927259007e-16      -1.698724106793e-17 
 1448       1.045889469323e-10       1.562340063680e-12      -3.762449663608e-12       1.102464002942e-14       1.379253433011e-15       4.711479494190e-16      -1.629122114302e-17 
 1449       1.044260428725e-10       1.555741166122e-12      -3.680922131627e-12       1.101905940492e-14       1.375365077261e-15       4.697263539345e-16      -1.559704212368e-17 
 1450       1.042574297429e-10       1.549515894915e-12      -3.599425824463e-12       1.101339398626e-14       1.371489804295e-15       4.683251509093e-16      -1.490475871395e-17 
 1451       1.040831538558e-10       1.543662892395e-12      -3.517987126931e-12       1.100764354299e-14       1.367627571218e-15       4.669415359650e-16      -1.421442586571e-17 
 1452       1.039032618684e-10       1.538180786766e-12      -3.436632566113e-12       1.100180784437e-14       1.363778334514e-15       4.655726888550e-16      -1.352609877909e-17 
 1453       1.037178007836e-10       1.533068192077e-12      -3.355388811599e-12       1.099588665933e-14       1.359942050044e-15       4.642157734366e-16      -1.283983290281e-17 
 1454       1.035268179508e-10       1.528323708192e-12      -3.274282675733e-12       1.098987975653e-14       1.356118673049e-15       4.628679376439e-16      -1.215568393465e-17 
 1455       1.033303610662e-10       1.523945920761e-12      -3.193341113851e-12       1.098378690434e-14       1.352308158143e-15       4.615263134600e-16      -1.147370782177e-17 
 1456       1.031284781736e-10       1.519933401192e-12      -3.112591224528e-12       1.097760787082e-14       1.348510459315e-15       4.601880168892e-16      -1.079396076112e-17 
 1457       1.029212176653e-10       1.516284706624e-12      -3.032060249817e-12       1.097134242375e-14       1.344725529928e-15       4.588501479300e-16      -1.011649919986e-17 
 1458       1.027086282824e-10       1.512998379899e-12      -2.951775575491e-12       1.096499033058e-14       1.340953322716e-15       4.575097905470e-16      -9.441379835694e-18 
 1459       1.024907591153e-10       1.510072949531e-12      -2.871764731288e-12       1.095855135850e-14       1.337193789784e-15       4.561640126434e-16      -8.768659617305e-18 
 1460       1.022676596051e-10       1.507506929681e-12      -2.792055391151e-12       1.095202527440e-14       1.333446882604e-15       4.548098660339e-16      -8.098395744726e-18 
 1461       1.020393795432e-10       1.505298820126e-12      -2.712675373471e-12       1.094541184485e-14       1.329712552017e-15       4.534443864163e-16      -7.430645669730e-18 
 1462       1.018059690728e-10       1.503447106232e-12      -2.633652641332e-12       1.093871083614e-14       1.325990748232e-15       4.520645933449e-16      -6.765467096224e-18 
 1463       1.015674786893e-10       1.501950258929e-12      -2.555015302747e-12       1.093192201427e-14       1.322281420819e-15       4.506674902019e-16      -6.102917980635e-18 
 1464       1.013239592405e-10       1.500806734675e-12      -2.476791610906e-12       1.092504514492e-14       1.318584518716e-15       4.492500641708e-16      -5.443056532299e-18 
 1465       1.010754619280e-10       1.500014975437e-12      -2.399009964418e-12       1.091807999350e-14       1.314899990219e-15       4.478092862081e-16      -4.785941213853e-18 
 1466       1.008220383073e-10       1.499573408655e-12      -2.321698907550e-12       1.091102632511e-14       1.311227782988e-15       4.463421110161e-16      -4.131630741627e-18 
 1467       1.005637402884e-10       1.499480447219e-12      -2.244887130470e-12       1.090388390455e-14       1.307567844043e-15       4.448454770152e-16      -3.480184086024e-18 
 1468       1.003006201370e-10       1.499734489437e-12      -2.168603469494e-12       1.089665249632e-14       1.303920119758e-15       4.433163063163e-16      -2.831660471920e-18 
 1469       1.000327304744e-10       1.500333919012e-12      -2.092876907322e-12       1.088933186464e-14       1.300284555869e-15       4.417515046936e-16      -2.186119379048e-18 
 1470       9.976012427895e-11       1.501277105005e-12      -2.017736573284e-12       1.088192177341e-14       1.296661097465e-15       4.401479615561e-16      -1.543620542389e-18 
 1471       9.948285488589e-11       1.502562401818e-12      -1.943211743582e-12       1.087442198625e-14       1.293049688990e-15       4.385025499213e-16      -9.042239525591e-19 
 1472       9.920097598854e-11       1.504188149157e-12      -1.869331841530e-12       1.086683226647e-14       1.289450274239e-15       4.368121263864e-16      -2.679898562039e-19 
 1473       9.891454163877e-11       1.506152672005e-12      -1.796126437801e-12       1.085915237709e-14       1.285862796361e-15       4.350735311017e-16       3.650212436164e-19 
 1474       9.862360624759e-11       1.508454280600e-12      -1.723625250664e-12       1.085138208084e-14       1.282287197855e-15       4.332835877424e-16       9.947485870356e-19 
 1475       9.832822458590e-11       1.511091270398e-12      -1.651858146229e-12       1.084352114012e-14       1.278723420567e-15       4.314391034813e-16       1.621131156992e-18 
 1476       9.802845178505e-11       1.514061922053e-12      -1.580855138691e-12       1.083556931706e-14       1.275171405692e-15       4.295368689611e-16       2.244107678840e-18 
 1477       9.772434333751e-11       1.517364501381e-12      -1.510646390569e-12       1.082752637350e-14       1.271631093772e-15       4.275736582669e-16       2.863616619959e-18 
 1478       9.741595509754e-11       1.520997259338e-12      -1.441262212949e-12       1.081939207094e-14       1.268102424691e-15       4.255462288988e-16       3.479596189365e-18 
 1479       9.710334328179e-11       1.524958431990e-12      -1.372733065729e-12       1.081116617062e-14       1.264585337679e-15       4.234513217440e-16       4.091984337321e-18 
 1480       9.678656973073e-11       1.529245665078e-12      -1.305086229891e-12       1.080284862530e-14       1.261079776424e-15       4.212866481717e-16       4.700722742569e-18 
 1481       9.646571774843e-11       1.533854281562e-12      -1.238335787862e-12       1.079444015681e-14       1.257585704476e-15       4.190538620448e-16       5.305768817927e-18 
 1482       9.614087642059e-11       1.538778996902e-12      -1.172492544619e-12       1.078594168426e-14       1.254103089993e-15       4.167556170240e-16       5.907083822562e-18 
 1483       9.581213536892e-11       1.544014492848e-12      -1.107567346727e-12       1.077735413265e-14       1.250631900638e-15       4.143945821377e-16       6.504628884965e-18 
 1484       9.547958475205e-11       1.549555417381e-12      -1.043571082404e-12       1.076867843295e-14       1.247172103578e-15       4.119734418080e-16       7.098365002776e-18 
 1485       9.514331526649e-11       1.555396384655e-12      -9.805146815768e-13       1.075991552211e-14       1.243723665480e-15       4.094948958774e-16       7.688253042618e-18 
 1486       9.480341814754e-11       1.561531974933e-12      -9.184091159426e-13       1.075106634300e-14       1.240286552515e-15       4.069616596352e-16       8.274253739922e-18 
 1487       9.445998517021e-11       1.567956734531e-12      -8.572653990301e-13       1.074213184450e-14       1.236860730353e-15       4.043764638439e-16       8.856327698758e-18 
 1488       9.411310865018e-11       1.574665175758e-12      -7.970945862586e-13       1.073311298147e-14       1.233446164163e-15       4.017420547659e-16       9.434435391659e-18 
 1489       9.376288144472e-11       1.581651776854e-12      -7.379077749988e-13       1.072401071477e-14       1.230042818613e-15       3.990611941895e-16       1.000853715946e-17 
 1490       9.340939695362e-11       1.588910981933e-12      -6.797161046320e-13       1.071482601128e-14       1.226650657866e-15       3.963366594561e-16       1.057859321111e-17 
 1491       9.305274912009e-11       1.596437200920e-12      -6.225307566112e-13       1.070555984388e-14       1.223269645584e-15       3.935712434858e-16       1.114456362352e-17 
 1492       9.269303243176e-11       1.604224809496e-12      -5.663629545206e-13       1.069621319149e-14       1.219899744921e-15       3.907677548047e-16       1.170640834139e-17 
 1493       9.233034192155e-11       1.612268149033e-12      -5.112239641362e-13       1.068678703907e-14       1.216540918528e-15       3.879290175708e-16       1.226408717700e-17 
 1494       9.196477316861e-11       1.620561526537e-12      -4.571250934853e-13       1.067728237763e-14       1.213193128545e-15       3.850578716005e-16       1.281755981011e-17 
 1495       9.159642229929e-11       1.629099214590e-12      -4.040776929074e-13       1.066770020425e-14       1.209856336608e-15       3.821571723957e-16       1.336678578772e-17 
 1496       9.122538598802e-11       1.637875451288e-12      -3.520931551136e-13       1.065804152206e-14       1.206530503839e-15       3.792297911692e-16       1.391172452394e-17 
 1497       9.085176145828e-11       1.646884440179e-12      -3.011829152472e-13       1.064830734030e-14       1.203215590855e-15       3.762786148721e-16       1.445233529979e-17 
 1498       9.047564648350e-11       1.656120350208e-12      -2.513584509439e-13       1.063849867428e-14       1.199911557756e-15       3.733065462201e-16       1.498857726307e-17 
 1499       9.009713938800e-11       1.665577315657e-12      -2.026312823915e-13       1.062861654542e-14       1.196618364134e-15       3.703165037193e-16       1.552040942814e-17 
 1500       8.971633904796e-11       1.675249436079e-12      -1.550129723901e-13       1.061866198125e-14       1.193335969065e-15       3.673114216936e-16       1.604779067579e-17 
 1501       8.933334489228e-11       1.685130776246e-12      -1.085151264128e-13       1.060863601543e-14       1.190064331111e-15       3.642942503105e-16       1.657067975304e-17 
 1502       8.894825690357e-11       1.695215366086e-12      -6.314939266518e-14       1.059853968776e-14       1.186803408319e-15       3.612679556079e-16       1.708903527298e-17 
 1503       8.856117561905e-11       1.705497200622e-12      -1.892746214564e-14       1.058837404417e-14       1.183553158218e-15       3.582355195205e-16       1.760281571460e-17 
 1504       8.817220213149e-11       1.715970239914e-12       2.413893129436e-14       1.057814013674e-14       1.180313537820e-15       3.551999399062e-16       1.811197942262e-17 
 1505       8.778143809013e-11       1.726628409000e-12       6.603801089027e-14       1.056783902373e-14       1.177084503619e-15       3.521642305726e-16       1.861648460732e-17 
 1506       8.738898570165e-11       1.737465597833e-12       1.067579569043e-13       1.055747176957e-14       1.173866011586e-15       3.491314213035e-16       1.911628934436e-17 
 1507       8.699494773104e-11       1.748475661225e-12       1.462869065653e-13       1.054703944487e-14       1.170658017175e-15       3.461045578853e-16       1.961135157461e-17 
 1508       8.659942750259e-11       1.759652418785e-12       1.846129540087e-13       1.053654312645e-14       1.167460475316e-15       3.430867021337e-16       2.010162910398e-17 
 1509       8.620252890077e-11       1.770989654861e-12       2.217241502161e-13       1.052598389732e-14       1.164273340415e-15       3.400809319198e-16       2.058707960328e-17 
 1510       8.580435637119e-11       1.782481118479e-12       2.576085029555e-13       1.051536284672e-14       1.161096566355e-15       3.370903411967e-16       2.106766060797e-17 
 1511       8.540501492155e-11       1.794120523282e-12       2.922539767209e-13       1.050468107011e-14       1.157930106495e-15       3.341180400264e-16       2.154332951809e-17 
 1512       8.500461012251e-11       1.805901547474e-12       3.256484926726e-13       1.049393966918e-14       1.154773913665e-15       3.311671546054e-16       2.201404359800e-17 
 1513       8.460324810867e-11       1.817817833757e-12       3.577799285762e-13       1.048313975188e-14       1.151627940169e-15       3.282408272921e-16       2.247975997628e-17 
 1514       8.420103557951e-11       1.829862989272e-12       3.886361187435e-13       1.047228243242e-14       1.148492137783e-15       3.253422166325e-16       2.294043564549e-17 
 1515       8.379807980026e-11       1.842030585541e-12       4.182048539717e-13       1.046136883127e-14       1.145366457754e-15       3.224744973872e-16       2.339602746205e-17 
 1516       8.339448860289e-11       1.854314158404e-12       4.464738814835e-13       1.045040007518e-14       1.142250850796e-15       3.196408605576e-16       2.384649214607e-17 
 1517       8.299037038703e-11       1.866707207964e-12       4.734309048668e-13       1.043937729719e-14       1.139145267094e-15       3.168445134125e-16       2.429178628114e-17 
 1518       8.258583412088e-11       1.879203198522e-12       4.990635840148e-13       1.042830163664e-14       1.136049656300e-15       3.140886795145e-16       2.473186631419e-17 
 1519       8.218098420422e-11       1.891795691376e-12       5.233627832831e-13       1.041717428187e-14       1.132963971679e-15       3.113757863026e-16       2.516669489923e-17 
 1520       8.177590500154e-11       1.904478744725e-12       5.463323502947e-13       1.040599659875e-14       1.129888182596e-15       3.087050192295e-16       2.559625999581e-17 
 1521       8.137067616181e-11       1.917246517496e-12       5.679794311798e-13       1.039477000341e-14       1.126822262148e-15       3.060747441247e-16       2.602055595416e-17 
 1522       8.096537774360e-11       1.930093136785e-12       5.883112310127e-13       1.038349591967e-14       1.123766183028e-15       3.034833174852e-16       2.643957718805e-17 
 1523       8.056009021568e-11       1.943012697805e-12       6.073350139200e-13       1.037217577905e-14       1.120719917520e-15       3.009290864599e-16       2.685331817500e-17 
 1524       8.015489445777e-11       1.955999263832e-12       6.250581031895e-13       1.036081102080e-14       1.117683437504e-15       2.984103888337e-16       2.726177345643e-17 
 1525       7.974987176112e-11       1.969046866155e-12       6.414878813790e-13       1.034940309189e-14       1.114656714450e-15       2.959255530118e-16       2.766493763779e-17 
 1526       7.934510382922e-11       1.982149504020e-12       6.566317904248e-13       1.033795344704e-14       1.111639719419e-15       2.934728980039e-16       2.806280538874e-17 
 1527       7.894067277845e-11       1.995301144578e-12       6.704973317507e-13       1.032646354873e-14       1.108632423062e-15       2.910507334085e-16       2.845537144333e-17 
 1528       7.853666113875e-11       2.008495722834e-12       6.830920663762e-13       1.031493486719e-14       1.105634795621e-15       2.886573593972e-16       2.884263060010e-17 
 1529       7.813315185428e-11       2.021727141591e-12       6.944236150256e-13       1.030336888046e-14       1.102646806925e-15       2.862910666988e-16       2.922457772231e-17 
 1530       7.773022828408e-11       2.034989271400e-12       7.044996582366e-13       1.029176707436e-14       1.099668426393e-15       2.839501365835e-16       2.960120773803e-17 
 1531       7.732797420274e-11       2.048275950506e-12       7.133279364689e-13       1.028013094250e-14       1.096699623027e-15       2.816328408475e-16       2.997251564035e-17 
 1532       7.692647380107e-11       2.061580984796e-12       7.209162502129e-13       1.026846198633e-14       1.093740365418e-15       2.793374417968e-16       3.033849648752e-17 
 1533       7.652581168674e-11       2.074898147744e-12       7.272724600985e-13       1.025676171512e-14       1.090790621743e-15       2.770621922316e-16       3.069914540309e-17 
 1534       7.612607288497e-11       2.088221180361e-12       7.324044870036e-13       1.024503164601e-14       1.087850359760e-15       2.748053354309e-16       3.105445757610e-17 
 1535       7.572734283918e-11       2.101543791141e-12       7.363203121631e-13       1.023327330395e-14       1.084919546813e-15       2.725651051361e-16       3.140442826124e-17 
 1536       7.532970741166e-11       2.114859656008e-12       7.390279772772e-13       1.022148822180e-14       1.081998149828e-15       2.703397255356e-16       3.174905277895e-17 
 1537       7.493325288421e-11       2.128162418261e-12       7.405355846204e-13       1.020967794029e-14       1.079086135314e-15       2.681274112493e-16       3.208832651566e-17 
 1538       7.453806595887e-11       2.141445688527e-12       7.408512971501e-13       1.019784400804e-14       1.076183469357e-15       2.659263673122e-16       3.242224492389e-17 
 1539       7.414423375848e-11       2.154703044702e-12       7.399833386152e-13       1.018598798157e-14       1.073290117629e-15       2.637347891593e-16       3.275080352245e-17 
 1540       7.375184382746e-11       2.167928031902e-12       7.379399936649e-13       1.017411142534e-14       1.070406045376e-15       2.615508626094e-16       3.307399789656e-17 
 1541       7.336098413236e-11       2.181114162409e-12       7.347296079573e-13       1.016221591173e-14       1.067531217426e-15       2.593727638494e-16       3.339182369802e-17 
 1542       7.297174306263e-11       2.194254915618e-12       7.303605882682e-13       1.015030302106e-14       1.064665598182e-15       2.571986594188e-16       3.370427664539e-17 
 1543       7.258420943120e-11       2.207343737984e-12       7.248414025997e-13       1.013837434161e-14       1.061809151626e-15       2.550267061937e-16       3.401135252412e-17 
 1544       7.219847247518e-11       2.220374042970e-12       7.181805802890e-13       1.012643146965e-14       1.058961841315e-15       2.528550513713e-16       3.431304718674e-17 
 1545       7.181462185655e-11       2.233339210994e-12       7.103867121168e-13       1.011447600940e-14       1.056123630380e-15       2.506818324536e-16       3.460935655298e-17 
 1546       7.143274766275e-11       2.246232589375e-12       7.014684504165e-13       1.010250957310e-14       1.053294481527e-15       2.485051772323e-16       3.490027660995e-17 
 1547       7.105294040742e-11       2.259047492283e-12       6.914345091824e-13       1.009053378098e-14       1.050474357037e-15       2.463232037728e-16       3.518580341231e-17 
 1548       7.067529103103e-11       2.271777200681e-12       6.802936641785e-13       1.007855026132e-14       1.047663218761e-15       2.441340203981e-16       3.546593308241e-17 
 1549       7.029989090153e-11       2.284414962279e-12       6.680547530476e-13       1.006656065039e-14       1.044861028122e-15       2.419357256736e-16       3.574066181045e-17 
 1550       6.992683181504e-11       2.296953991476e-12       6.547266754193e-13       1.005456659253e-14       1.042067746116e-15       2.397264083909e-16       3.600998585465e-17 
 1551       6.955620599651e-11       2.309387469308e-12       6.403183930192e-13       1.004256974015e-14       1.039283333306e-15       2.375041475525e-16       3.627390154138e-17 
 1552       6.918810610037e-11       2.321708543398e-12       6.248389297776e-13       1.003057175371e-14       1.036507749827e-15       2.352670123555e-16       3.653240526536e-17 
 1553       6.882262521120e-11       2.333910327900e-12       6.082973719378e-13       1.001857430176e-14       1.033740955381e-15       2.330130621762e-16       3.678549348980e-17 
 1554       6.845985684439e-11       2.345985903448e-12       5.907028681651e-13       1.000657906094e-14       1.030982909236e-15       2.307403465543e-16       3.703316274655e-17 
 1555       6.809989494683e-11       2.357928317102e-12       5.720646296554e-13       9.994587716014e-15       1.028233570229e-15       2.284469051771e-16       3.727540963625e-17 
 1556       6.774283389752e-11       2.369730582295e-12       5.523919302440e-13       9.982601959851e-15       1.025492896762e-15       2.261307678637e-16       3.751223082853e-17 
 1557       6.738876850830e-11       2.381385678784e-12       5.316941065142e-13       9.970623493461e-15       1.022760846801e-15       2.237899545494e-16       3.774362306213e-17 
 1558       6.703778313647e-11       2.392887213061e-12       5.099819979175e-13       9.958653920119e-15       1.020037381264e-15       2.214230060401e-16       3.796958557261e-17 
 1559       6.668991890972e-11       2.404231406498e-12       4.872722817059e-13       9.946694426652e-15       1.017322474212e-15       2.190305817590e-16       3.819012740011e-17 
