#scalar perturbations for mode k = 9.845588963938e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       8.517199693257e+02       4.668634195865e-03      -6.536855930514e-02      -1.866815786061e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.624525309709e+01      -2.215735073226e-02       5.257701521524e-02       5.257723517078e-02      -6.495133366210e-02      -1.866805202598e-01       0.000000000000e+00      -1.093252713578e+02      -5.870382662040e-11      -9.844042106629e-02      -1.873350684020e-01       1.122066642150e-02       1.972558949820e-09      -1.684866190999e-01 
       8.539139969302e+02       4.687978234004e-03      -6.537720047277e-02      -1.870269534194e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.660669991085e+01      -2.206669243121e-02       5.256753440764e-02       5.256773571786e-02      -6.496305729352e-02      -1.870259056573e-01       0.000000000000e+00      -1.097352324537e+02      -5.984265234794e-11      -9.627933425963e-02      -1.879126796425e-01       1.034822730294e-02       1.998330998264e-09      -1.688726909318e-01 
       8.561080245346e+02       4.707359908439e-03      -6.538576992398e-02      -1.873723898287e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.696910286483e+01      -2.197659785970e-02       5.255811554318e-02       5.255829453882e-02      -6.497467840374e-02      -1.873713525160e-01       0.000000000000e+00      -1.101459514022e+02      -6.100085414796e-11      -9.352662191924e-02      -1.884564343437e-01       9.271498673668e-03       2.024376348350e-09      -1.692585818968e-01 
       8.583020521391e+02       4.726779219401e-03      -6.539426929998e-02      -1.877178881281e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.733246086243e+01      -2.188706229042e-02       5.254875763078e-02       5.254891149221e-02      -6.498619902510e-02      -1.877168611315e-01       0.000000000000e+00      -1.105574283385e+02      -6.217871657839e-11      -9.028531850348e-02      -1.889598497108e-01       8.030370688514e-03       2.050697269643e-09      -1.696443699916e-01 
       8.604960797435e+02       4.746236167117e-03      -6.540270345793e-02      -1.880634465269e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.769677281583e+01      -2.179808104609e-02       5.253946005787e-02       5.253958688615e-02      -6.499762440484e-02      -1.880624297155e-01       0.000000000000e+00      -1.109696633960e+02      -6.337652773250e-11      -8.667416048462e-02      -1.894178901452e-01       6.669776263770e-03       2.077296047036e-09      -1.700299931910e-01 
       8.626901073480e+02       4.765730751816e-03      -6.541107392864e-02      -1.884090657165e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.806203764643e+01      -2.170964949875e-02       5.253022179307e-02       5.253032064763e-02      -6.500895645172e-02      -1.884080589616e-01       0.000000000000e+00      -1.113826567073e+02      -6.459457927623e-11      -8.282336448431e-02      -1.898271198115e-01       5.238081463123e-03       2.104174982049e-09      -1.704155296294e-01 
       8.648841349524e+02       4.785262973727e-03      -6.541938520413e-02      -1.887547443465e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.842825428456e+01      -2.162176306922e-02       5.252104219500e-02       5.252111309779e-02      -6.502020003472e-02      -1.887537475212e-01       0.000000000000e+00      -1.117964084037e+02      -6.583316648417e-11      -7.887007240794e-02      -1.901857985452e-01       3.785387913238e-03       2.131336390892e-09      -1.708009371170e-01 
       8.671447434349e+02       4.805427296615e-03      -6.542788987771e-02      -1.891109749820e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.880657873658e+01      -2.153177499675e-02       5.251164455036e-02       5.251168766244e-02      -6.503169577575e-02      -1.891099882571e-01       0.000000000000e+00      -1.122235093750e+02      -6.713113612844e-11      -7.483680447883e-02      -1.905024915829e-01       2.319570429896e-03       2.159619978131e-09      -1.711978760094e-01 
       8.694053519174e+02       4.825631576174e-03      -6.543633745310e-02      -1.894672684898e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.918591136408e+01      -2.144235591532e-02       5.250230746012e-02       5.250232475172e-02      -6.504310413376e-02      -1.894662917348e-01       0.000000000000e+00      -1.126514157381e+02      -6.845155513061e-11      -7.099214630677e-02      -1.907674098795e-01       9.375533985884e-04       2.188208488620e-09      -1.715946773987e-01 
       8.711638254098e+02       4.841375633541e-03      -6.544287232995e-02      -1.897444630572e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.948168158596e+01      -2.137318928217e-02       5.249508590853e-02       5.249508503056e-02      -6.505192144390e-02      -1.897434939687e-01       0.000000000000e+00      -1.129848309106e+02      -6.949441549309e-11      -6.822280165996e-02      -1.909400107270e-01      -4.788937573723e-05       2.210659314380e-09      -1.719032670552e-01 
       8.729222989023e+02       4.857143868610e-03      -6.544937527598e-02      -1.900216956175e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.977806062324e+01      -2.130436174317e-02       5.248790015448e-02       5.248788317238e-02      -6.506068891514e-02      -1.900207341188e-01       0.000000000000e+00      -1.133187335694e+02      -7.055122210927e-11      -6.571457280179e-02      -1.910859695534e-01      -9.318552169945e-04       2.233297435834e-09      -1.722117868159e-01 
       8.746807723948e+02       4.872936281498e-03      -6.545584917036e-02      -1.902989647503e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.007504794688e+01      -2.123587105592e-02       5.248075010899e-02       5.248071938760e-02      -6.506940960859e-02      -1.902980107657e-01       0.000000000000e+00      -1.136531237795e+02      -7.162213611149e-11      -6.352258797873e-02      -1.912083021395e-01      -1.695851727825e-03       2.256124083211e-09      -1.725202300430e-01 
       8.764392458873e+02       4.888752872321e-03      -6.546229356080e-02      -1.905762713167e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.037264303162e+01      -2.116771499677e-02       5.247363530789e-02       5.247359345366e-02      -6.507808324642e-02      -1.905753247712e-01       0.000000000000e+00      -1.139880016063e+02      -7.270732020900e-11      -6.169474521175e-02      -1.913105109470e-01      -2.324184279724e-03       2.279140494003e-09      -1.728285746915e-01 
       8.781977193797e+02       4.904593641196e-03      -6.546871035351e-02      -1.908536143573e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.067084535569e+01      -2.109989136055e-02       5.246655562604e-02       5.246650542551e-02      -6.508671191135e-02      -1.908526751772e-01       0.000000000000e+00      -1.143233671144e+02      -7.380693869990e-11      -6.027073916697e-02      -1.913965041534e-01      -2.804259181129e-03       2.302347911200e-09      -1.731368157825e-01 
       8.799561928722e+02       4.920458588238e-03      -6.547509947514e-02      -1.911309942097e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.096965440088e+01      -2.103239796045e-02       5.245951073465e-02       5.245945509052e-02      -6.509529570141e-02      -1.911300623219e-01       0.000000000000e+00      -1.146592203682e+02      -7.492115748425e-11      -5.928127877198e-02      -1.914705051830e-01      -3.126815218918e-03       2.325747584889e-09      -1.734450276602e-01 
       8.817146663647e+02       4.936347713563e-03      -6.548146159971e-02      -1.914084105350e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.126906965257e+01      -2.096523262782e-02       5.245250044232e-02       5.245244230867e-02      -6.510383546145e-02      -1.914074858674e-01       0.000000000000e+00      -1.149955614319e+02      -7.605014407702e-11      -5.874751291550e-02      -1.915369578315e-01      -3.286079090633e-03       2.349340770873e-09      -1.737531577310e-01 
       8.834731398572e+02       4.952261017286e-03      -6.548779717069e-02      -1.916858630230e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.156909059957e+01      -2.089839321196e-02       5.244552457139e-02       5.244546688934e-02      -6.511233180365e-02      -1.916849455044e-01       0.000000000000e+00      -1.153323903693e+02      -7.719406762061e-11      -5.868066934115e-02      -1.916004292639e-01      -3.279843123805e-03       2.373128731549e-09      -1.740612174975e-01 
       8.852326477271e+02       4.968207881459e-03      -6.549410925570e-02      -1.919635152436e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.186989374809e+01      -2.083183854870e-02       5.243857877639e-02       5.243852441450e-02      -6.512078921715e-02      -1.919626048078e-01       0.000000000000e+00      -1.156699058059e+02      -7.835378514983e-11      -5.908227805687e-02      -1.916655460253e-01      -3.109315974246e-03       2.397126901386e-09      -1.743693499310e-01 
       8.869921555970e+02       4.984178952713e-03      -6.550039508069e-02      -1.922412030459e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.217130229140e+01      -2.076560593131e-02       5.243166713590e-02       5.243161882856e-02      -6.512920381829e-02      -1.922402996232e-01       0.000000000000e+00      -1.160079098175e+02      -7.952880093470e-11      -5.994367887850e-02      -1.917367966392e-01      -2.779303122210e-03       2.421322622241e-09      -1.746774369767e-01 
       8.887516634669e+02       5.000174231165e-03      -6.550665284403e-02      -1.925189273523e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.247331572808e+01      -2.069969325825e-02       5.242478930357e-02       5.242474959527e-02      -6.513757396568e-02      -1.925180308740e-01       0.000000000000e+00      -1.163464024674e+02      -8.071928938823e-11      -6.124629644775e-02      -1.918185413898e-01      -2.298005256195e-03       2.445717177773e-09      -1.749854298742e-01 
       8.902008513519e+02       5.013366642245e-03      -6.551178699140e-02      -1.927476963608e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.272251773675e+01      -2.064564424273e-02       5.241914996345e-02       5.241911908026e-02      -6.514443574665e-02      -1.927468055511e-01       0.000000000000e+00      -1.166255630311e+02      -8.171155880039e-11      -6.263108567395e-02      -1.918966621905e-01      -1.795913806385e-03       2.465959563114e-09      -1.752390696665e-01 
       8.916500392370e+02       5.026575474915e-03      -6.551690120308e-02      -1.929764901104e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.297212947251e+01      -2.059180969805e-02       5.241353334630e-02       5.241351269603e-02      -6.515126666946e-02      -1.929756049235e-01       0.000000000000e+00      -1.169050551503e+02      -8.271454309708e-11      -6.427645188626e-02      -1.919868042517e-01      -1.206644047236e-03       2.486338431084e-09      -1.754926547077e-01 
       8.928280663297e+02       5.037324873391e-03      -6.552104429373e-02      -1.931624913511e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.317533750924e+01      -2.054820549235e-02       5.240898445370e-02       5.240897303939e-02      -6.515679726744e-02      -1.931616107017e-01       0.000000000000e+00      -1.171324951993e+02      -8.353782097056e-11      -6.578974222358e-02      -1.920702745594e-01      -6.695750072309e-04       2.503005230311e-09      -1.756987602383e-01 
       8.940060934225e+02       5.048085123109e-03      -6.552517475830e-02      -1.933485080643e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.337881595918e+01      -2.050474163452e-02       5.240445061593e-02       5.240444915291e-02      -6.516230812843e-02      -1.933476319227e-01       0.000000000000e+00      -1.173601543774e+02      -8.436829930767e-11      -6.744540052084e-02      -1.921638956317e-01      -8.615754274944e-05       2.519763087264e-09      -1.759048238053e-01 
       8.949795969971e+02       5.056985417822e-03      -6.552857755640e-02      -1.935022416898e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.354717140127e+01      -2.046892924691e-02       5.240071514873e-02       5.240072237409e-02      -6.516684633050e-02      -1.935013692513e-01       0.000000000000e+00      -1.175484538192e+02      -8.506006643753e-11      -6.891001766136e-02      -1.922495164541e-01       4.268750296640e-04       2.533680520517e-09      -1.760750927079e-01 
       8.959531005717e+02       5.065893123018e-03      -6.553197084829e-02      -1.936559862250e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.371571132961e+01      -2.043321194597e-02       5.239698984335e-02       5.239700611165e-02      -6.517137022711e-02      -1.936551174696e-01       0.000000000000e+00      -1.177369029301e+02      -8.575681895912e-11      -7.045188426494e-02      -1.923430502327e-01       9.642273132591e-04       2.547660629061e-09      -1.762453283687e-01 
       8.969266041464e+02       5.074808238716e-03      -6.553535510322e-02      -1.938097411790e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.388443566226e+01      -2.039758939103e-02       5.239327475595e-02       5.239330035839e-02      -6.517588031429e-02      -1.938088760869e-01       0.000000000000e+00      -1.179255017205e+02      -8.645858795541e-11      -7.206117166191e-02      -1.924448556690e-01       1.522345199019e-03       2.561703635749e-09      -1.764155456758e-01 
       8.979001077210e+02       5.083730764937e-03      -6.553873001447e-02      -1.939635066266e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.405334431734e+01      -2.036206124294e-02       5.238956984595e-02       5.238960500928e-02      -6.518037631078e-02      -1.939626451781e-01       0.000000000000e+00      -1.181142502007e+02      -8.716540467301e-11      -7.372765449223e-02      -1.925552362402e-01       2.097561750420e-03       2.575809764955e-09      -1.765857447751e-01 
       8.988736112957e+02       5.092660701698e-03      -6.554209465735e-02      -1.941172830942e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.422243721347e+01      -2.032662716407e-02       5.238587499554e-02       5.238591988144e-02      -6.518485731623e-02      -1.941164252698e-01       0.000000000000e+00      -1.183031483809e+02      -8.787730052409e-11      -7.544078111180e-02      -1.926744384811e-01       2.686122597152e-03       2.589979241461e-09      -1.767559113963e-01 
       8.998471148703e+02       5.101598049021e-03      -6.554544916966e-02      -1.942710703257e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.439171426979e+01      -2.029128681835e-02       5.238219021983e-02       5.238224492465e-02      -6.518932349424e-02      -1.942702161059e-01       0.000000000000e+00      -1.184921962718e+02      -8.859430708718e-11      -7.718974445435e-02      -1.928026506416e-01       3.284211262000e-03       2.604212289629e-09      -1.769260603325e-01 
       9.024802184593e+02       5.125808650033e-03      -6.555447251947e-02      -1.946870814883e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.485049188854e+01      -2.019616630474e-02       5.237227431797e-02       5.237235555420e-02      -6.520133031241e-02      -1.946862369221e-01       0.000000000000e+00      -1.190042775701e+02      -9.055950123321e-11      -8.201311511488e-02      -1.931953962811e-01       4.919325612287e-03       2.643029704481e-09      -1.773861920300e-01 
       9.051133220482e+02       5.150073465616e-03      -6.556341811764e-02      -1.951031698638e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.531061460533e+01      -2.010172251519e-02       5.236243156260e-02       5.236253830861e-02      -6.521322569449e-02      -1.951023348124e-01       0.000000000000e+00      -1.195174543968e+02      -9.256295140654e-11      -8.679838963418e-02      -1.936551525757e-01       6.519972646332e-03       2.682318336825e-09      -1.778461602053e-01 
       9.077464256371e+02       5.174392496151e-03      -6.557228348148e-02      -1.955193343444e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.577208084798e+01      -2.000794896388e-02       5.235266149413e-02       5.235279156566e-02      -6.522500764206e-02      -1.955185086717e-01       0.000000000000e+00      -1.200317269528e+02      -9.460530095197e-11      -9.133046514470e-02      -1.941791504403e-01       8.013141107591e-03       2.722082707150e-09      -1.783059712498e-01 
       9.103795292261e+02       5.198765742016e-03      -6.558106676955e-02      -1.959355735982e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.623488905807e+01      -1.991483924328e-02       5.234296363687e-02       5.234311382796e-02      -6.523667478984e-02      -1.959347571703e-01       0.000000000000e+00      -1.205470954361e+02      -9.668720236815e-11      -9.540856637280e-02      -1.947616564575e-01       9.332096980769e-03       2.762327373064e-09      -1.787656332310e-01 
       9.130126328150e+02       5.223193203590e-03      -6.558976473357e-02      -1.963518877051e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.669903769237e+01      -1.982238702313e-02       5.233333722005e-02       5.233350348628e-02      -6.524822435468e-02      -1.963510803905e-01       0.000000000000e+00      -1.210635600431e+02      -9.880931741981e-11      -9.885545011299e-02      -1.953942953645e-01       1.041937985404e-02       2.803056926309e-09      -1.792251286596e-01 
       9.156457364039e+02       5.247674881250e-03      -6.559837629060e-02      -1.967682755937e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.716452522310e+01      -1.973058604926e-02       5.232378160955e-02       5.232395928333e-02      -6.525965571283e-02      -1.967674772631e-01       0.000000000000e+00      -1.215811209690e+02      -1.009723172478e-10      -1.015253088533e-01      -1.960664839830e-01       1.122928597668e-02       2.844275989835e-09      -1.796844963866e-01 
       9.182788399929e+02       5.272210775372e-03      -6.560690160493e-02      -1.971847357779e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.763135013622e+01      -1.963943014247e-02       5.231429618493e-02       5.231448021131e-02      -6.527096948063e-02      -1.971839463043e-01       0.000000000000e+00      -1.220997784065e+02      -1.031768824732e-10      -1.033100447616e-01      -1.967659535146e-01       1.172973397923e-02       2.885989222575e-09      -1.801437224468e-01 
       9.209119435818e+02       5.296800886333e-03      -6.561533954070e-02      -1.976012683052e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.809951093137e+01      -1.954891319747e-02       5.230488001981e-02       5.230506520143e-02      -6.528216496348e-02      -1.976004875638e-01       0.000000000000e+00      -1.226195325455e+02      -1.054237033084e-10      -1.041437144888e-01      -1.974793402862e-01       1.190346946792e-02       2.928201320358e-09      -1.806027823034e-01 
       9.235450471707e+02       5.321445214506e-03      -6.562369120777e-02      -1.980178721194e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.856900612233e+01      -1.945902918180e-02       5.229553233218e-02       5.229571357185e-02      -6.529324370698e-02      -1.980170999877e-01       0.000000000000e+00      -1.231403835745e+02      -1.077134796694e-10      -1.040049843651e-01      -1.981928191846e-01       1.174856904352e-02       2.970917012458e-09      -1.810616803243e-01 
       9.261781507597e+02       5.346143760265e-03      -6.563195905028e-02      -1.984345457181e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.903983423602e+01      -1.936977213472e-02       5.228625238334e-02       5.228642491290e-02      -6.530420858431e-02      -1.984337820754e-01       0.000000000000e+00      -1.236623316791e+02      -1.100469212915e-10      -1.029174618846e-01      -1.988927812270e-01       1.127819689672e-02       3.014141064385e-09      -1.815204609076e-01 
       9.288112543486e+02       5.370896523983e-03      -6.564014404128e-02      -1.988512892300e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.951199381308e+01      -1.928113616633e-02       5.227703914524e-02       5.227719873073e-02      -6.531506098724e-02      -1.988505339580e-01       0.000000000000e+00      -1.241853770429e+02      -1.124247478326e-10      -1.009478293511e-01      -1.995663880510e-01       1.051968014090e-02       3.057878277263e-09      -1.819791050766e-01 
       9.308084668908e+02       5.389707686761e-03      -6.564629913955e-02      -1.991674356354e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.987101455745e+01      -1.921431630125e-02       5.227009488124e-02       5.227024225580e-02      -6.532321981918e-02      -1.991666866347e-01       0.000000000000e+00      -1.245828395286e+02      -1.142583803541e-10      -9.892970575789e-02      -2.000525962169e-01       9.776415608696e-03       3.091398207713e-09      -1.823268830226e-01 
       9.328056794331e+02       5.408550042821e-03      -6.565241010546e-02      -1.994836210869e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.023079986702e+01      -1.914784789455e-02       5.226318817014e-02       5.226332166730e-02      -6.533131789214e-02      -1.994828782914e-01       0.000000000000e+00      -1.249809334774e+02      -1.161182905187e-10      -9.652460004617e-02      -2.005126828530e-01       8.911905143688e-03       3.125218276205e-09      -1.826745667975e-01 
       9.348028919753e+02       5.427423592326e-03      -6.565847799399e-02      -1.997998456247e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.059134912022e+01      -1.908172845528e-02       5.225631857144e-02       5.225643692195e-02      -6.533935643576e-02      -1.997991089691e-01       0.000000000000e+00      -1.253796589672e+02      -1.180048040413e-10      -9.380197744781e-02      -2.009430927772e-01       7.950666281869e-03       3.159340618040e-09      -1.830221884790e-01 
       9.368001045176e+02       5.446328335436e-03      -6.566450486085e-02      -2.001161086061e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.095266169978e+01      -1.901595551481e-02       5.224948576516e-02       5.224958812018e-02      -6.534733767931e-02      -2.001153780262e-01       0.000000000000e+00      -1.257790160752e+02      -1.199182500533e-10      -9.083906359357e-02      -2.013410688081e-01       6.919439641767e-03       3.193767379579e-09      -1.833697186729e-01 
       9.383990299852e+02       5.461485549726e-03      -6.566930119336e-02      -2.003693296219e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.124247054777e+01      -1.896354720414e-02       5.224404181297e-02       5.224413104172e-02      -6.535368702583e-02      -2.003686038599e-01       0.000000000000e+00      -1.260991880907e+02      -1.214697491435e-10      -8.834958598437e-02      -2.016349992372e-01       6.062421669942e-03       3.221549568435e-09      -1.836478805016e-01 
       9.399979554529e+02       5.476662756994e-03      -6.567407264944e-02      -2.006225753355e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.153276792622e+01      -1.891135815973e-02       5.223862095957e-02       5.223869701694e-02      -6.536000125805e-02      -2.006218543514e-01       0.000000000000e+00      -1.264197650152e+02      -1.230388953156e-10      -8.580338455410e-02      -2.019063713696e-01       5.193474906122e-03       3.249529362735e-09      -1.839260123536e-01 
       9.415968809206e+02       5.491859957321e-03      -6.567882121675e-02      -2.008758447419e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.182355352420e+01      -1.885938714512e-02       5.223322316917e-02       5.223328622787e-02      -6.536628245085e-02      -2.008751284956e-01       0.000000000000e+00      -1.267407468874e+02      -1.246258622660e-10      -8.324524435832e-02      -2.021550261426e-01       4.327459678046e-03       3.277707879500e-09      -1.842040900221e-01 
       9.431958063882e+02       5.507077150790e-03      -6.568354601455e-02      -2.011291390194e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.211482703287e+01      -1.880763293266e-02       5.222784805481e-02       5.222789849827e-02      -6.537252980601e-02      -2.011284274714e-01       0.000000000000e+00      -1.270621337459e+02      -1.262308251406e-10      -8.071989266859e-02      -2.023811823620e-01       3.479044570103e-03       3.306086240865e-09      -1.844821138843e-01 
       9.447947318559e+02       5.522314337484e-03      -6.568824938904e-02      -2.013824568603e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.240658814505e+01      -1.875609430344e-02       5.222249564337e-02       5.222253405509e-02      -6.537874575570e-02      -2.013817499715e-01       0.000000000000e+00      -1.273839256293e+02      -1.278539605433e-10      -7.827122310414e-02      -2.025854307748e-01       2.662452873348e-03       3.334665571946e-09      -1.847600846012e-01 
       9.461195600311e+02       5.534954621225e-03      -6.569213036780e-02      -2.015923675485e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.264870300380e+01      -1.871355318323e-02       5.221807780425e-02       5.221810682251e-02      -6.538387251180e-02      -2.015916644909e-01       0.000000000000e+00      -1.276508608940e+02      -1.292127422686e-10      -7.633073463120e-02      -2.027387388194e-01       2.019661698051e-03       3.358498718158e-09      -1.849903777930e-01 
       9.474443882062e+02       5.547608631116e-03      -6.569599650800e-02      -2.018022950792e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.289115223689e+01      -1.867115855339e-02       5.221367522124e-02       5.221369547220e-02      -6.538897767870e-02      -2.018015958264e-01       0.000000000000e+00      -1.279180742705e+02      -1.305842243615e-10      -7.449489830513e-02      -2.028783731584e-01       1.415269167364e-03       3.382471259177e-09      -1.852206065967e-01 
       9.487692163814e+02       5.560276367204e-03      -6.569984943063e-02      -2.020122384346e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.313393567229e+01      -1.862890973394e-02       5.220928796548e-02       5.220930016380e-02      -6.539406292542e-02      -2.020115429605e-01       0.000000000000e+00      -1.281855657804e+02      -1.319685095880e-10      -7.278528867106e-02      -2.030052038565e-01       8.560066303097e-04       3.406583841802e-09      -1.854508283059e-01 
       9.500940445565e+02       5.572957829536e-03      -6.570368891918e-02      -2.022221979880e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.337705313860e+01      -1.858680604886e-02       5.220491588504e-02       5.220492082438e-02      -6.539912808072e-02      -2.022215062667e-01       0.000000000000e+00      -1.284533354449e+02      -1.333657014177e-10      -7.122194465493e-02      -2.031202407732e-01       3.480383998537e-04       3.430837116732e-09      -1.856810069184e-01 
       9.510328570604e+02       5.581952599331e-03      -6.570640119460e-02      -2.023709917402e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.354953550638e+01      -1.855705762575e-02       5.220182677581e-02       5.220182708972e-02      -6.540270489389e-02      -2.023703026627e-01       0.000000000000e+00      -1.286432533687e+02      -1.343636634316e-10      -7.021274094300e-02      -2.031952373063e-01       2.218370215642e-05       3.448109236447e-09      -1.858440863293e-01 
       9.519716695642e+02       5.590954261880e-03      -6.570910714346e-02      -2.025197934541e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.372218546401e+01      -1.852738150723e-02       5.219874524077e-02       5.219874138362e-02      -6.540627207671e-02      -2.025191070076e-01       0.000000000000e+00      -1.288333109882e+02      -1.353681961614e-10      -6.929211242504e-02      -2.032653202054e-01      -2.733650255489e-04       3.465452564650e-09      -1.860071716415e-01 
       9.529104820680e+02       5.599962817201e-03      -6.571180705043e-02      -2.026686029609e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.389500295120e+01      -1.849777745633e-02       5.219567127800e-02       5.219566372239e-02      -6.540982993015e-02      -2.026679191326e-01       0.000000000000e+00      -1.290235083107e+02      -1.363793370751e-10      -6.846543325591e-02      -2.033309548044e-01      -5.370362962940e-04       3.482867334676e-09      -1.861702289861e-01 
       9.538492945718e+02       5.608978265309e-03      -6.571450063588e-02      -2.028174205205e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.406798790778e+01      -1.846824523706e-02       5.219260481685e-02       5.219259405074e-02      -6.541337819000e-02      -2.028167392978e-01       0.000000000000e+00      -1.292138453437e+02      -1.373971238219e-10      -6.773752963924e-02      -2.033926298624e-01      -7.674478786818e-04       3.500353780956e-09      -1.863332477073e-01 
       9.547881070756e+02       5.618000606221e-03      -6.571718744046e-02      -2.029662465256e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.424114027410e+01      -1.843878461441e-02       5.218954576614e-02       5.218953228990e-02      -6.541691641210e-02      -2.029655678958e-01       0.000000000000e+00      -1.294043220948e+02      -1.384215942335e-10      -6.711264993056e-02      -2.034508544206e-01      -9.634148973435e-04       3.517912137608e-09      -1.864962850164e-01 
