# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1285       9.411649209172e-11       4.209559749429e-12      -2.753391489793e-12       0.000000000000e+00       2.235686991931e-15       4.082776914074e-16      -1.029294349283e-16 
 1286       9.389367592159e-11       4.217842608373e-12      -2.863064894452e-12       0.000000000000e+00       2.228729039875e-15       4.115054944928e-16      -1.029913466650e-16 
 1287       9.368070593026e-11       4.225529472251e-12      -2.973006672524e-12       0.000000000000e+00       2.221797193993e-15       4.146551942632e-16      -1.030395474101e-16 
 1288       9.347751859511e-11       4.232621621252e-12      -3.083175300969e-12       0.000000000000e+00       2.214891371953e-15       4.177286671646e-16      -1.030741555864e-16 
 1289       9.328404977099e-11       4.239120356647e-12      -3.193528997828e-12       0.000000000000e+00       2.208011489935e-15       4.207278031215e-16      -1.030952906484e-16 
 1290       9.310023468882e-11       4.245027000839e-12      -3.304025721724e-12       0.000000000000e+00       2.201157462624e-15       4.236545055645e-16      -1.031030730842e-16 
 1291       9.292600795428e-11       4.250342897415e-12      -3.414623171362e-12       0.000000000000e+00       2.194329203207e-15       4.265106914574e-16      -1.030976244182e-16 
 1292       9.276130354643e-11       4.255069411193e-12      -3.525278785025e-12       0.000000000000e+00       2.187526623374e-15       4.292982913248e-16      -1.030790672126e-16 
 1293       9.260605481634e-11       4.259207928273e-12      -3.635949740073e-12       0.000000000000e+00       2.180749633306e-15       4.320192492794e-16      -1.030475250702e-16 
 1294       9.246019448575e-11       4.262759856085e-12      -3.746592952444e-12       0.000000000000e+00       2.173998141681e-15       4.346755230490e-16      -1.030031226361e-16 
 1295       9.232365464567e-11       4.265726623439e-12      -3.857165076149e-12       0.000000000000e+00       2.167272055661e-15       4.372690840047e-16      -1.029459856005e-16 
 1296       9.219636675507e-11       4.268109680573e-12      -3.967622502775e-12       0.000000000000e+00       2.160571280895e-15       4.398019171872e-16      -1.028762407003e-16 
 1297       9.207826163950e-11       4.269910499206e-12      -4.077921360982e-12       0.000000000000e+00       2.153895721512e-15       4.422760213350e-16      -1.027940157214e-16 
 1298       9.196926948972e-11       4.271130572585e-12      -4.188017515998e-12       0.000000000000e+00       2.147245280120e-15       4.446934089114e-16      -1.026994395012e-16 
 1299       9.186931986034e-11       4.271771415533e-12      -4.297866569125e-12       0.000000000000e+00       2.140619857799e-15       4.470561061318e-16      -1.025926419307e-16 
 1300       9.177834166849e-11       4.271834564501e-12      -4.407423857231e-12       0.000000000000e+00       2.134019354099e-15       4.493661529912e-16      -1.024737539562e-16 
 1301       9.169626319240e-11       4.271321577617e-12      -4.516644452253e-12       0.000000000000e+00       2.127443667037e-15       4.516256032917e-16      -1.023429075823e-16 
 1302       9.162301207011e-11       4.270234034734e-12      -4.625483160693e-12       0.000000000000e+00       2.120892693092e-15       4.538365246694e-16      -1.022002358734e-16 
 1303       9.155851529806e-11       4.268573537480e-12      -4.733894523120e-12       0.000000000000e+00       2.114366327203e-15       4.560009986221e-16      -1.020458729563e-16 
 1304       9.150269922975e-11       4.266341709308e-12      -4.841832813663e-12       0.000000000000e+00       2.107864462763e-15       4.581211205368e-16      -1.018799540222e-16 
 1305       9.145548957439e-11       4.263540195546e-12      -4.949252039517e-12       0.000000000000e+00       2.101386991618e-15       4.601989997166e-16      -1.017026153289e-16 
 1306       9.141681139548e-11       4.260170663443e-12      -5.056105940437e-12       0.000000000000e+00       2.094933804061e-15       4.622367594084e-16      -1.015139942031e-16 
 1307       9.138658910956e-11       4.256234802225e-12      -5.162347988236e-12       0.000000000000e+00       2.088504788828e-15       4.642365368304e-16      -1.013142290425e-16 
 1308       9.136474648474e-11       4.251734323135e-12      -5.267931386288e-12       0.000000000000e+00       2.082099833099e-15       4.662004831988e-16      -1.011034593181e-16 
 1309       9.135120663939e-11       4.246670959492e-12      -5.372809069022e-12       0.000000000000e+00       2.075718822488e-15       4.681307637558e-16      -1.008818255762e-16 
 1310       9.134589204079e-11       4.241046466734e-12      -5.476933701424e-12       0.000000000000e+00       2.069361641043e-15       4.700295577969e-16      -1.006494694407e-16 
 1311       9.134872450375e-11       4.234862622470e-12      -5.580257678535e-12       0.000000000000e+00       2.063028171242e-15       4.718990586979e-16      -1.004065336153e-16 
 1312       9.135962518925e-11       4.228121226528e-12      -5.682733124948e-12       0.000000000000e+00       2.056718293989e-15       4.737414739425e-16      -1.001531618857e-16 
 1313       9.137851460309e-11       4.220824101008e-12      -5.784311894310e-12       0.000000000000e+00       2.050431888609e-15       4.755590251495e-16      -9.988949912180e-17 
 1314       9.140531259452e-11       4.212973090325e-12      -5.884945568817e-12       0.000000000000e+00       2.044168832846e-15       4.773539481007e-16      -9.961569127980e-17 
 1315       9.143993835489e-11       4.204570061264e-12      -5.984585458715e-12       0.000000000000e+00       2.037929002861e-15       4.791284927673e-16      -9.933188540447e-17 
 1316       9.148231041627e-11       4.195616903029e-12      -6.083182601799e-12       0.000000000000e+00       2.031712273224e-15       4.808849233382e-16      -9.903822963134e-17 
 1317       9.153234665012e-11       4.186115527288e-12      -6.180687762909e-12       0.000000000000e+00       2.025518516912e-15       4.826255182467e-16      -9.873487318884e-17 
 1318       9.158996426590e-11       4.176067868227e-12      -6.277051433433e-12       0.000000000000e+00       2.019347605307e-15       4.843525701982e-16      -9.842196640056e-17 
 1319       9.165507980974e-11       4.165475882598e-12      -6.372223830802e-12       0.000000000000e+00       2.013199408192e-15       4.860683861976e-16      -9.809966068736e-17 
 1320       9.172760916305e-11       4.154341549766e-12      -6.466154897990e-12       0.000000000000e+00       2.007073793745e-15       4.877752875764e-16      -9.776810856966e-17 
 1321       9.180746754117e-11       4.142666871764e-12      -6.558794303012e-12       0.000000000000e+00       2.000970628538e-15       4.894756100201e-16      -9.742746366951e-17 
 1322       9.189456949203e-11       4.130453873336e-12      -6.650091438427e-12       0.000000000000e+00       1.994889777530e-15       4.911717035957e-16      -9.707788071291e-17 
 1323       9.198882889476e-11       4.117704601991e-12      -6.739995420828e-12       0.000000000000e+00       1.988831104068e-15       4.928659327792e-16      -9.671951553188e-17 
 1324       9.209014891682e-11       4.104422126522e-12      -6.828460511163e-12       0.000000000000e+00       1.982794482267e-15       4.945601346022e-16      -9.635251364382e-17 
 1325       9.219839176677e-11       4.090613544538e-12      -6.915462442173e-12       0.000000000000e+00       1.976779834312e-15       4.962539864897e-16      -9.597697584679e-17 
 1326       9.231340860476e-11       4.076287008246e-12      -7.000982270265e-12       0.000000000000e+00       1.970787093565e-15       4.979466204525e-16      -9.559299224861e-17 
 1327       9.243504955169e-11       4.061450729105e-12      -7.085000970922e-12       0.000000000000e+00       1.964816192205e-15       4.996371633227e-16      -9.520065365672e-17 
 1328       9.256316368721e-11       4.046112977950e-12      -7.167499438574e-12       0.000000000000e+00       1.958867061232e-15       5.013247367436e-16      -9.480005157958e-17 
 1329       9.269759904763e-11       4.030282085104e-12      -7.248458486471e-12       0.000000000000e+00       1.952939630460e-15       5.030084571603e-16      -9.439127822810e-17 
 1330       9.283820262388e-11       4.013966440500e-12      -7.327858846546e-12       0.000000000000e+00       1.947033828517e-15       5.046874358098e-16      -9.397442651705e-17 
 1331       9.298482035949e-11       3.997174493794e-12      -7.405681169290e-12       0.000000000000e+00       1.941149582839e-15       5.063607787116e-16      -9.354959006644e-17 
 1332       9.313729714849e-11       3.979914754488e-12      -7.481906023622e-12       0.000000000000e+00       1.935286819669e-15       5.080275866577e-16      -9.311686320296e-17 
 1333       9.329547683342e-11       3.962195792046e-12      -7.556513896751e-12       0.000000000000e+00       1.929445464055e-15       5.096869552029e-16      -9.267634096136e-17 
 1334       9.345920220326e-11       3.944026236007e-12      -7.629485194056e-12       0.000000000000e+00       1.923625439847e-15       5.113379746553e-16      -9.222811908589e-17 
 1335       9.362831499136e-11       3.925414776110e-12      -7.700800238947e-12       0.000000000000e+00       1.917826669691e-15       5.129797300664e-16      -9.177229403171e-17 
 1336       9.380265587343e-11       3.906370162408e-12      -7.770439272738e-12       0.000000000000e+00       1.912049075030e-15       5.146113012214e-16      -9.130896296625e-17 
 1337       9.398206446548e-11       3.886901205384e-12      -7.838382454517e-12       0.000000000000e+00       1.906292576100e-15       5.162317626298e-16      -9.083822377069e-17 
 1338       9.416637932175e-11       3.867016776074e-12      -7.904609861016e-12       0.000000000000e+00       1.900557091927e-15       5.178401835152e-16      -9.036017504130e-17 
 1339       9.435543793271e-11       3.846725806178e-12      -7.969101486477e-12       0.000000000000e+00       1.894842540324e-15       5.194356278059e-16      -8.987491609092e-17 
 1340       9.454907672296e-11       3.826037288183e-12      -8.031837242525e-12       0.000000000000e+00       1.889148837887e-15       5.210171541251e-16      -8.938254695030e-17 
 1341       9.474713104922e-11       3.804960275478e-12      -8.092796958036e-12       0.000000000000e+00       1.883475899995e-15       5.225838157814e-16      -8.888316836957e-17 
 1342       9.494943519828e-11       3.783503882475e-12      -8.151960379007e-12       0.000000000000e+00       1.877823640805e-15       5.241346607586e-16      -8.837688181959e-17 
 1343       9.515582238494e-11       3.761677284721e-12      -8.209307168426e-12       0.000000000000e+00       1.872191973251e-15       5.256687317066e-16      -8.786378949342e-17 
 1344       9.536612474995e-11       3.739489719021e-12      -8.264816906140e-12       0.000000000000e+00       1.866580809037e-15       5.271850659313e-16      -8.734399430769e-17 
 1345       9.558017335800e-11       3.716950483552e-12      -8.318469088725e-12       0.000000000000e+00       1.860990058640e-15       5.286826953848e-16      -8.681759990401e-17 
 1346       9.579779819565e-11       3.694068937984e-12      -8.370243129357e-12       0.000000000000e+00       1.855419631304e-15       5.301606466562e-16      -8.628471065041e-17 
 1347       9.601882816928e-11       3.670854503597e-12      -8.420118357681e-12       0.000000000000e+00       1.849869435036e-15       5.316179409613e-16      -8.574543164269e-17 
 1348       9.624309110306e-11       3.647316663394e-12      -8.468074019677e-12       0.000000000000e+00       1.844339376606e-15       5.330535941334e-16      -8.519986870592e-17 
 1349       9.647041373688e-11       3.623464962226e-12      -8.514089277536e-12       0.000000000000e+00       1.838829361543e-15       5.344666166131e-16      -8.464812839576e-17 
 1350       9.670062172432e-11       3.599309006905e-12      -8.558143209524e-12       0.000000000000e+00       1.833339294131e-15       5.358560134391e-16      -8.409031799990e-17 
 1351       9.693353963060e-11       3.574858466322e-12      -8.600214809854e-12       0.000000000000e+00       1.827869077407e-15       5.372207842380e-16      -8.352654553951e-17 
 1352       9.716899093054e-11       3.550123071568e-12      -8.640282988555e-12       0.000000000000e+00       1.822418613160e-15       5.385599232151e-16      -8.295691977059e-17 
 1353       9.740679800648e-11       3.525112616047e-12      -8.678326571342e-12       0.000000000000e+00       1.816987801925e-15       5.398724191441e-16      -8.238155018542e-17 
 1354       9.764678214628e-11       3.499836955597e-12      -8.714324299483e-12       0.000000000000e+00       1.811576542983e-15       5.411572553580e-16      -8.180054701392e-17 
 1355       9.788876354123e-11       3.474306008607e-12      -8.748254829673e-12       0.000000000000e+00       1.806184734355e-15       5.424134097390e-16      -8.121402122514e-17 
 1356       9.813256128405e-11       3.448529756133e-12      -8.780096733901e-12       0.000000000000e+00       1.800812272804e-15       5.436398547088e-16      -8.062208452859e-17 
 1357       9.837799336679e-11       3.422518242019e-12      -8.809828499317e-12       0.000000000000e+00       1.795459053826e-15       5.448355572192e-16      -8.002484937569e-17 
 1358       9.862487667881e-11       3.396281573012e-12      -8.837428528107e-12       0.000000000000e+00       1.790124971653e-15       5.459994787420e-16      -7.942242896118e-17 
 1359       9.887302700476e-11       3.369829918880e-12      -8.862875137359e-12       0.000000000000e+00       1.784809919246e-15       5.471305752596e-16      -7.881493722450e-17 
 1360       9.912225902247e-11       3.343173512532e-12      -8.886146558932e-12       0.000000000000e+00       1.779513788294e-15       5.482277972550e-16      -7.820248885125e-17 
 1361       9.937238630096e-11       3.316322650132e-12      -8.907220939327e-12       0.000000000000e+00       1.774236469212e-15       5.492900897025e-16      -7.758519927453e-17 
 1362       9.962322129835e-11       3.289287691219e-12      -8.926076339558e-12       0.000000000000e+00       1.768977851136e-15       5.503163920575e-16      -7.696318467643e-17 
 1363       9.987458389011e-11       3.262078917279e-12      -8.942696333292e-12       0.000000000000e+00       1.763737831796e-15       5.513056810182e-16      -7.633655819072e-17 
 1364       1.001263270578e-10       3.234706105562e-12      -8.957086867272e-12       0.000000000000e+00       1.758516347254e-15       5.522570993305e-16      -7.570541846375e-17 
 1365       1.003783114719e-10       3.207178950925e-12      -8.969259581518e-12       0.000000000000e+00       1.753313342477e-15       5.531698283456e-16      -7.506986097367e-17 
 1366       1.006303969848e-10       3.179507207073e-12      -8.979226227698e-12       0.000000000000e+00       1.748128761493e-15       5.540430453671e-16      -7.442998181908e-17 
 1367       1.008824426298e-10       3.151700686669e-12      -8.986998669357e-12       0.000000000000e+00       1.742962547387e-15       5.548759236445e-16      -7.378587772023e-17 
 1368       1.011343066191e-10       3.123769261439e-12      -8.992588882148e-12       0.000000000000e+00       1.737814642300e-15       5.556676323659e-16      -7.313764602017e-17 
 1369       1.013858463426e-10       3.095722862285e-12      -8.996008954064e-12       0.000000000000e+00       1.732684987424e-15       5.564173366512e-16      -7.248538468587e-17 
 1370       1.016369183663e-10       3.067571479388e-12      -8.997271085666e-12       0.000000000000e+00       1.727573523004e-15       5.571241975452e-16      -7.182919230948e-17 
 1371       1.018873784307e-10       3.039325162323e-12      -8.996387590318e-12       0.000000000000e+00       1.722480188330e-15       5.577873720105e-16      -7.116916810940e-17 
 1372       1.021370814497e-10       3.010994020163e-12      -8.993370894414e-12       0.000000000000e+00       1.717404921742e-15       5.584060129207e-16      -7.050541193149e-17 
 1373       1.023858815087e-10       2.982588221588e-12      -8.988233537612e-12       0.000000000000e+00       1.712347660623e-15       5.589792690534e-16      -6.983802425024e-17 
 1374       1.026336318631e-10       2.954117994997e-12      -8.980988173061e-12       0.000000000000e+00       1.707308341396e-15       5.595062850831e-16      -6.916710616992e-17 
 1375       1.028801849371e-10       2.925593628611e-12      -8.971647567636e-12       0.000000000000e+00       1.702286899526e-15       5.599862015745e-16      -6.849275942572e-17 
 1376       1.031253923221e-10       2.897025470587e-12      -8.960224602168e-12       0.000000000000e+00       1.697283269515e-15       5.604181549757e-16      -6.781508638496e-17 
 1377       1.033691047749e-10       2.868423929124e-12      -8.946732271671e-12       0.000000000000e+00       1.692297384901e-15       5.608012776105e-16      -6.713419004824e-17 
 1378       1.036111722168e-10       2.839799472569e-12      -8.931183685579e-12       0.000000000000e+00       1.687329178253e-15       5.611346976723e-16      -6.645017405059e-17 
 1379       1.038514437314e-10       2.811162629533e-12      -8.913592067971e-12       0.000000000000e+00       1.682378581172e-15       5.614175392168e-16      -6.576314266263e-17 
 1380       1.040897675636e-10       2.782523988991e-12      -8.893970757807e-12       0.000000000000e+00       1.677445524290e-15       5.616489221549e-16      -6.507320079177e-17 
 1381       1.043259911181e-10       2.753894200395e-12      -8.872333209154e-12       0.000000000000e+00       1.672529937263e-15       5.618279622460e-16      -6.438045398332e-17 
 1382       1.045599609575e-10       2.725283973785e-12      -8.848692991422e-12       0.000000000000e+00       1.667631748772e-15       5.619537710911e-16      -6.368500842171e-17 
 1383       1.047915228014e-10       2.696704079891e-12      -8.823063789589e-12       0.000000000000e+00       1.662750886521e-15       5.620254561254e-16      -6.298697093162e-17 
 1384       1.050205215242e-10       2.668165350247e-12      -8.795459404437e-12       0.000000000000e+00       1.657887277233e-15       5.620421206119e-16      -6.228644897916e-17 
 1385       1.052468011542e-10       2.639678677297e-12      -8.765893752781e-12       0.000000000000e+00       1.653040846650e-15       5.620028636343e-16      -6.158355067300e-17 
 1386       1.054702048718e-10       2.611255014506e-12      -8.734380867699e-12       0.000000000000e+00       1.648211519528e-15       5.619067800897e-16      -6.087838476560e-17 
 1387       1.056905750082e-10       2.582905376465e-12      -8.700934898764e-12       0.000000000000e+00       1.643399219638e-15       5.617529606822e-16      -6.017106065431e-17 
 1388       1.059077530437e-10       2.554640839001e-12      -8.665570112274e-12       0.000000000000e+00       1.638603869763e-15       5.615404919155e-16      -5.946168838257e-17 
 1389       1.061215796063e-10       2.526472539289e-12      -8.628300891484e-12       0.000000000000e+00       1.633825391692e-15       5.612684560862e-16      -5.875037864104e-17 
 1390       1.063318944700e-10       2.498411675955e-12      -8.589141736836e-12       0.000000000000e+00       1.629063706224e-15       5.609359312768e-16      -5.803724276883e-17 
 1391       1.065385365539e-10       2.470469509187e-12      -8.548107266189e-12       0.000000000000e+00       1.624318733162e-15       5.605419913488e-16      -5.732239275458e-17 
 1392       1.067413439200e-10       2.442657360846e-12      -8.505212215052e-12       0.000000000000e+00       1.619590391309e-15       5.600857059355e-16      -5.660594123770e-17 
 1393       1.069401537721e-10       2.414986614569e-12      -8.460471436813e-12       0.000000000000e+00       1.614878598473e-15       5.595661404354e-16      -5.588800150947e-17 
 1394       1.071348024541e-10       2.387468715885e-12      -8.413899902973e-12       0.000000000000e+00       1.610183271457e-15       5.589823560051e-16      -5.516868751427e-17 
 1395       1.073251254488e-10       2.360115172317e-12      -8.365512703372e-12       0.000000000000e+00       1.605504326060e-15       5.583334095522e-16      -5.444811385067e-17 
 1396       1.075109573761e-10       2.332937553491e-12      -8.315325046422e-12       0.000000000000e+00       1.600841677075e-15       5.576183537288e-16      -5.372639577265e-17 
 1397       1.076921319916e-10       2.305947491251e-12      -8.263352259340e-12       0.000000000000e+00       1.596195238288e-15       5.568362369239e-16      -5.300364919076e-17 
 1398       1.078684821852e-10       2.279156679761e-12      -8.209609788377e-12       0.000000000000e+00       1.591564922472e-15       5.559861032570e-16      -5.227999067325e-17 
 1399       1.080398399794e-10       2.252576875614e-12      -8.154113199048e-12       0.000000000000e+00       1.586950641391e-15       5.550669925710e-16      -5.155553744727e-17 
 1400       1.082060365281e-10       2.226219897945e-12      -8.096878176364e-12       0.000000000000e+00       1.582352305789e-15       5.540779404251e-16      -5.083040740001e-17 
 1401       1.083669021148e-10       2.200097628536e-12      -8.037920525063e-12       0.000000000000e+00       1.577769825397e-15       5.530179780880e-16      -5.010471907988e-17 
 1402       1.085222858843e-10       2.174220937646e-12      -7.977258818890e-12       0.000000000000e+00       1.573203116824e-15       5.518867402666e-16      -4.937857891507e-17 
 1403       1.086721152658e-10       2.148596449023e-12      -7.914922378207e-12       0.000000000000e+00       1.568652127343e-15       5.506862952411e-16      -4.865204272114e-17 
 1404       1.088163371665e-10       2.123229741367e-12      -7.850943376055e-12       0.000000000000e+00       1.564116811350e-15       5.494193338056e-16      -4.792515379421e-17 
 1405       1.089548982947e-10       2.098126419585e-12      -7.785354197044e-12       0.000000000000e+00       1.559597122488e-15       5.480885632949e-16      -4.719795565759e-17 
 1406       1.090877451595e-10       2.073292114842e-12      -7.718187437751e-12       0.000000000000e+00       1.555093013642e-15       5.466967076143e-16      -4.647049206209e-17 
 1407       1.092148240702e-10       2.048732484596e-12      -7.649475907108e-12       0.000000000000e+00       1.550604436939e-15       5.452465072699e-16      -4.574280698644e-17 
 1408       1.093360811367e-10       2.024453212646e-12      -7.579252626795e-12       0.000000000000e+00       1.546131343747e-15       5.437407193985e-16      -4.501494463766e-17 
 1409       1.094514622682e-10       2.000460009174e-12      -7.507550831634e-12       0.000000000000e+00       1.541673684670e-15       5.421821177982e-16      -4.428694945146e-17 
 1410       1.095609131740e-10       1.976758610786e-12      -7.434403969982e-12       0.000000000000e+00       1.537231409552e-15       5.405734929582e-16      -4.355886609262e-17 
 1411       1.096643793622e-10       1.953354780559e-12      -7.359845704120e-12       0.000000000000e+00       1.532804467469e-15       5.389176520888e-16      -4.283073945535e-17 
 1412       1.097618061403e-10       1.930254308080e-12      -7.283909910648e-12       0.000000000000e+00       1.528392806731e-15       5.372174191519e-16      -4.210261466372e-17 
 1413       1.098531386142e-10       1.907463009491e-12      -7.206630680880e-12       0.000000000000e+00       1.523996374882e-15       5.354756348907e-16      -4.137453707200e-17 
 1414       1.099383216883e-10       1.884986727532e-12      -7.128042321230e-12       0.000000000000e+00       1.519615118692e-15       5.336951568604e-16      -4.064655226507e-17 
 1415       1.100173000651e-10       1.862831331584e-12      -7.048179353610e-12       0.000000000000e+00       1.515248984161e-15       5.318788594577e-16      -3.991870605879e-17 
 1416       1.100900182449e-10       1.841002717713e-12      -6.967076515820e-12       0.000000000000e+00       1.510897916516e-15       5.300296339513e-16      -3.919104450040e-17 
 1417       1.101564205254e-10       1.819506808708e-12      -6.884768761942e-12       0.000000000000e+00       1.506561860209e-15       5.281503885120e-16      -3.846361386890e-17 
 1418       1.102164510019e-10       1.798349554132e-12      -6.801291262729e-12       0.000000000000e+00       1.502240758912e-15       5.262440482428e-16      -3.773646067541e-17 
 1419       1.102700535661e-10       1.777536930359e-12      -6.716679406005e-12       0.000000000000e+00       1.497934555521e-15       5.243135552088e-16      -3.700963166360e-17 
 1420       1.103171719068e-10       1.757074940619e-12      -6.630968797046e-12       0.000000000000e+00       1.493643192151e-15       5.223618684678e-16      -3.628317381003e-17 
 1421       1.103577495089e-10       1.736969615043e-12      -6.544195258985e-12       0.000000000000e+00       1.489366610136e-15       5.203919641000e-16      -3.555713432456e-17 
 1422       1.103917296535e-10       1.717227010700e-12      -6.456394833194e-12       0.000000000000e+00       1.485104750023e-15       5.184068352383e-16      -3.483156065073e-17 
 1423       1.104190554172e-10       1.697853211648e-12      -6.367603779683e-12       0.000000000000e+00       1.480857551577e-15       5.164094920985e-16      -3.410650046615e-17 
 1424       1.104396696724e-10       1.678854328971e-12      -6.277858577490e-12       0.000000000000e+00       1.476624953773e-15       5.144029620092e-16      -3.338200168284e-17 
 1425       1.104535150865e-10       1.660236500824e-12      -6.187195925074e-12       0.000000000000e+00       1.472406894800e-15       5.123902894423e-16      -3.265811244770e-17 
 1426       1.104605341217e-10       1.642005892477e-12      -6.095652740708e-12       0.000000000000e+00       1.468203312053e-15       5.103745360426e-16      -3.193488114281e-17 
 1427       1.104606690350e-10       1.624168696358e-12      -6.003266162868e-12       0.000000000000e+00       1.464014142136e-15       5.083587806585e-16      -3.121235638587e-17 
 1428       1.104538618776e-10       1.606731132093e-12      -5.910073550632e-12       0.000000000000e+00       1.459839320861e-15       5.063461193717e-16      -3.049058703055e-17 
 1429       1.104400544947e-10       1.589699446553e-12      -5.816112484066e-12       0.000000000000e+00       1.455678783241e-15       5.043396655276e-16      -2.976962216689e-17 
 1430       1.104191885252e-10       1.573079913894e-12      -5.721420764620e-12       0.000000000000e+00       1.451532463494e-15       5.023425497652e-16      -2.904951112169e-17 
 1431       1.103912054015e-10       1.556878835602e-12      -5.626036415521e-12       0.000000000000e+00       1.447400295036e-15       5.003579200475e-16      -2.833030345888e-17 
 1432       1.103560463489e-10       1.541102540535e-12      -5.529997682162e-12       0.000000000000e+00       1.443282210486e-15       4.983889416913e-16      -2.761204897991e-17 
 1433       1.103136523859e-10       1.525757384968e-12      -5.433343032498e-12       0.000000000000e+00       1.439178141656e-15       4.964387973976e-16      -2.689479772415e-17 
 1434       1.102639643232e-10       1.510849752632e-12      -5.336111157437e-12       0.000000000000e+00       1.435088019558e-15       4.945106872815e-16      -2.617859996923e-17 
 1435       1.102069227640e-10       1.496386054761e-12      -5.238340971232e-12       0.000000000000e+00       1.431011774395e-15       4.926078289028e-16      -2.546350623149e-17 
 1436       1.101424681033e-10       1.482372730132e-12      -5.140071611874e-12       0.000000000000e+00       1.426949335562e-15       4.907334572953e-16      -2.474956726631e-17 
 1437       1.100705405278e-10       1.468816245111e-12      -5.041342441486e-12       0.000000000000e+00       1.422900631648e-15       4.888908249978e-16      -2.403683406850e-17 
 1438       1.099910800156e-10       1.455723093694e-12      -4.942193046712e-12       0.000000000000e+00       1.418865590428e-15       4.870832020837e-16      -2.332535787273e-17 
 1439       1.099040263360e-10       1.443099797550e-12      -4.842663239113e-12       0.000000000000e+00       1.414844138864e-15       4.853138761913e-16      -2.261519015385e-17 
 1440       1.098093190487e-10       1.430952906065e-12      -4.742793055557e-12       0.000000000000e+00       1.410836203104e-15       4.835861525539e-16      -2.190638262732e-17 
 1441       1.097069159953e-10       1.419287693868e-12      -4.642621380946e-12       0.000000000000e+00       1.406841714825e-15       4.819023548639e-16      -2.119898733903e-17 
 1442       1.095968489756e-10       1.408104238856e-12      -4.542181800309e-12       0.000000000000e+00       1.402860630326e-15       4.802608167119e-16      -2.049305693507e-17 
 1443       1.094791686355e-10       1.397401304449e-12      -4.441506705393e-12       0.000000000000e+00       1.398892911626e-15       4.786588596729e-16      -1.978864439544e-17 
 1444       1.093539260281e-10       1.387177638465e-12      -4.340628668821e-12       0.000000000000e+00       1.394938520134e-15       4.770937896743e-16      -1.908580294528e-17 
 1445       1.092211726141e-10       1.377431973084e-12      -4.239580444403e-12       0.000000000000e+00       1.390997416648e-15       4.755628969683e-16      -1.838458605523e-17 
 1446       1.090809602627e-10       1.368163024818e-12      -4.138394967452e-12       0.000000000000e+00       1.387069561353e-15       4.740634561041e-16      -1.768504744184e-17 
 1447       1.089333412528e-10       1.359369494481e-12      -4.037105355098e-12       0.000000000000e+00       1.383154913822e-15       4.725927259007e-16      -1.698724106793e-17 
 1448       1.087783682732e-10       1.351050067152e-12      -3.935744906595e-12       0.000000000000e+00       1.379253433011e-15       4.711479494190e-16      -1.629122114302e-17 
 1449       1.086160944236e-10       1.343203412146e-12      -3.834347103640e-12       0.000000000000e+00       1.375365077261e-15       4.697263539345e-16      -1.559704212368e-17 
 1450       1.084465732155e-10       1.335828182982e-12      -3.732945610683e-12       0.000000000000e+00       1.371489804295e-15       4.683251509093e-16      -1.490475871395e-17 
 1451       1.082698585730e-10       1.328923017348e-12      -3.631574275241e-12       0.000000000000e+00       1.367627571218e-15       4.669415359650e-16      -1.421442586571e-17 
 1452       1.080860048331e-10       1.322486537074e-12      -3.530267128209e-12       0.000000000000e+00       1.363778334514e-15       4.655726888550e-16      -1.352609877909e-17 
 1453       1.078950667471e-10       1.316517348093e-12      -3.429058384176e-12       0.000000000000e+00       1.359942050044e-15       4.642157734366e-16      -1.283983290281e-17 
 1454       1.076970994810e-10       1.311014040415e-12      -3.327982441734e-12       0.000000000000e+00       1.356118673049e-15       4.628679376439e-16      -1.215568393465e-17 
 1455       1.074921586165e-10       1.305975188091e-12      -3.227073883797e-12       0.000000000000e+00       1.352308158143e-15       4.615263134600e-16      -1.147370782177e-17 
 1456       1.072803001513e-10       1.301399349182e-12      -3.126367477905e-12       0.000000000000e+00       1.348510459315e-15       4.601880168892e-16      -1.079396076112e-17 
 1457       1.070615805007e-10       1.297285065727e-12      -3.025898176546e-12       0.000000000000e+00       1.344725529928e-15       4.588501479300e-16      -1.011649919986e-17 
 1458       1.068360564975e-10       1.293630863710e-12      -2.925701117463e-12       0.000000000000e+00       1.340953322716e-15       4.575097905470e-16      -9.441379835694e-18 
 1459       1.066037853934e-10       1.290435253030e-12      -2.825811623969e-12       0.000000000000e+00       1.337193789784e-15       4.561640126434e-16      -8.768659617305e-18 
 1460       1.063648248595e-10       1.287696727467e-12      -2.726265205260e-12       0.000000000000e+00       1.333446882604e-15       4.548098660339e-16      -8.098395744726e-18 
 1461       1.061192329870e-10       1.285413764647e-12      -2.627097556727e-12       0.000000000000e+00       1.329712552017e-15       4.534443864163e-16      -7.430645669730e-18 
