#scalar perturbations for mode k = 1.000000000000e-04 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf          
       2.481755930024e+02       7.775897214457e-04      -1.580778250176e-04      -2.301916314501e-11       5.705498206468e-07       1.291147779823e-06       7.331343396435e-11       2.582295590360e-07      -1.185583813906e-04      -2.250987552500e-11       6.008855500764e-01       6.458621029564e-01      -1.580754331837e-04      -5.380393359565e-11       2.298722876489e-05      -1.185599403930e-04      -6.502145915060e-31      -1.692634808080e-17      -4.272033327426e-12 
       2.484676072750e+02       7.787899147237e-04      -1.584152786146e-04      -2.308712496422e-11       5.804850632799e-07       1.296714347300e-06       7.380808828082e-11       2.593428729524e-07      -1.188114717382e-04      -2.257053977204e-11       6.008665153425e-01       6.458299011986e-01      -1.584128747722e-04      -5.398665965976e-11       2.303943752053e-05      -1.188130373226e-04      -6.586528263011e-31      -1.674876321718e-17      -4.285505058959e-12 
       2.487596215476e+02       7.799907784814e-04      -1.587530356060e-04      -2.315527696943e-11       5.902023234565e-07       1.302919003298e-06       7.437542130529e-11       2.605838045439e-07      -1.190647896337e-04      -2.263116213593e-11       6.008482344681e-01       6.457977578619e-01      -1.587506197105e-04      -5.416978471790e-11       2.309170235649e-05      -1.190663618179e-04      -6.671910557096e-31      -1.656855553919e-17      -4.298995210731e-12 
       2.490516358202e+02       7.811923127188e-04      -1.590910958815e-04      -2.322361063346e-11       5.997375261388e-07       1.309703046001e-06       7.501280928225e-11       2.619406134513e-07      -1.193183349945e-04      -2.269175841875e-11       6.008306028294e-01       6.457656718088e-01      -1.590886678881e-04      -5.435330915521e-11       2.314402326109e-05      -1.193199137962e-04      -6.758303542222e-31      -1.638570362549e-17      -4.312535458187e-12 
       2.493436500928e+02       7.823945174358e-04      -1.594294593314e-04      -2.329211994608e-11       6.091224539558e-07       1.317014724942e-06       7.571777847699e-11       2.634029495851e-07      -1.195721077384e-04      -2.275233966460e-11       6.008135271089e-01       6.457336406441e-01      -1.594270191950e-04      -5.453723335674e-11       2.319640022287e-05      -1.195736931753e-04      -6.845718067988e-31      -1.620018587009e-17      -4.326073769164e-12 
       2.496356643654e+02       7.835973926325e-04      -1.597681258468e-04      -2.336080077876e-11       6.183852589297e-07       1.324808385538e-06       7.648801240368e-11       2.649616820317e-07      -1.198261077837e-04      -2.281291339334e-11       6.007969252842e-01       6.457016624467e-01      -1.597656735225e-04      -5.472155770746e-11       2.324883323075e-05      -1.198276998734e-04      -6.934165089002e-31      -1.601198060805e-17      -4.339652227847e-12 
       2.499276786381e+02       7.848009383089e-04      -1.601070953193e-04      -2.342965037602e-11       6.275509147636e-07       1.333043712216e-06       7.732135572827e-11       2.666087476795e-07      -1.200803350493e-04      -2.287348458767e-11       6.007807272944e-01       6.456697380516e-01      -1.601046307621e-04      -5.490628259220e-11       2.330132227381e-05      -1.200819338096e-04      -7.023655665234e-31      -1.582106618213e-17      -4.353239849023e-12 
       2.502196929107e+02       7.860051544650e-04      -1.604463676399e-04      -2.349866695813e-11       6.366416209675e-07       1.341685051914e-06       7.821581521805e-11       2.683370159184e-07      -1.203347894534e-04      -2.293405646163e-11       6.007648707252e-01       6.456378675928e-01      -1.604438908046e-04      -5.509140839565e-11       2.335386734101e-05      -1.203363949019e-04      -7.114200962942e-31      -1.562742073843e-17      -4.366868117165e-12 
       2.506678294223e+02       7.878544956279e-04      -1.609676169515e-04      -2.360490507069e-11       6.504914274593e-07       1.355664845608e-06       7.970319741335e-11       2.711329750973e-07      -1.207257266931e-04      -2.302701775720e-11       6.007410732064e-01       6.455890597950e-01      -1.609651211858e-04      -5.537629030572e-11       2.343461398911e-05      -1.207273424400e-04      -7.255232486154e-31      -1.532488280519e-17      -4.387811795819e-12 
       2.511159659340e+02       7.897054158488e-04      -1.614895788569e-04      -2.371153258465e-11       6.642727550907e-07       1.370429206217e-06       8.132432463132e-11       2.740858476417e-07      -1.211171983842e-04      -2.311998794106e-11       6.007177720754e-01       6.455403709384e-01      -1.614870640538e-04      -5.566211872158e-11       2.351549251567e-05      -1.211188244712e-04      -7.398815827007e-31      -1.501578076052e-17      -4.408816384450e-12 
       2.515641024457e+02       7.915579151279e-04      -1.620122529655e-04      -2.381854992913e-11       6.780380070416e-07       1.385896121061e-06       8.307410579134e-11       2.771792310213e-07      -1.215092042338e-04      -2.321296675191e-11       6.006948263420e-01       6.454918036136e-01      -1.620097190177e-04      -5.594889503214e-11       2.359650288201e-05      -1.215108407025e-04      -7.544992840221e-31      -1.470003400265e-17      -4.429893148056e-12 
       2.520122389574e+02       7.934119934652e-04      -1.625356388873e-04      -2.392595901349e-11       6.918316062269e-07       1.401997032885e-06       8.494821618072e-11       2.803994137906e-07      -1.219017439497e-04      -2.330595150690e-11       6.006721145522e-01       6.454433558715e-01      -1.625330856873e-04      -5.623662062572e-11       2.367764504968e-05      -1.219033908419e-04      -7.693805997830e-31      -1.437756100497e-17      -4.451022478766e-12 
       2.524603754691e+02       7.952676508605e-04      -1.630597362342e-04      -2.403376270791e-11       7.056913994348e-07       1.418674483708e-06       8.694304024708e-11       2.837349043572e-07      -1.222948172411e-04      -2.339893806945e-11       6.006495328989e-01       6.453950238020e-01      -1.630571636740e-04      -5.652529689002e-11       2.375891898057e-05      -1.222964745983e-04      -7.845298397445e-31      -1.404827948731e-17      -4.472195222667e-12 
       2.529085119807e+02       7.971248873140e-04      -1.635845446186e-04      -2.414196443383e-11       7.196498450956e-07       1.435880119447e-06       8.905561548319e-11       2.871760319081e-07      -1.226884238172e-04      -2.349192161310e-11       6.006269999701e-01       6.453468107784e-01      -1.635819525901e-04      -5.681492521212e-11       2.384032463660e-05      -1.226900916812e-04      -7.999513770478e-31      -1.371210677789e-17      -4.493422711230e-12 
       2.533566484924e+02       7.989837028257e-04      -1.641100636531e-04      -2.425056802425e-11       7.337349746691e-07       1.453573072926e-06       9.128357596502e-11       2.907146230117e-07      -1.230825633879e-04      -2.358489684570e-11       6.006044431734e-01       6.452987154640e-01      -1.641074520476e-04      -5.710550697852e-11       2.392186197957e-05      -1.230842418003e-04      -8.156496490448e-31      -1.336895921837e-17      -4.514726298849e-12 
       2.539523250903e+02       8.014569410411e-04      -1.648096988938e-04      -2.439555667821e-11       7.526948158939e-07       1.477786784182e-06       9.442060534517e-11       2.955573658163e-07      -1.236072902214e-04      -2.370845936514e-11       6.005743165301e-01       6.452349636245e-01      -1.648070610975e-04      -5.749323539855e-11       2.403044767240e-05      -1.236089827195e-04      -8.369524077014e-31      -1.290189472657e-17      -4.543126326939e-12 
       2.545480016883e+02       8.039329692201e-04      -1.655105881648e-04      -2.454127376782e-11       7.719702636566e-07       1.502733262550e-06       9.775536671678e-11       3.005466620617e-07      -1.241329575905e-04      -2.383198221569e-11       6.005439241153e-01       6.451714207662e-01      -1.655079239844e-04      -5.788265411626e-11       2.413926588047e-05      -1.241346642480e-04      -8.587628332775e-31      -1.242215794463e-17      -4.571630038670e-12 
       2.551436782862e+02       8.064117873627e-04      -1.662127305668e-04      -2.468773085638e-11       7.916029996699e-07       1.528357433275e-06       1.012862268044e-10       3.056714968017e-07      -1.246595648213e-04      -2.395545009404e-11       6.005131643519e-01       6.451080814031e-01      -1.662100398084e-04      -5.827376638296e-11       2.424831651468e-05      -1.246612857117e-04      -8.810918899260e-31      -1.192954651953e-17      -4.600219733691e-12 
       2.557393548841e+02       8.088933954689e-04      -1.669161252031e-04      -2.483494010806e-11       8.116287911124e-07       1.554614238211e-06       1.050127194965e-10       3.109228584113e-07      -1.251871112417e-04      -2.407884720465e-11       6.004819623897e-01       6.450449504847e-01      -1.669134076720e-04      -5.866657544810e-11       2.435759948564e-05      -1.251888464386e-04      -9.039507547419e-31      -1.142385633739e-17      -4.628927979255e-12 
       2.563350314820e+02       8.113777935387e-04      -1.676207711800e-04      -2.498291428164e-11       8.320787690724e-07       1.581466460207e-06       1.089353992468e-10       3.162933034643e-07      -1.257155961821e-04      -2.420215720948e-11       6.004502504782e-01       6.449820256171e-01      -1.676180266808e-04      -5.906108455923e-11       2.446711470373e-05      -1.257173457590e-04      -9.273508214607e-31      -1.090488062040e-17      -4.657737061039e-12 
       2.569307080800e+02       8.138649815721e-04      -1.683266676075e-04      -2.513166672263e-11       8.529804659196e-07       1.608882951413e-06       1.130557116324e-10       3.217766023945e-07      -1.262450189754e-04      -2.432536319414e-11       6.004179752108e-01       6.449193084937e-01      -1.683238959440e-04      -5.945729696206e-11       2.457686207910e-05      -1.262467830056e-04      -9.513037042062e-31      -1.037241054064e-17      -4.686639470909e-12 
       2.575263846779e+02       8.163549595691e-04      -1.690338135978e-04      -2.528121129618e-11       8.743585820195e-07       1.636837314268e-06       1.173758804682e-10       3.273674756929e-07      -1.267753789563e-04      -2.444844777430e-11       6.003850919631e-01       6.448568011538e-01      -1.690310145731e-04      -5.985521590044e-11       2.468684152142e-05      -1.267771575132e-04      -9.758212412676e-31      -9.826234936373e-18      -4.715637707448e-12 
       2.583667798917e+02       8.198726265299e-04      -1.700335959058e-04      -2.549356742422e-11       9.053724755188e-07       1.677147753480e-06       1.238165107715e-10       3.354295646331e-07      -1.275252164033e-04      -2.462185757170e-11       6.003375886512e-01       6.447689691804e-01      -1.700307579430e-04      -6.041951818380e-11       2.484239771095e-05      -1.275270155795e-04      -1.011394828195e-30      -9.031955552128e-18      -4.756757715861e-12 
       2.592071751055e+02       8.233958467071e-04      -1.710358611459e-04      -2.570757083427e-11       9.374360756874e-07       1.718430385804e-06       1.306709755467e-10       3.436860922881e-07      -1.282769160830e-04      -2.479493872853e-11       6.002887068763e-01       6.446815578383e-01      -1.710329838496e-04      -6.098723275040e-11       2.499841537662e-05      -1.282787360241e-04      -1.048151044996e-30      -8.209363491833e-18      -4.798066350330e-12 
       2.600475703194e+02       8.269246201008e-04      -1.720406068573e-04      -2.592326559902e-11       9.706013524776e-07       1.760639487579e-06       1.379514216499e-10       3.521279139346e-07      -1.290304761514e-04      -2.496763759007e-11       6.002383737365e-01       6.445945718249e-01      -1.720376898302e-04      -6.155836869057e-11       2.515489426053e-05      -1.290323170026e-04      -1.086125504759e-30      -7.357841997451e-18      -4.839599719012e-12 
       2.608879655332e+02       8.304589467109e-04      -1.730478305926e-04      -2.614069794417e-11       1.004916359366e-06       1.803735296101e-06       1.456717081944e-10       3.607470770411e-07      -1.297858947749e-04      -2.513989823384e-11       6.001865240629e-01       6.445080104544e-01      -1.730448734355e-04      -6.213293508732e-11       2.531183410325e-05      -1.297877566811e-04      -1.125354784625e-30      -6.476764660546e-18      -4.881325552528e-12 
       2.617283607470e+02       8.339988265374e-04      -1.740575299163e-04      -2.635991606655e-11       1.040426294162e-06       1.847682061265e-06       1.538471547729e-10       3.695364315961e-07      -1.305431701285e-04      -2.531166284751e-11       6.001331106636e-01       6.444218824713e-01      -1.740545322280e-04      -6.271094101631e-11       2.546923464319e-05      -1.305450532344e-04      -1.165876448996e-30      -5.565496058718e-18      -4.923250763659e-12 
       2.625687559609e+02       8.375442595805e-04      -1.750697024043e-04      -2.658097005212e-11       1.077174350451e-06       1.892446454556e-06       1.624943233376e-10       3.784893119065e-07      -1.313023003962e-04      -2.548287192773e-11       6.000780862206e-01       6.443361884643e-01      -1.750666637820e-04      -6.329239554591e-11       2.562709561650e-05      -1.313042048459e-04      -1.207729073264e-30      -4.623390656557e-18      -4.965401266752e-12 
       2.634091511747e+02       8.410952458399e-04      -1.760843456455e-04      -2.680391211240e-11       1.115202235188e-06       1.937996543452e-06       1.716308451202e-10       3.875993314784e-07      -1.320632837718e-04      -2.565346382351e-11       6.000214125388e-01       6.442509328685e-01      -1.760812656844e-04      -6.387730773717e-11       2.578541675733e-05      -1.320652097089e-04      -1.250952268067e-30      -3.649793465716e-18      -5.007745435971e-12 
       2.646815998228e+02       8.464823900812e-04      -1.776253218009e-04      -2.714518612270e-11       1.175306291079e-06       2.008390606138e-06       1.864375685783e-10       4.016781470225e-07      -1.332190174052e-04      -2.591043990688e-11       5.999323922418e-01       6.441226928329e-01      -1.776221784742e-04      -6.476952883958e-11       2.602600721951e-05      -1.332209761487e-04      -1.319096440685e-30      -2.114238965798e-18      -5.072241381058e-12 
       2.659540484708e+02       8.518822651898e-04      -1.791719484319e-04      -2.749111306085e-11       1.238573419207e-06       2.080407088776e-06       2.024767921005e-10       4.160814469461e-07      -1.343789890066e-04      -2.616562072005e-11       5.998394168387e-01       6.439954830548e-01      -1.791687408021e-04      -6.566972885410e-11       2.626765106830e-05      -1.343809808824e-04      -1.390622119160e-30      -5.026112130319e-19      -5.137239235945e-12 
       2.672264971189e+02       8.572948711656e-04      -1.807242173205e-04      -2.784190241458e-11       1.305136385594e-06       2.153936295098e-06       2.198198141823e-10       4.307872920403e-07      -1.355431924210e-04      -2.641876409644e-11       5.997424043204e-01       6.438693180184e-01      -1.807209444445e-04      -6.657793913724e-11       2.651034734956e-05      -1.355452177525e-04      -1.465681151029e-30       1.187493745918e-18      -5.202705893055e-12 
       2.684989457670e+02       8.627202080087e-04      -1.822821203103e-04      -2.819777353120e-11       1.375124451107e-06       2.228865012297e-06       2.385407084723e-10       4.457730397926e-07      -1.367116215403e-04      -2.666962026427e-11       5.996412888748e-01       6.437442125546e-01      -1.822787812399e-04      -6.749419100723e-11       2.675409509620e-05      -1.367136806481e-04      -1.544431507649e-30       2.958533455024e-18      -5.268664705313e-12 
       2.697713944151e+02       8.681582757191e-04      -1.838456493065e-04      -2.855895733214e-11       1.448663614178e-06       2.305075209533e-06       2.587156573036e-10       4.610150840879e-07      -1.378842703028e-04      -2.691792864752e-11       5.995360191215e-01       6.436201814671e-01      -1.838422430885e-04      -6.841851574405e-11       2.699889332799e-05      -1.378863635047e-04      -1.627037504235e-30       4.813019817912e-18      -5.335074653331e-12 
       2.710438430632e+02       8.736090742967e-04      -1.854147962745e-04      -2.892569833948e-11       1.525876778459e-06       2.382442960630e-06       2.804222758773e-10       4.764886397485e-07      -1.390611326932e-04      -2.716341372941e-11       5.994265565693e-01       6.434972391705e-01      -1.854113219513e-04      -6.935094458947e-11       2.724474105170e-05      -1.390632603032e-04      -1.713670026496e-30       6.753519907834e-18      -5.402022890513e-12 
       2.723162917113e+02       8.790726037417e-04      -1.869895532389e-04      -2.929825281023e-11       1.606883430017e-06       2.460838297351e-06       3.037390108015e-10       4.921677131892e-07      -1.402422027408e-04      -2.740578879690e-11       5.993128755590e-01       6.433753996642e-01      -1.869860098488e-04      -7.029150874702e-11       2.749163726102e-05      -1.402443650694e-04      -1.804506764319e-30       8.782656840695e-18      -5.469405574155e-12 
       2.743361410691e+02       8.877714010260e-04      -1.895007794008e-04      -2.990222102129e-11       1.743542444611e-06       2.587057631221e-06       3.442511840460e-10       5.174115911522e-07      -1.421256264091e-04      -2.778343752574e-11       5.991237384057e-01       6.431842963942e-01      -1.894971243917e-04      -7.180131683279e-11       2.788570400965e-05      -1.421278444762e-04      -1.957788341725e-30       1.219227520053e-17      -5.577401690028e-12 
       2.763559904270e+02       8.965022769116e-04      -1.920260900522e-04      -3.052259488273e-11       1.890484871039e-06       2.714958635406e-06       3.893315998683e-10       5.429918052919e-07      -1.440196139275e-04      -2.815136180977e-11       5.989239773053e-01       6.429960630999e-01      -1.920223209785e-04      -7.333182684417e-11       2.828240595377e-05      -1.440218884864e-04      -2.122908347991e-30       1.584302731979e-17      -5.686620136791e-12 
       2.783758397848e+02       9.052652313984e-04      -1.945654541912e-04      -3.116052810045e-11       2.048111473876e-06       2.843950552936e-06       4.392853905781e-10       5.687902045389e-07      -1.459241421001e-04      -2.850835560205e-11       5.987137169193e-01       6.428107575811e-01      -1.945615685973e-04      -7.488316299608e-11       2.868173885617e-05      -1.459264738829e-04      -2.300692745926e-30       1.974630690468e-17      -5.797083824965e-12 
       2.803956891427e+02       9.140602644865e-04      -1.971188411814e-04      -3.181723482436e-11       2.216781987548e-06       2.973426253622e-06       4.944042225674e-10       5.946853632110e-07      -1.478391880093e-04      -2.885316790378e-11       5.984931634048e-01       6.426284212534e-01      -1.971148366041e-04      -7.645544926132e-11       2.908369839932e-05      -1.478415777250e-04      -2.492019169192e-30       2.391389129528e-17      -5.908773237406e-12 
       2.824155385005e+02       9.228873761757e-04      -1.996862207432e-04      -3.249395868066e-11       2.396809482107e-06       3.102772548479e-06       5.549606535451e-10       6.205546438988e-07      -1.497647290105e-04      -2.918455932447e-11       5.982626239431e-01       6.424490987223e-01      -1.996820947150e-04      -7.804880937091e-11       2.948828018905e-05      -1.497671773424e-04      -2.697819799806e-30       2.835794885428e-17      -6.021713248398e-12 
       2.844353878584e+02       9.317465664663e-04      -2.022675629445e-04      -3.319193970656e-11       2.588455348887e-06       3.231381117331e-06       6.212028623066e-10       6.462763829829e-07      -1.517007427247e-04      -2.950136328638e-11       5.980225014432e-01       6.422728312495e-01      -2.022633129968e-04      -7.966336681425e-11       2.989547975388e-05      -1.517032503275e-04      -2.919084379712e-30       3.309104921227e-17      -6.135895580824e-12 
       2.864552372163e+02       9.406378353580e-04      -2.048628382035e-04      -3.391241639049e-11       2.791925290417e-06       3.358659340294e-06       6.933498529755e-10       6.717320569313e-07      -1.536472070402e-04      -2.980247513472e-11       5.977732891394e-01       6.420996534889e-01      -2.048584618690e-04      -8.129924483946e-11       3.030529254785e-05      -1.536497745382e-04      -3.156863367661e-30       3.812617152389e-17      -6.251346515271e-12 
       2.891422944658e+02       9.525158410227e-04      -2.083369458521e-04      -3.490790680849e-11       3.081179243597e-06       3.524948843849e-06       7.987959334098e-10       7.049900037699e-07      -1.562527996382e-04      -3.017687086709e-11       5.974286750056e-01       6.418741105440e-01      -2.083323975664e-04      -8.350875471269e-11       3.085451966682e-05      -1.562554477270e-04      -3.500712217355e-30       4.531578494304e-17      -6.406884991104e-12 
       2.918293517154e+02       9.644506183092e-04      -2.118355921210e-04      -3.594833604008e-11       3.391793146149e-06       3.686653979109e-06       9.153516358006e-10       7.373310860967e-07      -1.588767979725e-04      -3.051918900931e-11       5.970705674135e-01       6.416541179008e-01      -2.118308675458e-04      -8.575650364011e-11       3.140835241386e-05      -1.588795276157e-04      -3.878578530336e-30       5.309638519997e-17      -6.564664127192e-12 
       2.945164089649e+02       9.764421672175e-04      -2.153587101326e-04      -3.703643568774e-11       3.723757256226e-06       3.842689182344e-06       1.043227523029e-09       7.685381923781e-07      -1.615191520985e-04      -3.082744906730e-11       5.967007393529e-01       6.414396862955e-01      -2.153538049581e-04      -8.804277981553e-11       3.196677964663e-05      -1.615219641705e-04      -4.293499759225e-30       6.150206976643e-17      -6.724687542121e-12 
       2.972034662145e+02       9.884904877477e-04      -2.189062340318e-04      -3.817460637925e-11       4.076877660982e-06       3.992140077351e-06       1.182505829512e-09       7.984284486180e-07      -1.641798128497e-04      -3.110032902872e-11       5.963211589598e-01       6.412308317391e-01      -2.189011439847e-04      -9.036787068599e-11       3.252979009392e-05      -1.641827081316e-04      -4.748756372268e-30       7.056835319417e-17      -6.886978001726e-12 
       2.998905234640e+02       1.000595579900e-03      -2.224780989620e-04      -3.936494556993e-11       4.450787975876e-06       4.134279594588e-06       1.333141672491e-09       8.268564421655e-07      -1.668587318174e-04      -3.133705533704e-11       5.959339226646e-01       6.410275568118e-01      -2.224728198129e-04      -9.273206295537e-11       3.309737236277e-05      -1.668617109939e-04      -5.247889144160e-30       8.033220842230e-17      -7.051545680147e-12 
       3.025775807136e+02       1.012757443674e-03      -2.260742410511e-04      -4.060939767913e-11       4.844965956540e-06       4.268574821547e-06       1.494968974481e-09       8.537155917702e-07      -1.695558613384e-04      -3.153704463842e-11       5.955411545246e-01       6.408298005756e-01      -2.260687686202e-04      -9.513564258863e-11       3.366951500739e-05      -1.695589249962e-04      -5.794717487878e-30       9.083210746708e-17      -7.218389177138e-12 
       3.052646379631e+02       1.024976079070e-03      -2.296945974058e-04      -4.190973521259e-11       5.258754486966e-06       4.394684555581e-06       1.667710905855e-09       8.789376581292e-07      -1.722711544898e-04      -3.169988341780e-11       5.951449470031e-01       6.406374309503e-01      -2.296889275690e-04      -9.757889481813e-11       3.424620664304e-05      -1.722743031164e-04      -6.393358922940e-30       1.021080613111e-16      -7.387547721963e-12 
       3.082511711447e+02       1.038623111965e-03      -2.337467844349e-04      -4.342201768389e-11       5.740733869495e-06       4.525054396516e-06       1.872055453116e-09       9.050117786318e-07      -1.753103272766e-04      -3.183791934316e-11       5.947031119728e-01       6.404298160237e-01      -2.337408904246e-04      -1.003413481502e-10       3.489249525732e-05      -1.753135707934e-04      -7.124926947693e-30       1.156020193372e-16      -7.578250469610e-12 
       3.112377043264e+02       1.052340276203e-03      -2.378287237552e-04      -4.500563535940e-11       6.244811586594e-06       4.645135107439e-06       2.088792344985e-09       9.290280950875e-07      -1.783718185577e-04      -3.193268022830e-11       5.942624915924e-01       6.402286273980e-01      -2.378226006361e-04      -1.031535510256e-10       3.554437390573e-05      -1.783751573118e-04      -7.932576391971e-30       1.301655413912e-16      -7.771829197835e-12 
       3.142242375080e+02       1.066127571783e-03      -2.419403330880e-04      -4.666105366281e-11       6.769722536153e-06       4.755160472063e-06       2.317200317439e-09       9.510333656797e-07      -1.814555669643e-04      -3.198646154039e-11       5.938257364320e-01       6.400337047950e-01      -2.419339760113e-04      -1.060158919587e-10       3.620182721158e-05      -1.814590011764e-04      -8.823453749968e-30       1.458606473610e-16      -7.968292356459e-12 
       3.172107706897e+02       1.079984998706e-03      -2.460815315365e-04      -4.838866497264e-11       7.314154663512e-06       4.855539356922e-06       2.556495224055e-09       9.711093650384e-07      -1.845615121577e-04      -3.200128913034e-11       5.933951731828e-01       6.398447644567e-01      -2.460749357395e-04      -1.089287584002e-10       3.686484006395e-05      -1.845650419296e-04      -9.805307513243e-30       1.627519865780e-16      -8.167639977884e-12 
       3.201973038713e+02       1.093912556972e-03      -2.502522395639e-04      -5.018829561679e-11       7.876785921785e-06       4.946814121756e-06       2.805858464555e-09       9.893645663110e-07      -1.876895948124e-04      -3.197989024555e-11       5.929729051148e-01       6.396615376396e-01      -2.502454003689e-04      -1.118925367553e-10       3.753339770564e-05      -1.876932201339e-04      -1.088634957802e-29       1.809069141281e-16      -8.369918134718e-12 
       3.231838370529e+02       1.107910246579e-03      -2.544523789715e-04      -5.205921477557e-11       8.456316144412e-06       5.029620758374e-06       3.064462263024e-09       1.005926168933e-06      -1.908397565971e-04      -3.192569815682e-11       5.925608129010e-01       6.394837957863e-01      -2.544452917828e-04      -1.149076124054e-10       3.820748574013e-05      -1.908434773546e-04      -1.190230174021e-29       2.003955686224e-16      -8.575102978354e-12 
       3.261703702346e+02       1.121978067530e-03      -2.586818728697e-04      -5.400045167931e-11       9.051493375291e-06       5.104652196436e-06       3.331491382953e-09       1.020932759786e-06      -1.940119401494e-04      -3.184226759218e-11       5.921604927353e-01       6.393113009328e-01      -2.586745331690e-04      -1.179743697294e-10       3.888709010664e-05      -1.940157561363e-04      -1.266264061906e-29       2.212909519791e-16      -8.783242803868e-12 
       3.293156137913e+02       1.136869301508e-03      -2.631677832711e-04      -5.611977016510e-11       9.693916974584e-06       5.176051896465e-06       3.620958116375e-09       1.035213050273e-06      -1.973764461317e-04      -3.172643169251e-11       5.917530284742e-01       6.391350069491e-01      -2.631601728331e-04      -1.212603968819e-10       3.960875879597e-05      -1.973803620949e-04      -1.372406321032e-29       2.449012615617e-16      -9.005629243179e-12 
       3.324608573480e+02       1.151838318726e-03      -2.676860803110e-04      -5.831470734337e-11       1.035110330012e-05       5.240456543938e-06       3.918036081097e-09       1.048094363009e-06      -2.007652492825e-04      -3.158556159542e-11       5.913611968198e-01       6.389638877377e-01      -2.676781942798e-04      -1.246046164880e-10       4.033651501935e-05      -2.007692648174e-04      -1.489305689059e-29       2.702484354015e-16      -9.231312264034e-12 
       3.356061009047e+02       1.166885119183e-03      -2.722366786933e-04      -6.058392289011e-11       1.102188534960e-05       5.298672002151e-06       4.221926226732e-09       1.059737871380e-06      -2.041782859383e-04      -3.142327462237e-11       5.909858566405e-01       6.387976159783e-01      -2.722285122827e-04      -1.280074740638e-10       4.107034386168e-05      -2.041824005674e-04      -1.707055159656e-29       2.974286239633e-16      -9.460314671947e-12 
       3.387513444614e+02       1.182009702880e-03      -2.768194946095e-04      -6.292608092118e-11       1.170521802389e-05       5.351452761022e-06       4.531903225471e-09       1.070294473995e-06      -2.076154935364e-04      -3.124298161268e-11       5.906275905465e-01       6.386358759493e-01      -2.768110430950e-04      -1.314694140010e-10       4.181023098367e-05      -2.076197067201e-04      -1.976577164594e-29       3.265419340211e-16      -9.692634320492e-12 
       3.418965880181e+02       1.197212069817e-03      -2.814344457104e-04      -6.533993988677e-11       1.240017807518e-05       5.399489284989e-06       4.847317865528e-09       1.079902264279e-06      -2.110768105942e-04      -3.104776937204e-11       5.902867297976e-01       6.384783578280e-01      -2.814257044223e-04      -1.349908795977e-10       4.255616261223e-05      -2.110811217411e-04      -2.232828328218e-29       3.576925457145e-16      -9.928305696190e-12 
       3.450418315748e+02       1.212492219994e-03      -2.860814510771e-04      -6.782439681282e-11       1.310595912015e-05       5.443402272651e-06       5.167595456873e-09       1.088685382415e-06      -2.145621766887e-04      -3.084036068099e-11       5.899633880660e-01       6.383247582382e-01      -2.860724153932e-04      -1.385723130861e-10       4.330812553813e-05      -2.145665851649e-04      -2.482566505145e-29       3.909888144135e-16      -1.016733849469e-11 
       3.502157430934e+02       1.237797216040e-03      -2.937952785234e-04      -7.206244150466e-11       1.428869949292e-05       5.508091023888e-06       5.703722475740e-09       1.101624066504e-06      -2.203477504363e-04      -3.047881374012e-11       5.894693839495e-01       6.380798556143e-01      -2.937857486125e-04      -1.445953811753e-10       4.455818907046e-05      -2.203523175508e-04      -2.904923439093e-29       4.507291692225e-16      -1.056788789457e-11 
       3.553896546121e+02       1.263312694328e-03      -3.015952844427e-04      -7.648560447559e-11       1.549632819966e-05       5.565129371413e-06       6.249797183014e-09       1.113032767486e-06      -2.261979823669e-04      -3.009936194975e-11       5.890214629220e-01       6.378435554555e-01      -3.015852480616e-04      -1.507838745365e-10       4.582448622662e-05      -2.262027061990e-04      -3.599446873148e-29       5.171103334118e-16      -1.097766529186e-11 
       3.605635661308e+02       1.289038654859e-03      -3.094811325232e-04      -8.109154443723e-11       1.672691084773e-05       5.616113985842e-06       6.804355459038e-09       1.123230820760e-06      -2.321126212716e-04      -2.970872330263e-11       5.886177852138e-01       6.376147381060e-01      -3.094705775491e-04      -1.571397441340e-10       4.710696784782e-05      -2.321174998268e-04      -3.887900230000e-29       5.906932137345e-16      -1.139672235291e-11 
       3.657374776494e+02       1.314975097632e-03      -3.174524957975e-04      -8.587886294539e-11       1.797898122728e-05       5.662268570176e-06       7.366254865451e-09       1.132462968034e-06      -2.380914229102e-04      -2.931192971626e-11       5.882560692214e-01       6.373923970407e-01      -3.174414102014e-04      -1.636649342085e-10       4.840558852275e-05      -2.380964541501e-04      -3.827735792452e-29       6.720742329928e-16      -1.182514170034e-11 
       3.709113891681e+02       1.341122022648e-03      -3.255090563319e-04      -9.084693228339e-11       1.925142712036e-05       5.704526000459e-06       7.934600824083e-09       1.140915785504e-06      -2.441341497910e-04      -2.891269310981e-11       5.879337998154e-01       6.371756339943e-01      -3.254974281588e-04      -1.703613825824e-10       4.972030629101e-05      -2.441393316552e-04      -3.795435548962e-29       7.618868998673e-16      -1.226297756607e-11 
