#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf          
       3.050885729182e+03       4.317677096135e-02      -6.510287897822e-02      -5.423582484567e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.401387181823e+02      -2.442687095787e-03       4.912009197850e-02       4.912009197850e-02      -6.509324292850e-02      -5.423582413978e-01       0.000000000000e+00      -9.098963903566e+02      -3.545962454006e-09       2.193866923941e-06      -5.416651025309e-01 
       3.064489316645e+03       4.353322007581e-02      -6.510348506429e-02      -5.445720154395e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.474987004493e+02      -2.422697860244e-03       4.911821250187e-02       4.911821250187e-02      -6.509397593006e-02      -5.445720085037e-01       0.000000000000e+00      -9.172894656391e+02      -3.740774418507e-09       2.249807745575e-06      -5.438824992782e-01 
       3.077025971115e+03       4.386300222222e-02      -6.510402354294e-02      -5.466121775651e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.543083417388e+02      -2.404493237838e-03       4.911649960104e-02       4.911649960104e-02      -6.509462941328e-02      -5.466121707404e-01       0.000000000000e+00      -9.241293650784e+02      -3.928980890464e-09       2.302167706295e-06      -5.459229631843e-01 
       3.089562625585e+03       4.419402119474e-02      -6.510454284427e-02      -5.486523597698e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.611437869027e+02      -2.386493401195e-03       4.911480476706e-02       4.911480476706e-02      -6.509526188060e-02      -5.486523530540e-01       0.000000000000e+00      -9.309948414517e+02      -4.125878054199e-09       2.354747147312e-06      -5.479619688215e-01 
       3.102099280055e+03       4.452627701725e-02      -6.510504310924e-02      -5.506925613864e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.680050336398e+02      -2.368695283669e-03       4.911312770470e-02       4.911312770470e-02      -6.509587350950e-02      -5.506925547773e-01       0.000000000000e+00      -9.378858950054e+02      -4.331849386591e-09       2.407460676536e-06      -5.500018202256e-01 
       3.114635934525e+03       4.485976971409e-02      -6.510552446568e-02      -5.527327817686e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.748920796790e+02      -2.351095875968e-03       4.911146812305e-02       4.911146812305e-02      -6.509646446343e-02      -5.527327752641e-01       0.000000000000e+00      -9.448025259785e+02      -4.547292625113e-09       2.460748232285e-06      -5.520443284163e-01 
       3.127172588995e+03       4.519449931007e-02      -6.510598703136e-02      -5.547730202846e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.818049227794e+02      -2.333692224744e-03       4.910982573576e-02       4.910982573576e-02      -6.509703489498e-02      -5.547730138827e-01       0.000000000000e+00      -9.517447346024e+02      -4.772607298802e-09       2.515343287770e-06      -5.540897265584e-01 
       3.139709243465e+03       4.553046583044e-02      -6.510643091606e-02      -5.568132763123e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.887435607285e+02      -2.316481431383e-03       4.910820026119e-02       4.910820026119e-02      -6.509758494790e-02      -5.568132700109e-01       0.000000000000e+00      -9.587125211005e+02      -5.008193308355e-09       2.571844361917e-06      -5.561365065495e-01 
       3.150544749943e+03       4.582184029836e-02      -6.510679946039e-02      -5.585766959187e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.947614479236e+02      -2.301759227456e-03       4.910680874944e-02       4.910680874944e-02      -6.509804391187e-02      -5.585766897027e-01       0.000000000000e+00      -9.647554286012e+02      -5.220399253947e-09       2.622296327879e-06      -5.579048396055e-01 
       3.161380256422e+03       4.611413881582e-02      -6.510715423766e-02      -5.603401276479e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.007986014926e+02      -2.287177163463e-03       4.910542949521e-02       4.910542949521e-02      -6.509848788636e-02      -5.603401215158e-01       0.000000000000e+00      -9.708174437105e+02      -5.440854698205e-09       2.673939457573e-06      -5.596712051065e-01 
       3.172215762901e+03       4.640736139998e-02      -6.510749532504e-02      -5.621035710660e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.068550200558e+02      -2.272733461874e-03       4.910406232721e-02       4.910406232721e-02      -6.509891696906e-02      -5.621035650164e-01       0.000000000000e+00      -9.768985665579e+02      -5.669848565189e-09       2.726301441295e-06      -5.614353090492e-01 
       3.183051269379e+03       4.670150806831e-02      -6.510782278402e-02      -5.638670257696e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.129307022469e+02      -2.258426372823e-03       4.910270707507e-02       4.910270707507e-02      -6.509933124159e-02      -5.638670198010e-01       0.000000000000e+00      -9.829987972676e+02      -5.907688322116e-09       2.778936484505e-06      -5.631978192164e-01 
       3.193886775858e+03       4.699657883852e-02      -6.510813665565e-02      -5.656304914002e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.190256467155e+02      -2.244254175451e-03       4.910136356885e-02       4.910136356885e-02      -6.509973076473e-02      -5.656304855115e-01       0.000000000000e+00      -9.891181359601e+02      -6.154699804521e-09       2.831619812828e-06      -5.649600596953e-01 
       3.205390705650e+03       4.731086339459e-02      -6.510845496117e-02      -5.675027539178e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.255176573974e+02      -2.229353459674e-03       4.909994983978e-02       4.909994983978e-02      -6.510013875527e-02      -5.675027481123e-01       0.000000000000e+00      -9.956358784584e+02      -6.427365814529e-09       2.887733909871e-06      -5.668322939914e-01 
       3.216894635442e+03       4.762618962379e-02      -6.510875803332e-02      -5.693750279372e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.320313770860e+02      -2.214600888063e-03       4.909854896391e-02       4.909854896391e-02      -6.510053024709e-02      -5.693750222134e-01       0.000000000000e+00      -1.002175159397e+03      -6.711165850270e-09       2.944502890555e-06      -5.687068926795e-01 
       3.228398565235e+03       4.794255754841e-02      -6.510904592395e-02      -5.712473130067e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.385668042183e+02      -2.199994498965e-03       4.909716074837e-02       4.909716074837e-02      -6.510090531419e-02      -5.712473073633e-01       0.000000000000e+00      -1.008735978907e+03      -7.006515768316e-09       3.002571192237e-06      -5.705838393104e-01 
       3.239902495027e+03       4.825996719109e-02      -6.510931867658e-02      -5.731196086880e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.451239372477e+02      -2.185532362924e-03       4.909578500259e-02       4.909578500259e-02      -6.510126402181e-02      -5.731196031236e-01       0.000000000000e+00      -1.015318337111e+03      -7.313830586278e-09       3.062462570640e-06      -5.724620121489e-01 
       3.251406424819e+03       4.857841857485e-02      -6.510957632882e-02      -5.749919145532e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.517027746459e+02      -2.171212583379e-03       4.909442153866e-02       4.909442153866e-02      -6.510160642874e-02      -5.749919090663e-01       0.000000000000e+00      -1.021922234130e+03      -7.633532233490e-09       3.124317548904e-06      -5.743396953406e-01 
       3.262910354612e+03       4.889791172309e-02      -6.510981893427e-02      -5.768642301297e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.583033149006e+02      -2.157033294466e-03       4.909307017385e-02       4.909307017385e-02      -6.510193260939e-02      -5.768642247190e-01       0.000000000000e+00      -1.028547670077e+03      -7.966056071536e-09       3.187819363636e-06      -5.762153804671e-01 
       3.275032051290e+03       4.923568902373e-02      -6.511005842681e-02      -5.788370997907e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.652817882080e+02      -2.142242557627e-03       4.909165914339e-02       4.909165914339e-02      -6.510225891143e-02      -5.788370944588e-01       0.000000000000e+00      -1.035552200389e+03      -8.330815840974e-09       3.255810635060e-06      -5.781889411846e-01 
       3.287153747969e+03       4.957462303432e-02      -6.511028135596e-02      -5.808099790787e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.722843544687e+02      -2.127603654467e-03       4.909026114309e-02       4.909026114309e-02      -6.510256738676e-02      -5.808099738243e-01       0.000000000000e+00      -1.042580645284e+03      -8.710897877280e-09       3.324112445603e-06      -5.801603476441e-01 
       3.299275444647e+03       4.991471378365e-02      -6.511048776698e-02      -5.827828674597e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.793110119685e+02      -2.113114510612e-03       4.908887596825e-02       4.908887596825e-02      -6.510285810364e-02      -5.827828622813e-01       0.000000000000e+00      -1.049633004876e+03      -9.106919718210e-09       3.392311802161e-06      -5.821316138787e-01 
       3.311397141325e+03       5.025596130100e-02      -6.511067770191e-02      -5.847557643991e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.863617590117e+02      -2.098773086822e-03       4.908750341741e-02       4.908750341741e-02      -6.510313112662e-02      -5.847557592956e-01       0.000000000000e+00      -1.056709279270e+03      -9.519526741881e-09       3.460698993377e-06      -5.841049097855e-01 
       3.323518838004e+03       5.059836561616e-02      -6.511085120051e-02      -5.867286693606e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.934365939207e+02      -2.084577377858e-03       4.908614329226e-02       4.908614329226e-02      -6.510338651689e-02      -5.867286643307e-01       0.000000000000e+00      -1.063809468568e+03      -9.949372056673e-09       3.530169906903e-06      -5.860813101562e-01 
       3.335640534682e+03       5.094192675944e-02      -6.511100829967e-02      -5.887015818075e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.000535515035e+03      -2.070525412147e-03       4.908479539757e-02       4.908479539757e-02      -6.510362433205e-02      -5.887015768496e-01       0.000000000000e+00      -1.070933572862e+03      -1.039710435543e-08       3.601742110980e-06      -5.880601456566e-01 
       3.349707686833e+03       5.134207755138e-02      -6.511117031297e-02      -5.909911423540e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.008803960753e+03      -2.054395840926e-03       4.908324628040e-02       4.908324628040e-02      -6.510387856865e-02      -5.909911374779e-01       0.000000000000e+00      -1.079231031153e+03      -1.093997177989e-08       3.688019987176e-06      -5.903568456444e-01 
       3.360221310777e+03       5.164216292557e-02      -6.511127668466e-02      -5.927023394160e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.015004878436e+03      -2.042463711971e-03       4.908209885425e-02       4.908209885425e-02      -6.510405287000e-02      -5.927023345995e-01       0.000000000000e+00      -1.085453485047e+03      -1.136261804042e-08       3.754657976817e-06      -5.920717420453e-01 
       3.370734934721e+03       5.194311862689e-02      -6.511137088022e-02      -5.944135406590e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.021223911927e+03      -2.030635377608e-03       4.908096020958e-02       4.908096020958e-02      -6.510421415842e-02      -5.944135359014e-01       0.000000000000e+00      -1.091693929840e+03      -1.180023751951e-08       3.822464958353e-06      -5.937842792434e-01 
       3.381248558664e+03       5.224494467647e-02      -6.511145301221e-02      -5.961247454877e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.027461060182e+03      -2.018909635265e-03       4.907983023898e-02       4.907983023898e-02      -6.510436256086e-02      -5.961247407884e-01       0.000000000000e+00      -1.097952365575e+03      -1.225331522504e-08       3.890719383993e-06      -5.954946587000e-01 
       3.391762182608e+03       5.254764109577e-02      -6.511152304491e-02      -5.978359536648e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.033716322167e+03      -2.007285299633e-03       4.907870881827e-02       4.907870881827e-02      -6.510449805564e-02      -5.978359490233e-01       0.000000000000e+00      -1.104228792289e+03      -1.272237368953e-08       3.958891728787e-06      -5.972039686494e-01 
       3.402275806551e+03       5.285120790653e-02      -6.511158077803e-02      -5.995471653569e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.039989696857e+03      -1.995761202287e-03       4.907759580439e-02       4.907759580439e-02      -6.510462045581e-02      -5.995471607731e-01       0.000000000000e+00      -1.110523210016e+03      -1.320796072705e-08       4.026871415047e-06      -5.989137250699e-01 
       3.412789430495e+03       5.315564513082e-02      -6.511162596362e-02      -6.012583808617e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.046281183241e+03      -1.984336191616e-03       4.907649104954e-02       4.907649104954e-02      -6.510472952243e-02      -6.012583763351e-01       0.000000000000e+00      -1.116835618795e+03      -1.371063825485e-08       4.095027052022e-06      -6.006252586728e-01 
       3.424897573327e+03       5.350733242759e-02      -6.511166294139e-02      -6.032291261144e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.053549288998e+03      -1.971299729528e-03       4.907522888858e-02       4.907522888858e-02      -6.510483910435e-02      -6.032291216521e-01       0.000000000000e+00      -1.124127671954e+03      -1.431146235687e-08       4.174658449513e-06      -6.025993509141e-01 
       3.437005716159e+03       5.386017424066e-02      -6.511168371564e-02      -6.051998744287e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.060841413909e+03      -1.958391475953e-03       4.907397741011e-02       4.907397741011e-02      -6.510493145922e-02      -6.051998700280e-01       0.000000000000e+00      -1.131443587191e+03      -1.493655809083e-08       4.256679700749e-06      -6.045760294713e-01 
       3.449113858992e+03       5.421417060534e-02      -6.511168830296e-02      -6.071706252622e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.068157556467e+03      -1.945609752516e-03       4.907273644582e-02       4.907273644582e-02      -6.510500661428e-02      -6.071706209194e-01       0.000000000000e+00      -1.138783364540e+03      -1.558677229201e-08       4.341835005017e-06      -6.065532414755e-01 
       3.461222001824e+03       5.456932155753e-02      -6.511167670102e-02      -6.091413780694e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.075497715176e+03      -1.932952908050e-03       4.907150582984e-02       4.907150582984e-02      -6.510506459341e-02      -6.091413737818e-01       0.000000000000e+00      -1.146147004026e+03      -1.626296357351e-08       4.429913543213e-06      -6.085285471674e-01 
       3.473330144656e+03       5.492562713372e-02      -6.511164888665e-02      -6.111121323032e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.082861888553e+03      -1.920419317853e-03       4.907028539857e-02       4.907028539857e-02      -6.510510541647e-02      -6.111121280708e-01       0.000000000000e+00      -1.153534505669e+03      -1.696603759934e-08       4.519800574158e-06      -6.105005050361e-01 
       3.485438287489e+03       5.528308737097e-02      -6.511160483150e-02      -6.130828874216e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.090250075132e+03      -1.908007383422e-03       4.906907499038e-02       4.906907499038e-02      -6.510512909748e-02      -6.130828832468e-01       0.000000000000e+00      -1.160945869485e+03      -1.769697836028e-08       4.610080061812e-06      -6.124695286524e-01 
       3.497546430321e+03       5.564170230698e-02      -6.511154450128e-02      -6.150536428930e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.097662273455e+03      -1.895715532178e-03       4.906787444544e-02       4.906787444544e-02      -6.510513564279e-02      -6.150536387809e-01       0.000000000000e+00      -1.168381095479e+03      -1.845685242938e-08       4.699850866323e-06      -6.144376925663e-01 
       3.509654573153e+03       5.600147198006e-02      -6.511146788957e-02      -6.170243982040e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.105098482079e+03      -1.883542216985e-03       4.906668360533e-02       4.906668360533e-02      -6.510512504912e-02      -6.170243941597e-01       0.000000000000e+00      -1.175840183653e+03      -1.924678401641e-08       4.789289884809e-06      -6.164075831129e-01 
       3.521762715986e+03       5.636239642912e-02      -6.511137504923e-02      -6.189951528675e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.112558699575e+03      -1.871485915619e-03       4.906550231281e-02       4.906550231281e-02      -6.510509730158e-02      -6.189951488903e-01       0.000000000000e+00      -1.183323134001e+03      -2.006791442325e-08       4.879620594954e-06      -6.183808409798e-01 
       3.535107273025e+03       5.676151413870e-02      -6.511125384342e-02      -6.211671487649e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.120808521579e+03      -1.858332247478e-03       4.906421124858e-02       4.906421124858e-02      -6.510504667667e-02      -6.211671448539e-01       0.000000000000e+00      -1.191597841962e+03      -2.101037513954e-08       4.982104769037e-06      -6.205591315128e-01 
       3.546769099396e+03       5.711145222198e-02      -6.511113205340e-02      -6.230652568349e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.128041927594e+03      -1.846950580508e-03       4.906309218760e-02       4.906309218760e-02      -6.510498550237e-02      -6.230652529696e-01       0.000000000000e+00      -1.198852852808e+03      -2.186729012908e-08       5.075290508247e-06      -6.224637574601e-01 
       3.558430925767e+03       5.746246163258e-02      -6.511099520961e-02      -6.249633631505e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.135297601129e+03      -1.835673271954e-03       4.906198153707e-02       4.906198153707e-02      -6.510490826355e-02      -6.249633593160e-01       0.000000000000e+00      -1.206129999041e+03      -2.275629591350e-08       5.171795379804e-06      -6.243668522197e-01 
       3.570092752138e+03       5.781454240759e-02      -6.511084300600e-02      -6.268614674381e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.142575540951e+03      -1.824499046938e-03       4.906087915552e-02       4.906087915552e-02      -6.510481486836e-02      -6.268614636252e-01       0.000000000000e+00      -1.213429280638e+03      -2.367842951120e-08       5.270567615120e-06      -6.262668795380e-01 
       3.581754578509e+03       5.816769458469e-02      -6.511067525091e-02      -6.287595689520e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.149875745837e+03      -1.813426649823e-03       4.905978492594e-02       4.905978492594e-02      -6.510470540422e-02      -6.287595651597e-01       0.000000000000e+00      -1.220750697571e+03      -2.463481102780e-08       5.370109488920e-06      -6.281637794929e-01 
       3.593416404880e+03       5.852191820213e-02      -6.511049176553e-02      -6.306576669322e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.157198214570e+03      -1.802454844221e-03       4.905869873350e-02       4.905869873350e-02      -6.510457995995e-02      -6.306576631673e-01       0.000000000000e+00      -1.228094249804e+03      -2.562665568551e-08       5.469203801151e-06      -6.300589907426e-01 
       3.604363307013e+03       5.885540122494e-02      -6.511030505357e-02      -6.324393988000e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.164092039174e+03      -1.792246105865e-03       4.905768634069e-02       4.905768634069e-02      -6.510444773224e-02      -6.324393950738e-01       0.000000000000e+00      -1.235007749461e+03      -2.659111571894e-08       5.561491689007e-06      -6.318385017843e-01 
       3.615310209146e+03       5.918982841310e-02      -6.511010435106e-02      -6.342211262724e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.171005479479e+03      -1.782123938094e-03       4.905668083649e-02       4.905668083649e-02      -6.510430155908e-02      -6.342211226016e-01       0.000000000000e+00      -1.241940753530e+03      -2.758906762027e-08       5.653729780724e-06      -6.336202716761e-01 
       3.626257111279e+03       5.952519979968e-02      -6.510988986564e-02      -6.360028495349e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.177938534495e+03      -1.772087362708e-03       4.905568209081e-02       4.905568209081e-02      -6.510414119608e-02      -6.360028459343e-01       0.000000000000e+00      -1.248893261961e+03      -2.862161124593e-08       5.747222997366e-06      -6.354050580701e-01 
       3.637204013411e+03       5.986151541820e-02      -6.510966175311e-02      -6.377845691035e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.184891203247e+03      -1.762135415275e-03       4.905468995937e-02       4.905468995937e-02      -6.510396627379e-02      -6.377845655850e-01       0.000000000000e+00      -1.255865274712e+03      -2.968982432168e-08       5.843376520793e-06      -6.371923040596e-01 
       3.648150915544e+03       6.019877530268e-02      -6.510942071679e-02      -6.395662840008e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.191863484768e+03      -1.752267145755e-03       4.905370437031e-02       4.905370437031e-02      -6.510377699099e-02      -6.395662805736e-01       0.000000000000e+00      -1.262856791735e+03      -3.079475363951e-08       5.943095876045e-06      -6.389803720746e-01 
       3.659589870404e+03       6.055220361781e-02      -6.510915585687e-02      -6.414280789976e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.199170117536e+03      -1.742043696144e-03       4.905268140346e-02       4.905268140346e-02      -6.510356415054e-02      -6.414280756726e-01       0.000000000000e+00      -1.270183409689e+03      -3.198972078443e-08       6.051058509214e-06      -6.408475123960e-01 
       3.671028825265e+03       6.090666307200e-02      -6.510887805416e-02      -6.432898671905e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.206498163690e+03      -1.731909540462e-03       4.905166539974e-02       4.905166539974e-02      -6.510333587463e-02      -6.432898639712e-01       0.000000000000e+00      -1.277531324582e+03      -3.322718875627e-08       6.161780409987e-06      -6.427116663023e-01 
       3.682467780125e+03       6.126215370575e-02      -6.510858671501e-02      -6.451516483477e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.213847622136e+03      -1.721863640849e-03       4.905065623858e-02       4.905065623858e-02      -6.510309204328e-02      -6.451516452303e-01       0.000000000000e+00      -1.284900536334e+03      -3.450851617556e-08       6.273535296997e-06      -6.445724926901e-01 
       3.693906734985e+03       6.161867556018e-02      -6.510828078798e-02      -6.470134226230e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.221218491789e+03      -1.711904973967e-03       4.904965378271e-02       4.904965378271e-02      -6.510283239048e-02      -6.470134195954e-01       0.000000000000e+00      -1.292291044862e+03      -3.583518382926e-08       6.384754997826e-06      -6.464311916712e-01 
       3.705345689846e+03       6.197622867698e-02      -6.510795934993e-02      -6.488751900385e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.228610771578e+03      -1.702032531222e-03       4.904865790255e-02       4.904865790255e-02      -6.510255669932e-02      -6.488751870814e-01       0.000000000000e+00      -1.299702850089e+03      -3.720877914461e-08       6.494807197830e-06      -6.482899732280e-01 
       3.716784644706e+03       6.233481309847e-02      -6.510762261040e-02      -6.507369494641e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.236024460437e+03      -1.692245318071e-03       4.904766852293e-02       4.904766852293e-02      -6.510226517614e-02      -6.507369465655e-01       0.000000000000e+00      -1.307135951928e+03      -3.863094836099e-08       6.604347352206e-06      -6.501510397463e-01 
       3.728223599566e+03       6.269442886758e-02      -6.510727122668e-02      -6.525986998766e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.243459557301e+03      -1.682542354256e-03       4.904668556397e-02       4.904668556397e-02      -6.510195797772e-02      -6.525986970417e-01       0.000000000000e+00      -1.314590350283e+03      -4.010333597286e-08       6.715085755033e-06      -6.520155528365e-01 
       3.739662554427e+03       6.305507602787e-02      -6.510690568333e-02      -6.544604406830e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.250916061106e+03      -1.672922673937e-03       4.904570892665e-02       4.904570892665e-02      -6.510163509617e-02      -6.544604379338e-01       0.000000000000e+00      -1.322066045046e+03      -4.162754091263e-08       6.829037770507e-06      -6.538830689733e-01 
       3.753250938589e+03       6.348483072074e-02      -6.510645325535e-02      -6.566719987037e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.259801491451e+03      -1.661602329964e-03       4.904455679335e-02       4.904455679335e-02      -6.510123065576e-02      -6.566719961096e-01       0.000000000000e+00      -1.330974130084e+03      -4.350762693807e-08       6.970282331989e-06      -6.561027151134e-01 
       3.763851293545e+03       6.382109477632e-02      -6.510608746125e-02      -6.583972337522e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.266754024598e+03      -1.652850909599e-03       4.904366399317e-02       4.904366399317e-02      -6.510089970717e-02      -6.583972313394e-01       0.000000000000e+00      -1.337944229920e+03      -4.502830953453e-08       7.084855540471e-06      -6.578328428523e-01 
       3.771744000159e+03       6.407204223884e-02      -6.510580726115e-02      -6.596817879350e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.271942610158e+03      -1.646379724803e-03       4.904300249946e-02       4.904300249946e-02      -6.510064369881e-02      -6.596817857015e-01       0.000000000000e+00      -1.343145835049e+03      -4.619212806125e-08       7.172053979289e-06      -6.591192816388e-01 
       3.779636706773e+03       6.432348080691e-02      -6.510552192658e-02      -6.609663346936e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.277141385202e+03      -1.639946483764e-03       4.904234391900e-02       4.904234391900e-02      -6.510038083891e-02      -6.609663326844e-01       0.000000000000e+00      -1.348357578745e+03      -4.738355157481e-08       7.260021656036e-06      -6.604040006193e-01 
       3.787529413387e+03       6.457541049581e-02      -6.510523071171e-02      -6.622508777874e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.282350349407e+03      -1.633550901994e-03       4.904168804090e-02       4.904168804090e-02      -6.510010967179e-02      -6.622508760614e-01       0.000000000000e+00      -1.353579460972e+03      -4.860317397394e-08       7.348051001351e-06      -6.616872444355e-01 
       3.795422120001e+03       6.482783132098e-02      -6.510493567631e-02      -6.635354143995e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.287569502438e+03      -1.627192691823e-03       4.904103495515e-02       4.904103495515e-02      -6.509983115157e-02      -6.635354130351e-01       0.000000000000e+00      -1.358811481685e+03      -4.985163616468e-08       7.435620906128e-06      -6.629695717488e-01 
       3.804977635046e+03       6.513408856661e-02      -6.510457447502e-02      -6.650905650726e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.293901843089e+03      -1.619544583343e-03       4.904024792089e-02       4.904024792089e-02      -6.509948366278e-02      -6.650905642783e-01       0.000000000000e+00      -1.365159333962e+03      -5.140261600552e-08       7.540703030041e-06      -6.645217586620e-01 
       3.814533150092e+03       6.544106574003e-02      -6.510420992804e-02      -6.666457088516e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.300249116831e+03      -1.611950345841e-03       4.903946473616e-02       4.903946473616e-02      -6.509912418829e-02      -6.666457088034e-01       0.000000000000e+00      -1.371522046466e+03      -5.299804100390e-08       7.644894418192e-06      -6.660749198998e-01 
