# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf            
       4.686247100160e+04       3.362768416383e-07       9.719458855108e+00       4.904857525202e+03       1.433238679758e+04       3.058328051947e-01       6.716653930722e+08       5.593418615061e+00       1.327140430781e+07       2.312923190373e+05       1.374178648173e+06       3.053825716130e+06       6.126926351377e+06       2.405762734253e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.775105373515e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.653666927172e+04       3.409478969830e-07       9.786340369061e+00       4.838025782959e+03       1.433231991607e+04       3.079724477043e-01       6.669927641504e+08       5.631781895867e+00       1.290617612602e+07       2.265018435548e+05       1.345716963193e+06       2.969784806393e+06       5.958313737414e+06       2.340649347657e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.875140651520e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.621313231828e+04       3.456834775745e-07       9.853674380809e+00       4.772111891929e+03       1.433225258206e+04       3.101270512524e-01       6.623526172461e+08       5.670402979471e+00       1.255099873382e+07       2.218105838155e+05       1.317844749392e+06       2.888056633344e+06       5.794341208719e+06       2.277305190909e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       4.977265241080e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.589184439815e+04       3.504844674839e-07       9.921463848774e+00       4.707103192081e+03       1.433218479259e+04       3.122967203394e-01       6.577447265717e+08       5.709283527053e+00       1.220559554722e+07       2.172164850102e+05       1.290549798518e+06       2.808577553664e+06       5.634881076488e+06       2.215682046090e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.081522605266e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.557278987764e+04       3.553517627493e-07       9.989711749378e+00       4.642987198391e+03       1.433211654469e+04       3.144815601943e-01       6.531688679094e+08       5.748425209557e+00       1.186969759332e+07       2.127175348849e+05       1.263820155150e+06       2.731285675383e+06       5.479809165680e+06       2.155733012442e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.187957106582e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.525595323174e+04       3.602862715350e-07       1.005842107713e+01       4.579751598418e+03       1.433204783536e+04       3.166816767795e-01       6.486248185998e+08       5.787829707735e+00       1.154304330087e+07       2.083117628597e+05       1.237644111471e+06       2.656120809683e+06       5.329004718329e+06       2.097412470321e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.296614025459e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.494131904335e+04       3.652889142922e-07       1.012759484470e+01       4.517384249921e+03       1.433197866159e+04       3.188971767961e-01       6.441123575317e+08       5.827498712188e+00       1.122537829659e+07       2.039972391657e+05       1.212010202131e+06       2.583024424038e+06       5.182350299511e+06       2.040676046143e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.407539579113e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.462887200255e+04       3.703606239229e-07       1.019723608306e+01       4.455873178497e+03       1.433190902035e+04       3.211281676885e-01       6.396312651306e+08       5.867433923417e+00       1.091645520708e+07       1.997720740001e+05       1.186907199231e+06       2.511939596630e+06       5.039731705900e+06       1.985480578285e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.520780940792e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.431859690585e+04       3.755023459446e-07       1.026734784152e+01       4.395206575264e+03       1.433183890859e+04       3.233747576504e-01       6.351813233485e+08       5.907637051864e+00       1.061603346626e+07       1.956344166979e+05       1.162324107403e+06       2.442810972029e+06       4.901037876848e+06       1.931784083924e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.636386259422e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.401047865543e+04       3.807150386583e-07       1.033793318786e+01       4.335372794567e+03       1.433176832325e+04       3.256370556294e-01       6.307623156532e+08       5.948109817959e+00       1.032387912798e+07       1.915824549219e+05       1.138250158994e+06       2.375584718088e+06       4.766160807895e+06       1.879545726787e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.754404679638e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.370450225842e+04       3.859996733180e-07       1.040899520840e+01       4.276360351723e+03       1.433169726123e+04       3.279151713321e-01       6.263740270176e+08       5.988853952163e+00       1.003976468386e+07       1.876144138687e+05       1.114674809354e+06       2.310208484027e+06       4.634995466677e+06       1.828725785778e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.874886362238e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.340065282619e+04       3.913572343024e-07       1.048053700812e+01       4.218157920786e+03       1.433162571943e+04       3.302092152301e-01       6.220162439096e+08       6.029871195017e+00       9.763468886185e+06       1.837285554914e+05       1.091587732212e+06       2.246631359665e+06       4.507439711139e+06       1.779285624469e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       5.997882505045e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.309891557360e+04       3.967887192893e-07       1.055256171072e+01       4.160754332361e+03       1.433155369473e+04       3.325192985646e-01       6.176887542811e+08       6.071163297186e+00       9.494776575582e+06       1.799231777384e+05       1.068978815158e+06       2.184803835784e+06       4.383394209995e+06       1.731187661426e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.123445364193e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.279927581826e+04       4.022951394314e-07       1.062507245876e+01       4.104138571427e+03       1.433148118398e+04       3.348455333520e-01       6.133913475585e+08       6.112732019500e+00       9.233478513493e+06       1.761966138080e+05       1.046838155210e+06       2.124677765572e+06       4.262762365388e+06       1.684395341347e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.251628275848e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.250171897989e+04       4.078775195356e-07       1.069807241368e+01       4.048299775208e+03       1.433140818402e+04       3.371880323893e-01       6.091238146315e+08       6.154579133005e+00       8.979371219248e+06       1.725472314181e+05       1.025156054481e+06       2.066206327135e+06       4.145450237667e+06       1.638873106995e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.382485678376e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.220623057952e+04       4.135368982432e-07       1.077156475599e+01       3.993227231065e+03       1.433133469168e+04       3.395469092596e-01       6.048859478440e+08       6.196706419008e+00       8.732256811616e+06       1.689734320917e+05       1.003923015928e+06       2.009343987038e+06       4.031366472242e+06       1.594586371892e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.516073134948e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.191279623885e+04       4.192743282136e-07       1.084555268530e+01       3.938910374414e+03       1.433126070375e+04       3.419222783372e-01       6.006775409829e+08       6.239115669117e+00       8.491942854728e+06       1.654736504566e+05       9.831297391938e+05       1.954046464847e+06       3.920422228444e+06       1.551501493767e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.652447356620e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.162140167953e+04       4.250908763096e-07       1.092003942040e+01       3.885338786685e+03       1.433118621702e+04       3.443142547938e-01       5.964983892688e+08       6.281808685292e+00       8.258242208223e+06       1.620463535597e+05       9.627671165342e+05       1.900270698653e+06       3.812531110353e+06       1.509585748732e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.791666225870e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.133203272247e+04       4.309876237854e-07       1.099502819944e+01       3.832502193295e+03       1.433111122824e+04       3.467229546030e-01       5.923482893460e+08       6.324787279888e+00       8.030972881530e+06       1.586900401958e+05       9.428262288281e+05       1.847974811537e+06       3.707609099519e+06       1.468807306161e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       6.933788820623e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.104467528711e+04       4.369656664773e-07       1.107052227993e+01       3.780390461657e+03       1.433103573416e+04       3.491484945469e-01       5.882270392722e+08       6.368053275702e+00       7.809957892160e+06       1.554032402501e+05       9.232983416717e+05       1.797118078964e+06       3.605574489540e+06       1.429135204259e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.078875438752e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.075931539082e+04       4.430261149960e-07       1.114652493889e+01       3.728993599217e+03       1.433095973150e+04       3.515909922210e-01       5.841344385089e+08       6.411608506013e+00       7.595025127887e+06       1.521845140539e+05       9.041749015529e+05       1.747660897069e+06       3.506347822440e+06       1.390539326300e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.226987623091e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.047593914812e+04       4.491700949224e-07       1.122303947295e+01       3.678301751516e+03       1.433088321696e+04       3.540505660401e-01       5.800702879118e+08       6.455454814637e+00       7.386007212732e+06       1.490324517548e+05       8.854475321046e+05       1.699564751821e+06       3.409851826796e+06       1.352990377521e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.378188186943e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       4.019453277009e+04       4.553987470049e-07       1.130006919840e+01       3.628305200279e+03       1.433080618724e+04       3.565273352441e-01       5.760343897209e+08       6.499594055962e+00       7.182741376633e+06       1.459456726985e+05       8.671080304367e+05       1.652792189034e+06       3.316011357570e+06       1.316459862637e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.532541240113e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.991508256364e+04       4.617132273604e-07       1.137761745133e+01       3.578994361528e+03       1.433072863898e+04       3.590214199035e-01       5.720265475508e+08       6.544028095002e+00       6.985069328694e+06       1.429228248246e+05       8.491483635430e+05       1.607306785197e+06       3.224753337593e+06       1.280920063985e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.690112215467e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.963757493088e+04       4.681147076766e-07       1.145568758772e+01       3.530359783729e+03       1.433065056885e+04       3.615329409253e-01       5.680465663815e+08       6.588758807436e+00       6.792837133933e+06       1.399625840741e+05       8.315606647828e+05       1.563073119117e+06       3.136006700663e+06       1.246344020257e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       7.850967896031e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.936199636843e+04       4.746043754179e-07       1.153428298352e+01       3.482392145953e+03       1.433057197345e+04       3.640620200587e-01       5.640942525485e+08       6.633788079659e+00       6.605895093412e+06       1.370636538097e+05       8.143372304360e+05       1.520056744336e+06       3.049702336205e+06       1.212705505820e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.015176442637e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.908833346679e+04       4.811834340335e-07       1.161340703475e+01       3.435082256076e+03       1.433049284940e+04       3.666087799010e-01       5.601694137337e+08       6.679117808820e+00       6.424097627670e+06       1.342247642478e+05       7.974705163283e+05       1.478224162306e+06       2.965773035459e+06       1.179979010601e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.182807422134e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.881657290967e+04       4.878531031680e-07       1.169306315763e+01       3.388421048991e+03       1.433041319328e+04       3.691733439035e-01       5.562718589557e+08       6.724749902877e+00       6.247303163365e+06       1.314446719024e+05       7.809531345277e+05       1.437542796307e+06       2.884153439145e+06       1.148139720525e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.353931836162e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.854670147334e+04       4.946146188752e-07       1.177325478861e+01       3.342399584854e+03       1.433033300165e+04       3.717558363774e-01       5.524013985610e+08       6.770686280633e+00       6.075374023033e+06       1.287221590403e+05       7.647778501083e+05       1.397980966080e+06       2.804779986567e+06       1.117163498483e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.528622150524e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.827870602600e+04       5.014692338341e-07       1.185398538454e+01       3.297009047347e+03       1.433025227105e+04       3.743563824998e-01       5.485578442143e+08       6.816928871787e+00       5.908176317880e+06       1.260560331481e+05       7.489375779815e+05       1.359507863156e+06       2.727590866122e+06       1.087026865829e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.706952325137e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.801257352714e+04       5.084182175682e-07       1.193525842271e+01       3.252240741975e+03       1.433017099801e+04       3.769751083197e-01       5.447410088895e+08       6.863479616977e+00       5.745579843525e+06       1.234451264097e+05       7.334253797932e+05       1.322093526867e+06       2.652525967166e+06       1.057706984376e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       8.888997844601e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.774829102689e+04       5.154628566669e-07       1.201707740101e+01       3.208086094375e+03       1.433008917904e+04       3.796121407638e-01       5.409507068607e+08       6.910340467827e+00       5.587457978614e+06       1.208882951947e+05       7.182344608848e+05       1.285708821018e+06       2.579526833210e+06       1.029181638892e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.074835749381e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.748584566540e+04       5.226044550105e-07       1.209944583796e+01       3.164536648656e+03       1.433000681060e+04       3.822676076431e-01       5.371867536931e+08       6.957513386991e+00       5.433687586219e+06       1.183844195577e+05       7.033581673170e+05       1.250325411197e+06       2.508536616397e+06       1.001429220069e+07       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.264544667623e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.722522467222e+04       5.298443339977e-07       1.218236727285e+01       3.121584065761e+03       1.432992388916e+04       3.849416376584e-01       5.334489662338e+08       7.005000348196e+00       5.284148917959e+06       1.159324027479e+05       6.887899829560e+05       1.215915742712e+06       2.439500033239e+06       9.744287079614e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.458204847615e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.696641536567e+04       5.371838327756e-07       1.226584526582e+01       3.079220121848e+03       1.432984041117e+04       3.876343604070e-01       5.297371626035e+08       7.052803336292e+00       5.138725520745e+06       1.135311707283e+05       6.745235266189e+05       1.182453019135e+06       2.372363321567e+06       9.481596558794e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.655898190899e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.670940515221e+04       5.446243084736e-07       1.234988339798e+01       3.037436706698e+03       1.432975637304e+04       3.903459063887e-01       5.260511621867e+08       7.100924347294e+00       4.997304146108e+06       1.111796717057e+05       6.605525492796e+05       1.149911181435e+06       2.307074198667e+06       9.226021747195e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       9.857708286063e-18       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.645418152588e+04       5.521671364392e-07       1.243448527150e+01       2.996225822141e+03       1.432967177116e+04       3.930764070121e-01       5.223907856240e+08       7.149365388425e+00       4.859774662010e+06       1.088768756699e+05       6.468709313312e+05       1.118264887688e+06       2.243581820568e+06       8.977369177267e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.006372044320e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.620073206760e+04       5.598137104776e-07       1.251965450968e+01       2.955579580510e+03       1.432958660193e+04       3.958259946007e-01       5.187558548025e+08       7.198128478167e+00       4.726029967085e+06       1.066217739426e+05       6.334726799061e+05       1.087489493342e+06       2.181836742453e+06       8.735450656729e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.027402172910e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.594904444468e+04       5.675654430943e-07       1.260539475709e+01       2.915490203107e+03       1.432950086168e+04       3.985948023995e-01       5.151461928474e+08       7.247215646299e+00       4.595965907245e+06       1.044133787354e+05       6.203519262510e+05       1.057561032028e+06       2.121790880152e+06       8.500083124411e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.048870100308e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.569910641011e+04       5.754237657398e-07       1.269170967965e+01       2.875950018697e+03       1.432941454676e+04       4.013829645813e-01       5.115616241138e+08       7.296628933949e+00       4.469481194570e+06       1.022507227176e+05       6.075029231567e+05       1.028456196895e+06       2.063397472705e+06       8.271088510045e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.070784895364e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.545090580204e+04       5.833901290590e-07       1.277860296474e+01       2.836951462025e+03       1.432932765347e+04       4.041906162531e-01       5.080019741774e+08       7.346370393630e+00       4.346477328442e+06       1.001328585922e+05       5.949200424409e+05       1.000152322465e+06       2.006611045947e+06       8.048293597887e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.093155813577e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.520443054315e+04       5.914660031423e-07       1.286607832127e+01       2.798487072345e+03       1.432924017811e+04       4.070178934625e-01       5.044670698267e+08       7.396442089295e+00       4.226858518840e+06       9.805885868087e+04       5.825977724827e+05       9.726273669809e+05       1.951387377098e+06       7.831529894082e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.115992300904e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.495966864008e+04       5.996528777811e-07       1.295413947983e+01       2.760549491976e+03       1.432915211696e+04       4.098649332046e-01       5.009567390543e+08       7.446846096372e+00       4.110531611753e+06       9.602781451812e+04       5.705307158093e+05       9.458598952443e+05       1.897683460325e+06       7.620633497649e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.139303997652e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.471660818285e+04       6.079522627252e-07       1.304279019274e+01       2.723131464877e+03       1.432906346624e+04       4.127318734279e-01       4.974708110482e+08       7.497584501815e+00       3.997406016637e+06       9.403883645302e+04       5.587135867315e+05       9.198290619233e+05       1.845457473258e+06       7.415444975003e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.163100742434e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.447523734425e+04       6.163656879449e-07       1.313203423417e+01       2.686225835240e+03       1.432897422220e+04       4.156188530415e-01       4.940091161842e+08       7.548659404146e+00       3.887393635877e+06       9.209105325964e+04       5.471412090289e+05       8.945145953205e+05       1.794668744423e+06       7.215809237908e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.187392576224e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.423554437929e+04       6.248947038954e-07       1.322187540026e+01       2.649825546102e+03       1.432888438104e+04       4.185260119214e-01       4.905714860171e+08       7.600072913500e+00       3.780408796184e+06       9.018361175554e+04       5.358085136827e+05       8.698967815882e+05       1.745277721566e+06       7.021575424776e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.212189746475e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.399751762464e+04       6.335408817851e-07       1.331231750918e+01       2.613923637983e+03       1.432879393893e+04       4.214534909175e-01       4.871577532725e+08       7.651827151669e+00       3.676368181885e+06       8.831567642799e+04       5.247105366553e+05       8.459564493767e+05       1.697245940860e+06       6.832596785205e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.237502711333e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.376114549804e+04       6.423058138468e-07       1.340336440126e+01       2.578513247529e+03       1.432870289203e+04       4.244014318601e-01       4.837677518390e+08       7.703924252146e+00       3.575190770040e+06       8.648642906811e+04       5.138424167167e+05       8.226749549062e+05       1.650535996953e+06       6.648730567684e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.263342143932e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.352641649772e+04       6.511911136126e-07       1.349501993908e+01       2.543587606191e+03       1.432861123650e+04       4.273699775666e-01       4.804013167600e+08       7.756366360169e+00       3.476797767357e+06       8.469506841245e+04       5.031993933149e+05       8.000341674491e+05       1.605111513835e+06       6.469837910368e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.289718936776e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.329331920190e+04       6.601984161928e-07       1.358728800758e+01       2.509140038906e+03       1.432851896843e+04       4.303592718487e-01       4.770582842254e+08       7.809155632766e+00       3.381112548829e+06       8.294080979208e+04       4.927768044908e+05       7.780164552111e+05       1.560937116519e+06       6.295783734841e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.316644206203e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.306184226817e+04       6.693293785570e-07       1.368017251414e+01       2.475163962810e+03       1.432842608392e+04       4.333694595190e-01       4.737384915639e+08       7.862294238798e+00       3.288060598073e+06       8.122288478891e+04       4.825700848369e+05       7.566046716021e+05       1.517978403491e+06       6.126436642791e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.344129296953e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.283197443299e+04       6.785856798205e-07       1.377367738871e+01       2.441652885957e+03       1.432833257905e+04       4.364006863981e-01       4.704417772352e+08       7.915784359004e+00       3.197569449299e+06       7.954054089910e+04       4.725747634969e+05       7.357821418839e+05       1.476201919923e+06       5.961668815502e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.372185786812e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.260370451108e+04       6.879690215323e-07       1.386780658388e+01       2.408600406067e+03       1.432823844985e+04       4.394530993214e-01       4.671679808217e+08       7.969628186043e+00       3.109568630887e+06       7.789304120355e+04       4.627864622081e+05       7.155326501858e+05       1.435575131622e+06       5.801355916106e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.400825491362e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.237702139495e+04       6.974811279688e-07       1.396256407499e+01       2.376000209281e+03       1.432814369236e+04       4.425268461462e-01       4.639169430211e+08       8.023827924538e+00       3.023989610504e+06       7.627966404504e+04       4.532008933838e+05       6.958404268771e+05       1.396066399694e+06       5.645376994504e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000000e-04       1.430060468821e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.215191405430e+04       7.071237464295e-07       1.405795386026e+01       2.343846068941e+03       1.432804830258e+04       4.456220757589e-01       4.606885056386e+08       8.078385791121e+00       2.940765741745e+06       7.469970271225e+04       4.438138582350e+05       6.766901362879e+05       1.357644955909e+06       5.493614394889e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.459903024977e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.192837153552e+04       7.168986475374e-07       1.415397996085e+01       2.312131844381e+03       1.432795227648e+04       4.487389380820e-01       4.574825115788e+08       8.133304014474e+00       2.859832212230e+06       7.315246513016e+04       4.346212449316e+05       6.580668647666e+05       1.320280878740e+06       5.345953665799e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.490365718233e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.170638296114e+04       7.268076255429e-07       1.425064642098e+01       2.280851479740e+03       1.432785561002e+04       4.518775840812e-01       4.542988048386e+08       8.188584835372e+00       2.781125993139e+06       7.163727355698e+04       4.256190268016e+05       6.399561090671e+05       1.283945070065e+06       5.202283472630e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.521461364738e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.148593752929e+04       7.368524986315e-07       1.434795730803e+01       2.249999002788e+03       1.432775829913e+04       4.550381657728e-01       4.511372304994e+08       8.244230506731e+00       2.704585790127e+06       7.015346428724e+04       4.168032605673e+05       6.223437650549e+05       1.248609232509e+06       5.062495512546e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.553203043634e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.126702451320e+04       7.470351092352e-07       1.444591671265e+01       2.219568523769e+03       1.432766033972e+04       4.582208362308e-01       4.479976347193e+08       8.300243293643e+00       2.630151995600e+06       6.870038736119e+04       4.081700846181e+05       6.052161167247e+05       1.214245847403e+06       4.926484431707e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.585604102402e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.104963326067e+04       7.573573243485e-07       1.454452874884e+01       2.189554234262e+03       1.432756172769e+04       4.614257495944e-01       4.448798647261e+08       8.356625473426e+00       2.557766642293e+06       6.727740628003e+04       3.997157173195e+05       5.885598255188e+05       1.180828153363e+06       4.794147744774e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.618678162318e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.083375319355e+04       7.678210358472e-07       1.464379755407e+01       2.159950406052e+03       1.432746245888e+04       4.646530610753e-01       4.417837688094e+08       8.413379335662e+00       2.487373358132e+06       6.588389772721e+04       3.914364553565e+05       5.723619199416e+05       1.148330125447e+06       4.665385756605e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.652439124014e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.061937380720e+04       7.784281608122e-07       1.474372728938e+01       2.130751390025e+03       1.432736252915e+04       4.679029269649e-01       4.387091963137e+08       8.470507182240e+00       2.418917322341e+06       6.451925129535e+04       3.833286721116e+05       5.566097854574e+05       1.116726454888e+06       4.540101486094e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.686901173161e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
       3.040648467002e+04       7.891806418573e-07       1.484432213947e+01       2.101951615071e+03       1.432726193430e+04       4.711755046423e-01       4.356559976304e+08       8.528011327401e+00       2.352345222748e+06       6.318286921897e+04       3.753888160766e+05       5.412911546685e+05       1.085992529389e+06       4.418200592101e+06       3.131182639081e-08      -3.131182639081e-08       1.000000000001e-04       1.722078786251e-17       9.393547917244e-08      -1.146012845904e-07       1.398135672003e-07 
