#scalar perturbations for mode k = 1.000000000000e-07 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf          
       1.392150562799e+03       1.062301828817e-02      -3.418054555376e-09      -6.791582024166e-21       5.799381923428e-10       7.449249363987e-12       1.485735790880e-16       1.489849875451e-12      -2.563540918874e-09      -5.176310816003e-24       5.970212819497e-01       6.116996044652e-01      -3.418054555029e-09      -7.204706243941e-21       6.120361509732e-10      -2.563540918892e-09      -4.404031503929e-34       3.520356164139e-17      -8.102462176278e-22 
       1.453184365442e+03       1.143743694870e-02      -3.693299797507e-09      -7.703416439483e-21       6.321798985969e-10       7.480493196845e-12       1.576780773582e-16       1.496098642343e-12      -2.769974850914e-09      -4.857140570473e-24       5.972495563384e-01       6.110275704135e-01      -3.693299797126e-09      -8.136514797167e-21       6.643060928672e-10      -2.769974850932e-09      -7.704071248012e-34       4.785932988693e-17      -9.078752892534e-22 
       1.514218168084e+03       1.228114606362e-02      -3.978562929382e-09      -8.690544501331e-21       6.864926620505e-10       7.509450721862e-12       1.668200698576e-16       1.501890147686e-12      -2.983922200320e-09      -4.567804387858e-24       5.974534521919e-01       6.104093674718e-01      -3.978562928965e-09      -9.143619861193e-21       7.186450174015e-10      -2.983922200338e-09      -1.320007337416e-33       6.428316892245e-17      -1.012826936124e-21 
       1.578143365288e+03       1.319622961911e-02      -4.288070624389e-09      -9.808203135795e-21       7.455942507648e-10       7.537588956858e-12       1.764323725646e-16       1.507517795061e-12      -3.216052972165e-09      -4.292716675881e-24       5.976443749420e-01       6.098138369148e-01      -4.288070623932e-09      -1.028220464358e-20       7.777720196570e-10      -3.216052972184e-09      -2.273145589885e-33       8.652139555490e-17      -1.130882502372e-21 
       1.642068562492e+03       1.414344486532e-02      -4.608547917435e-09      -1.101471910520e-20       8.069583860726e-10       7.563718920180e-12       1.860799901501e-16       1.512743788123e-12      -3.456410942615e-09      -4.042693045583e-24       5.978152094492e-01       6.092661543764e-01      -4.608547916937e-09      -1.150964930714e-20       8.391597485227e-10      -3.456410942633e-09      -3.838465693202e-33       1.151516302409e-16      -1.257548983849e-21 
       1.705993759696e+03       1.512279200670e-02      -4.939986683154e-09      -1.231328892177e-20       8.705807734933e-10       7.588045607186e-12       1.957604085425e-16       1.517609125942e-12      -3.704990017649e-09      -3.814702568507e-24       5.979685854261e-01       6.087615376383e-01      -4.939986682612e-09      -1.282915011666e-20       9.028040961701e-10      -3.704990017668e-09      -6.364445885047e-33       1.516731217079e-16      -1.393121388383e-21 
       1.769918956901e+03       1.613427128541e-02      -5.282379906305e-09      -1.370710531966e-20       9.364574239545e-10       7.610746794555e-12       2.054713716359e-16       1.522149363856e-12      -3.961784935843e-09      -3.606175055871e-24       5.981067259944e-01       6.082957494673e-01      -5.282379905719e-09      -1.424389958992e-20       9.687012352229e-10      -3.961784935862e-09      -1.037560992857e-32       1.978641057775e-16      -1.537895144412e-21 
       1.833844154105e+03       1.717788298672e-02      -5.635721484990e-09      -1.519935759933e-20       1.004584624504e-09       7.631977693674e-12       2.152108453359e-16       1.526395544140e-12      -4.226791120780e-09      -3.414907213520e-24       5.982315194180e-01       6.078650332557e-01      -5.635721484357e-09      -1.575708683728e-20       1.036847593786e-09      -4.226791120800e-09      -1.665019289316e-32       2.558218807367e-16      -1.692166246538e-21 
       1.897769351309e+03       1.825362744487e-02      -6.000006084677e-09      -1.679323192315e-20       1.074958914568e-09       7.651874593922e-12       2.249769886810e-16       1.530374924672e-12      -4.500004571568e-09      -3.238998237678e-24       5.983445722574e-01       6.074660503314e-01      -6.000006083996e-09      -1.737189785352e-20       1.107239835076e-09      -4.500004571587e-09      -2.632759279181e-32       3.280078413829e-16      -1.856230972690e-21 
       1.961694548513e+03       1.936150504959e-02      -6.375229034538e-09      -1.849191157335e-20       1.147577067233e-09       7.670557593928e-12       2.347681309242e-16       1.534111525177e-12      -4.781421785090e-09      -3.076807082785e-24       5.984472590534e-01       6.070958316368e-01      -6.375229033806e-09      -1.909151577311e-20       1.179874841197e-09      -4.781421785109e-09      -4.105633981930e-32       4.172961721540e-16      -2.030385599499e-21 
       2.033549710161e+03       2.064517579045e-02      -6.810051449135e-09      -2.053038093929e-20       1.231878471451e-09       7.690240541898e-12       2.458018297481e-16       1.538048115363e-12      -5.107538597439e-09      -2.909114428116e-24       5.985517726844e-01       6.067107506356e-01      -6.810051448345e-09      -2.115352253571e-20       1.264193998302e-09      -5.107538597459e-09      -6.661784393219e-32       5.422497457012e-16      -2.238559148068e-21 
       2.105404871809e+03       2.196944776152e-02      -7.258684085021e-09      -2.270980298126e-20       1.319007188842e-09       7.708656291248e-12       2.568632377810e-16       1.541731265852e-12      -5.444013075905e-09      -2.755221256962e-24       5.986461118211e-01       6.063553523313e-01      -7.258684084170e-09      -2.335648363824e-20       1.351339323309e-09      -5.444013075926e-09      -1.064358595207e-31       6.985854587033e-16      -2.460277209834e-21 
       2.177260033457e+03       2.333432183977e-02      -7.721122467159e-09      -2.503468771319e-20       1.408959516210e-09       7.725921517592e-12       2.679505802605e-16       1.545184311767e-12      -5.790841864223e-09      -2.613621521495e-24       5.987314935947e-01       6.060266996896e-01      -7.721122466245e-09      -2.570490895054e-20       1.441307218755e-09      -5.790841864244e-09      -1.676014746296e-31       8.927899196715e-16      -2.695959416422e-21 
       2.249115195105e+03       2.473979904660e-02      -8.197362663734e-09      -2.750954188311e-20       1.501732007966e-09       7.742139127714e-12       2.790622451400e-16       1.548427834465e-12      -6.148022013541e-09      -2.483011101024e-24       5.988089537735e-01       6.057221937716e-01      -8.197362662755e-09      -2.820330509353e-20       1.534094332265e-09      -6.148022013562e-09      -2.603570228759e-31       1.132422877716e-15      -2.946026229256e-21 
       2.320970356753e+03       2.618588056622e-02      -8.687401210650e-09      -3.013886923217e-20       1.597321454685e-09       7.757400188798e-12       2.901967641725e-16       1.551480047383e-12      -6.515550925798e-09      -2.362259197598e-24       5.988793829045e-01       6.054395353487e-01      -8.687401209603e-09      -3.085617569596e-20       1.629697536874e-09      -6.515550925819e-09      -3.993239549484e-31       1.426256758641e-15      -3.210898950957e-21 
       2.392825518401e+03       2.767256776576e-02      -9.191235033774e-09      -3.292717072905e-20       1.695724860778e-09       7.771785571789e-12       3.013527964602e-16       1.554357124710e-12      -6.893426295406e-09      -2.250380366614e-24       5.989435436058e-01       6.051766792498e-01      -9.191235032657e-09      -3.366802162678e-20       1.728113910191e-09      -6.893426295427e-09      -6.051455322932e-31       1.784430519066e-15      -3.490999058465e-21 
       2.464680680048e+03       2.919986221715e-02      -9.708861380178e-09      -3.587894477787e-20       1.796939423633e-09       7.785367357380e-12       3.125291141065e-16       1.557073482584e-12      -7.281646057680e-09      -2.146509785767e-24       5.990020928708e-01       6.049318038994e-01      -9.708861378989e-09      -3.664334120112e-20       1.829340714821e-09      -7.281646057701e-09      -9.066868615656e-31       2.218613222684e-15      -3.786747772585e-21 
       2.552895089219e+03       3.113040532729e-02      -1.036319216595e-08      -3.973289871986e-20       1.925037669328e-09       7.801036663712e-12       3.262760295624e-16       1.560207344817e-12      -7.772394150341e-09      -2.028830129205e-24       5.990671244324e-01       6.046533838835e-01      -1.036319216467e-08      -4.052620264914e-20       1.957453082595e-09      -7.772394150363e-09      -1.467996684011e-30       2.875429056629e-15      -4.171851132141e-21 
       2.641109498390e+03       3.312215718482e-02      -1.103830285261e-08      -4.384832472388e-20       2.057364340335e-09       7.815697251569e-12       3.400499232137e-16       1.563139463395e-12      -8.278727169021e-09      -1.920850804831e-24       5.991254416050e-01       6.043969569563e-01      -1.103830285123e-08      -4.467053755434e-20       2.089792965385e-09      -8.278727169043e-09      -2.340862497054e-30       3.695812559025e-15      -4.581955852697e-21 
       2.729323907560e+03       3.517512230877e-02      -1.173418977705e-08      -4.823353265425e-20       2.193915238884e-09       7.829442040459e-12       3.538490717918e-16       1.565888422223e-12      -8.800642366410e-09      -1.821514380447e-24       5.991777936522e-01       6.041601864761e-01      -1.173418977558e-08      -4.908465566621e-20       2.226356249418e-09      -8.800642366432e-09      -3.679576565022e-30       4.713378404920e-15      -5.017837741723e-21 
       2.817538316731e+03       3.728930596123e-02      -1.245084963311e-08      -5.289682809164e-20       2.334686462657e-09       7.842352948414e-12       3.676719099445e-16       1.568470604905e-12      -9.338137262912e-09      -1.729907770667e-24       5.992248128210e-01       6.039410190862e-01      -1.245084963153e-08      -5.377686246421e-20       2.367139106403e-09      -9.338137262934e-09      -5.706856579615e-30       5.967283686983e-15      -5.480274269144e-21 
       2.905752725901e+03       3.946471424197e-02      -1.318827939009e-08      -5.784651264301e-20       2.479674372088e-09       7.854502467477e-12       3.815170116947e-16       1.570900509850e-12      -9.891209585531e-09      -1.645236839097e-24       5.992670287734e-01       6.037376388638e-01      -1.318827938841e-08      -5.875545946562e-20       2.512137962272e-09      -9.891209585553e-09      -8.740426523708e-30       7.502952509446e-15      -5.970044922403e-21 
       2.993967135072e+03       4.170135419167e-02      -1.394647622628e-08      -6.309088421092e-20       2.628875561777e-09       7.865954999091e-12       3.953830742846e-16       1.573191017348e-12      -1.045985721801e-08      -1.566806322155e-24       5.993048885150e-01       6.035484373558e-01      -1.394647622449e-08      -6.402874449303e-20       2.661349469793e-09      -1.045985721803e-08      -1.322845393816e-29       9.372881742472e-15      -6.487929546019e-21 
       3.082181544243e+03       4.399923390446e-02      -1.472543748224e-08      -6.863823722575e-20       2.782286836771e-09       7.876767952121e-12       4.092689043686e-16       1.575353609170e-12      -1.104407816578e-08      -1.494006399180e-24       5.993387653818e-01       6.033719807958e-01      -1.472543748034e-08      -6.960501190536e-20       2.814770485859e-09      -1.104407816580e-08      -1.979708382646e-29       1.163749365232e-14      -7.034707104127e-21 
       3.190779790681e+03       4.691220281694e-02      -1.571290661515e-08      -7.589577426365e-20       2.976924384121e-09       7.889276547425e-12       4.263888883318e-16       1.577855329787e-12      -1.178468002331e-08      -1.411331563248e-24       5.993754603579e-01       6.031703716842e-01      -1.571290661311e-08      -7.689814582844e-20       3.009419301187e-09      -1.178468002333e-08      -3.205417053733e-29       1.507072433549e-14      -7.748666553790e-21 
       3.299378037119e+03       4.991801704774e-02      -1.673183655633e-08      -8.364051896738e-20       3.177932660889e-09       7.900978125667e-12       4.435353114115e-16       1.580195647055e-12      -1.254887748785e-08      -1.335514393795e-24       5.994070662558e-01       6.029840257901e-01      -1.673183655414e-08      -8.467848863572e-20       3.210438118345e-09      -1.254887748788e-08      -5.111755731767e-29       1.935771905966e-14      -8.509049787414e-21 
       3.407976283557e+03       5.301670006688e-02      -1.778222275613e-08      -9.188792732826e-20       3.385306728998e-09       7.911947233108e-12       4.607064846778e-16       1.582389470226e-12      -1.333666714723e-08      -1.265804434378e-24       5.994339561565e-01       6.028110748329e-01      -1.778222275378e-08      -9.296149622426e-20       3.417822066537e-09      -1.333666714725e-08      -8.035991725573e-29       2.467412437572e-14      -9.317301306804e-21 
       3.516574529995e+03       5.620827921205e-02      -1.886406061469e-08      -1.006534489528e-19       3.599041930303e-09       7.922249422758e-12       4.779008738757e-16       1.584449909904e-12      -1.414804555160e-08      -1.201551624550e-24       5.994564167517e-01       6.026498626073e-01      -1.886406061218e-08      -1.017626181126e-19       3.631566546774e-09      -1.414804555162e-08      -1.246536989712e-28       3.122467295815e-14      -1.017486806868e-20 
       3.625172776433e+03       5.949278618205e-02      -1.997734540016e-08      -1.099525273675e-19       3.819133846830e-09       7.931940501957e-12       4.951170792865e-16       1.586388127555e-12      -1.498300915214e-08      -1.142190800959e-24       5.994746571816e-01       6.024989075606e-01      -1.997734539750e-08      -1.110972976854e-19       3.851667191437e-09      -1.498300915216e-08      -1.909540973612e-28       3.924702417890e-14      -1.108320021624e-20 
       3.733771022871e+03       6.287025757607e-02      -2.112207216051e-08      -1.198005995323e-19       4.045578242422e-09       7.941090221565e-12       5.123538339590e-16       1.588218073352e-12      -1.584155423487e-08      -1.087241475977e-24       5.994888221397e-01       6.023568778254e-01      -2.112207215768e-08      -1.209809723779e-19       4.078119827272e-09      -1.584155423489e-08      -2.890738643002e-28       4.901612015077e-14      -1.204374785655e-20 
       3.842369269309e+03       6.634073548137e-02      -2.229823562459e-08      -1.302130902204e-19       4.278370864226e-09       7.949967122718e-12       5.296101841348e-16       1.589993455522e-12      -1.672367684649e-08      -1.036410841948e-24       5.994989981513e-01       6.022225658304e-01      -2.229823562158e-08      -1.314290737997e-19       4.310920443380e-09      -1.672367684652e-08      -4.327256844809e-28       6.084882191962e-14      -1.305795829176e-20 
       3.873208826476e+03       6.734323891855e-02      -2.263797113423e-08      -1.332750494966e-19       4.345635619667e-09       7.952579996518e-12       5.345141319387e-16       1.590516030845e-12      -1.697847848278e-08      -1.022766135700e-24       5.995011670505e-01       6.021856760441e-01      -2.263797113117e-08      -1.345011514779e-19       4.378187551858e-09      -1.697847848281e-08      -4.842907904691e-28       6.463432551545e-14      -1.335595220641e-20 
       3.904048383643e+03       6.835324779503e-02      -2.298024122415e-08      -1.363841121059e-19       4.413411599257e-09       7.955516735409e-12       5.394197381243e-16       1.591103379191e-12      -1.723518105439e-08      -1.009648517813e-24       5.995030175775e-01       6.021492952863e-01      -2.298024122104e-08      -1.376203438512e-19       4.445966176100e-09      -1.723518105441e-08      -5.415535013397e-28       6.862420859310e-14      -1.365842303149e-20 
       3.934887940810e+03       6.937076335708e-02      -2.332504575474e-08      -1.395406137698e-19       4.481698223700e-09       7.959328012303e-12       5.443272897837e-16       1.591865635143e-12      -1.749378445659e-08      -9.974099083898e-25       5.995045494966e-01       6.021134000148e-01      -2.332504575158e-08      -1.407870040627e-19       4.514256232725e-09      -1.749378445661e-08      -6.050892616376e-28       7.282795387201e-14      -1.396540475504e-20 
       3.965727497977e+03       7.039578689798e-02      -2.367238458296e-08      -1.427448667733e-19       4.550494261518e-09       7.965292104519e-12       5.492375249921e-16       1.593058454164e-12      -1.775428858210e-08      -9.868742444391e-25       5.995057625284e-01       6.020779672454e-01      -2.367238457975e-08      -1.440014852205e-19       4.583057641394e-09      -1.775428858212e-08      -6.755226988136e-28       7.725537835218e-14      -1.427693021458e-20 
       3.991039960597e+03       7.124271587034e-02      -2.395936661514e-08      -1.454107174850e-19       4.607339447716e-09       7.973731693492e-12       5.532709121294e-16       1.594746372437e-12      -1.796952510989e-08      -9.807602200401e-25       5.995065195503e-01       6.020492143169e-01      -2.395936661189e-08      -1.466758452773e-19       4.639910427641e-09      -1.796952510991e-08      -7.389689139845e-28       8.106355042948e-14      -1.453604179103e-20 
       4.016352423216e+03       7.209470447474e-02      -2.424805576626e-08      -1.481090027310e-19       4.664523038387e-09       7.988804820109e-12       5.573092936704e-16       1.597760998242e-12      -1.818604197693e-08      -9.791501436878e-25       5.995070622219e-01       6.020207459392e-01      -2.424805576296e-08      -1.493828543307e-19       4.697107591930e-09      -1.818604197696e-08      -8.079402553591e-28       8.503499729759e-14      -1.479825452009e-20 
       4.036681282490e+03       7.278261467099e-02      -2.448114281261e-08      -1.502995242261e-19       4.710689454871e-09       8.009783145221e-12       5.605588076111e-16       1.601956663654e-12      -1.836085726473e-08      -9.837350386173e-25       5.995073439599e-01       6.019980809899e-01      -2.448114280927e-08      -1.515806700465e-19       4.743292899663e-09      -1.836085726475e-08      -8.676326108703e-28       8.834679629173e-14      -1.501109979524e-20 
       4.057010141765e+03       7.347378924066e-02      -2.471533084422e-08      -1.525108794211e-19       4.757065460505e-09       8.044617118472e-12       5.638177988220e-16       1.608923458695e-12      -1.853649829152e-08      -9.973587475611e-25       5.995074885417e-01       6.019755852895e-01      -2.471533084085e-08      -1.537997712424e-19       4.789700273615e-09      -1.853649829154e-08      -9.314191779255e-28       9.177095630978e-14      -1.522596663711e-20 
       4.077339001039e+03       7.416822861416e-02      -2.495061981556e-08      -1.547428648490e-19       4.803642722117e-09       8.102538748556e-12       5.670925680560e-16       1.620507785106e-12      -1.871296502314e-08      -1.025885192790e-24       5.995074974748e-01       6.019532525068e-01      -2.495061981216e-08      -1.560402590132e-19       4.836329694091e-09      -1.871296502317e-08      -9.995589393227e-28       9.531073724308e-14      -1.544286444692e-20 
       4.093374014173e+03       7.471829256889e-02      -2.513698788825e-08      -1.565177206281e-19       4.840515458376e-09       8.173921393364e-12       5.696933789258e-16       1.634784314380e-12      -1.885274108016e-08      -1.064857078063e-24       5.995074115765e-01       6.019357486829e-01      -2.513698788482e-08      -1.578226667178e-19       4.873266710915e-09      -1.885274108018e-08      -1.056556999199e-27       9.818659906972e-14      -1.561538824249e-20 
       4.109409027307e+03       7.527038829805e-02      -2.532404088604e-08      -1.583048639667e-19       4.877495485497e-09       8.279536494826e-12       5.723182227701e-16       1.655907334985e-12      -1.899303083103e-08      -1.125642353432e-24       5.995072457648e-01       6.019183399440e-01      -2.532404088258e-08      -1.596184931166e-19       4.910341845315e-09      -1.899303083105e-08      -1.116575882139e-27       1.011381433165e-13      -1.578918615399e-20 
       4.125444040441e+03       7.582451602659e-02      -2.551177878528e-08      -1.601038307602e-19       4.914568976294e-09       8.434728947908e-12       5.749786431590e-16       1.686945825916e-12      -1.913383425801e-08      -1.217852126944e-24       5.995070032423e-01       6.019010233387e-01      -2.551177878179e-08      -1.614277878124e-19       4.947555088858e-09      -1.913383425803e-08      -1.179763566841e-27       1.041670775872e-13      -1.596426281974e-20 
       4.141479053575e+03       7.638067598362e-02      -2.570020156207e-08      -1.619139557250e-19       4.951716781439e-09       8.660751512658e-12       5.776913227701e-16       1.732150339181e-12      -1.927515134319e-08      -1.354736166320e-24       5.995066884586e-01       6.018837959170e-01      -2.570020155856e-08      -1.632506004056e-19       4.984906431925e-09      -1.927515134321e-08      -1.246274672713e-27       1.072751407680e-13      -1.614062286756e-20 
       4.157514066708e+03       7.693886840248e-02      -2.588930919224e-08      -1.637343169075e-19       4.988913007019e-09       8.986339753283e-12       5.804800473004e-16       1.797267987622e-12      -1.941698206842e-08      -1.554120802652e-24       5.995063074012e-01       6.018666547225e-01      -2.588930918870e-08      -1.650869804940e-19       5.022395860524e-09      -1.941698206844e-08      -1.316270833722e-27       1.104641030512e-13      -1.631827092069e-20 
       4.173549079842e+03       7.749909352079e-02      -2.607910165120e-08      -1.655636838258e-19       5.026123727385e-09       9.449139533692e-12       5.833781880715e-16       1.889827944020e-12      -1.955932641528e-08      -1.839224840816e-24       5.995058678137e-01       6.018495967771e-01      -2.607910164763e-08      -1.669369776722e-19       5.060023356576e-09      -1.955932641531e-08      -1.389920949672e-27       1.137357678858e-13      -1.649721160405e-20 
       4.186512431814e+03       7.795348820866e-02      -2.623303813560e-08      -1.670481388834e-19       5.056188099502e-09       9.955631616355e-12       5.858320006362e-16       1.991126360809e-12      -1.967477878073e-08      -2.152005544079e-24       5.995054757351e-01       6.018358648645e-01      -2.623303813200e-08      -1.684425782172e-19       5.090543864311e-09      -1.967477878076e-08      -1.452254202743e-27       1.164424267239e-13      -1.664282256576e-20 
       4.199475783785e+03       7.840921170781e-02      -2.638742217798e-08      -1.685364769171e-19       5.086207850082e-09       1.061183114612e-11       5.884186724852e-16       2.122366267017e-12      -1.979056681470e-08      -2.557433816082e-24       5.995050575712e-01       6.018221840140e-01      -2.638742217436e-08      -1.699571371755e-19       5.121154594160e-09      -1.979056681472e-08      -1.517187650590e-27       1.192053263821e-13      -1.678928382887e-20 
       4.209989821234e+03       7.877980616728e-02      -2.651296536936e-08      -1.697457122251e-19       5.110503033580e-09       1.127599198805e-11       5.906408778022e-16       2.255198435611e-12      -1.988472421001e-08      -2.967552407982e-24       5.995047038626e-01       6.018111248615e-01      -2.651296536572e-08      -1.711921305905e-19       5.146047950561e-09      -1.988472421003e-08      -1.571831107425e-27       1.214881943149e-13      -1.690869865997e-20 
       4.220503858683e+03       7.915127489802e-02      -2.663880295524e-08      -1.709561892684e-19       5.134734151132e-09       1.207713924361e-11       5.930010394023e-16       2.415427886931e-12      -1.997910240121e-08      -3.461689817470e-24       5.995043393140e-01       6.018000965148e-01      -2.663880295158e-08      -1.724330482055e-19       5.171000649034e-09      -1.997910240123e-08      -1.628306233645e-27       1.238092592710e-13      -1.702867574233e-20 
       4.231017896131e+03       7.952361797217e-02      -2.676493492840e-08      -1.721673250213e-19       5.158886036302e-09       1.303208216874e-11       5.955278033002e-16       2.606416472165e-12      -2.007370138288e-08      -4.049715627807e-24       5.995039671104e-01       6.017890984238e-01      -2.676493492472e-08      -1.736799039977e-19       5.196012682369e-09      -2.007370138291e-08      -1.686669882406e-27       1.261690697172e-13      -1.714921637815e-20 
       4.241531933580e+03       7.989683546273e-02      -2.689136128138e-08      -1.733785914615e-19       5.182945155440e-09       1.415581401114e-11       5.982533703252e-16       2.831162840850e-12      -2.016852114943e-08      -4.740239087628e-24       5.995035908167e-01       6.017781309852e-01      -2.689136127768e-08      -1.749327119433e-19       5.221084047355e-09      -2.016852114946e-08      -1.746980529013e-27       1.285681807558e-13      -1.727032186717e-20 
       4.252045971029e+03       8.027092744352e-02      -2.701808200663e-08      -1.745895583399e-19       5.206900733963e-09       1.546025960971e-11       6.012131192500e-16       3.092051960772e-12      -2.026356169520e-08      -5.539839153438e-24       5.995032103367e-01       6.017671917286e-01      -2.701808200290e-08      -1.761914860179e-19       5.246214743593e-09      -2.026356169522e-08      -1.809298314069e-27       1.310071543593e-13      -1.739199351493e-20 
       4.262560008477e+03       8.064589398926e-02      -2.714509709665e-08      -1.757999321408e-19       5.230745764213e-09       1.695315483397e-11       6.044449675071e-16       3.390631005829e-12      -2.035882301456e-08      -6.452389857149e-24       5.995028262687e-01       6.017562799371e-01      -2.714509709291e-08      -1.774562401973e-19       5.271404771896e-09      -2.035882301459e-08      -1.873685088383e-27       1.334865591007e-13      -1.751423262303e-20 
       4.273116965920e+03       8.102327121241e-02      -2.727292684470e-08      -1.770145191774e-19       5.254574325239e-09       1.864457325689e-11       6.080036927216e-16       3.728914690621e-12      -2.045469532746e-08      -7.483046724542e-24       5.995024376427e-01       6.017453517169e-01      -2.727292684092e-08      -1.787321881598e-19       5.296757334247e-09      -2.045469532748e-08      -1.940480458083e-27       1.360173438437e-13      -1.763754297849e-20 
       4.283673923363e+03       8.140153030893e-02      -2.740105335011e-08      -1.782284264994e-19       5.278291089902e-09       2.052626436284e-11       6.119173699179e-16       4.105252912017e-12      -2.055079020839e-08      -8.625693417228e-24       5.995020425125e-01       6.017344492015e-01      -2.740105334631e-08      -1.800141933884e-19       5.322169723031e-09      -2.055079020841e-08      -2.009492082108e-27       1.385900601109e-13      -1.776142806622e-20 
       4.294230880805e+03       8.178067135713e-02      -2.752947660508e-08      -1.794418782352e-19       5.301902910912e-09       2.259055058593e-11       6.162260913982e-16       4.518110156842e-12      -2.064710765150e-08      -9.874545369129e-24       5.995016380062e-01       6.017235716725e-01      -2.752947660125e-08      -1.813022700308e-19       5.347641929162e-09      -2.064710765153e-08      -2.080788052229e-27       1.412053044653e-13      -1.788588920350e-20 
       4.304787838248e+03       8.216069443629e-02      -2.765819660162e-08      -1.806552474704e-19       5.325420518978e-09       2.482544638232e-11       6.209683013432e-16       4.965089316327e-12      -2.074364765082e-08      -1.122120491446e-23       5.995012216547e-01       6.017127196936e-01      -2.765819659778e-08      -1.825964322332e-19       5.373173939955e-09      -2.074364765084e-08      -2.154438385281e-27       1.438636805361e-13      -1.801092770423e-20 
       4.315344795691e+03       8.254159962652e-02      -2.778721333166e-08      -1.818690199050e-19       5.348857522626e-09       2.721577931190e-11       6.261799058166e-16       5.443155902450e-12      -2.084041020025e-08      -1.265538446729e-23       5.995007874182e-01       6.017018908129e-01      -2.778721332778e-08      -1.838966941402e-19       5.398765746023e-09      -2.084041020028e-08      -2.230515072129e-27       1.465657993779e-13      -1.813654488860e-20 
       4.325901753133e+03       8.292338700894e-02      -2.791652678712e-08      -1.830837540339e-19       5.372229324852e-09       2.974439774863e-11       6.318935902921e-16       5.948879590006e-12      -2.093739529378e-08      -1.416567807636e-23       5.995003308390e-01       6.016910844746e-01      -2.791652678321e-08      -1.852030698952e-19       5.424417343611e-09      -2.093739529380e-08      -2.309092129453e-27       1.493122791703e-13      -1.826274207242e-20 
       4.336458710576e+03       8.330605666558e-02      -2.804613695978e-08      -1.843000424901e-19       5.395552080462e-09       3.239332676213e-11       6.381383863336e-16       6.478665392914e-12      -2.103460292521e-08      -1.574029406287e-23       5.994998485557e-01       6.016803012608e-01      -2.804613695584e-08      -1.865155736415e-19       5.450128731744e-09      -2.103460292524e-08      -2.390245652596e-27       1.521037453879e-13      -1.838952056849e-20 
       4.352553931665e+03       8.389117600174e-02      -2.824431267656e-08      -1.861587345353e-19       5.431051824731e-09       3.662332455764e-11       6.487374001237e-16       7.324664952341e-12      -2.118323471578e-08      -1.823873847318e-23       5.994990508852e-01       6.016639010542e-01      -2.824431267258e-08      -1.885284526797e-19       5.489443584473e-09      -2.118323471581e-08      -2.519108938003e-27       1.564476478484e-13      -1.858392979738e-20 
       4.368649152753e+03       8.447834661349e-02      -2.844317804242e-08      -1.880243846878e-19       5.466527231874e-09       4.103324970178e-11       6.607013029392e-16       8.206649981496e-12      -2.133238374318e-08      -2.082241367375e-23       5.994981664675e-01       6.016475478874e-01      -2.844317803838e-08      -1.905556587923e-19       5.528897380010e-09      -2.133238374321e-08      -2.654430501925e-27       1.608998685518e-13      -1.877969797122e-20 
       4.381793425295e+03       8.495938534764e-02      -2.860609436108e-08      -1.895543342129e-19       5.495511834504e-09       4.473321317679e-11       6.715221435336e-16       8.946642676770e-12      -2.145457098466e-08      -2.297344425559e-23       5.994973717417e-01       6.016342262246e-01      -2.860609435700e-08      -1.922218531691e-19       5.561220662071e-09      -2.145457098469e-08      -2.769940564751e-27       1.646177678979e-13      -1.894058469189e-20 
       4.394937697836e+03       8.544179250617e-02      -2.876947058965e-08      -1.910908458643e-19       5.524530579741e-09       4.849724295350e-11       6.833111170906e-16       9.699448632390e-12      -2.157710315859e-08      -2.514593503665e-23       5.994965056919e-01       6.016209324581e-01      -2.876947058552e-08      -1.938976633946e-19       5.593636619499e-09      -2.157710315862e-08      -2.890126569429e-27       1.684107362180e-13      -1.910238337795e-20 
       4.408081970378e+03       8.592556825946e-02      -2.893330671139e-08      -1.926345767324e-19       5.553600326601e-09       5.230662558956e-11       6.960841802019e-16       1.046132515988e-11      -2.169998025241e-08      -2.732824144275e-23       5.994955647320e-01       6.016076658379e-01      -2.893330670720e-08      -1.955831167625e-19       5.626145247112e-09      -2.169998025244e-08      -3.015163696585e-27       1.722800754545e-13      -1.926509656473e-20 
       4.421226242920e+03       8.641071278036e-02      -2.909760270915e-08      -1.941860651686e-19       5.582734654450e-09       5.614628759247e-11       7.098524079051e-16       1.122925756075e-11      -2.182320225328e-08      -2.951109786304e-23       5.994945459577e-01       6.015944254078e-01      -2.909760270492e-08      -1.972782405653e-19       5.658746532240e-09      -2.182320225331e-08      -3.145233164261e-27       1.762271066588e-13      -1.942872678736e-20 
       4.434370515461e+03       8.689722624413e-02      -2.926235856547e-08      -1.957457452583e-19       5.611944288771e-09       6.000432904071e-11       7.246229099153e-16       1.200086585069e-11      -2.194676914808e-08      -3.168728882545e-23       5.994934468546e-01       6.015812098525e-01      -2.926235856118e-08      -1.989830620932e-19       5.691440462435e-09      -2.194676914811e-08      -3.280522417682e-27       1.802531702225e-13      -1.959327658110e-20 
