# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1157       1.577285090722e-10       1.758677586721e-12      -3.118942477863e-12       1.301923360468e-14       3.395150616516e-15      -7.298424004219e-17       1.805087292487e-17 
 1158       1.574115817711e-10       1.760842764030e-12      -3.007955680586e-12       1.301676866449e-14       3.383561923480e-15      -6.963403718717e-17       1.650896358843e-17 
 1159       1.570857216738e-10       1.763592626906e-12      -2.897842636879e-12       1.301414540438e-14       3.372021714813e-15      -6.623651507537e-17       1.497402265239e-17 
 1160       1.567510049413e-10       1.766925125785e-12      -2.788658798998e-12       1.301136296292e-14       3.360529696370e-15      -6.279604162205e-17       1.344579314978e-17 
 1161       1.564075084694e-10       1.770838181325e-12      -2.680459971176e-12       1.300842047601e-14       3.349085569738e-15      -5.931701592164e-17       1.192401605856e-17 
 1162       1.560553098898e-10       1.775329684336e-12      -2.573302310366e-12       1.300531707681e-14       3.337689032225e-15      -5.580386831558e-17       1.040843029697e-17 
 1163       1.556944875719e-10       1.780397495703e-12      -2.467242326964e-12       1.300205189573e-14       3.326339776851e-15      -5.226106046011e-17       8.898772718858e-18 
 1164       1.553251206251e-10       1.786039446309e-12      -2.362336885552e-12       1.299862406048e-14       3.315037492333e-15      -4.869308539409e-17       7.394778109041e-18 
 1165       1.549472888995e-10       1.792253336960e-12      -2.258643205625e-12       1.299503269601e-14       3.303781863075e-15      -4.510446760687e-17       5.896179178613e-18 
 1166       1.545610729886e-10       1.799036938312e-12      -2.156218862327e-12       1.299127692454e-14       3.292572569160e-15      -4.149976310604e-17       4.402706560293e-18 
 1167       1.541665542304e-10       1.806387990795e-12      -2.055121787186e-12       1.298735586554e-14       3.281409286333e-15      -3.788355948528e-17       2.914088803768e-18 
 1168       1.537638276543e-10       1.814303199808e-12      -1.955404065546e-12       1.298326898840e-14       3.270291717886e-15      -3.425977393470e-17       1.430118713364e-18 
 1169       1.533530409939e-10       1.822775207698e-12      -1.857093242424e-12       1.297901717531e-14       3.259219690747e-15      -3.062953751892e-17      -4.914672077250e-20 
 1170       1.529343561658e-10       1.831795583745e-12      -1.760210784191e-12       1.297460167167e-14       3.248193060569e-15      -2.699328455946e-17      -1.523583761359e-18 
 1171       1.525079363718e-10       1.841355825286e-12      -1.664778260842e-12       1.297002373465e-14       3.237211679938e-15      -2.335145229715e-17      -2.993068038241e-18 
 1172       1.520739461015e-10       1.851447357552e-12      -1.570817346180e-12       1.296528463324e-14       3.226275398369e-15      -1.970448089826e-17      -4.457474547225e-18 
 1173       1.516325511356e-10       1.862061533504e-12      -1.478349818011e-12       1.296038564823e-14       3.215384062294e-15      -1.605281346059e-17      -5.916677648911e-18 
 1174       1.511839185482e-10       1.873189633672e-12      -1.387397558326e-12       1.295532807229e-14       3.204537515056e-15      -1.239689601960e-17      -7.370551067524e-18 
 1175       1.507282167103e-10       1.884822865986e-12      -1.297982553496e-12       1.295011320996e-14       3.193735596897e-15      -8.737177554552e-18      -8.818967889751e-18 
 1176       1.502656152921e-10       1.896952365620e-12      -1.210126894452e-12       1.294474237770e-14       3.182978144956e-15      -5.074109994574e-18      -1.026180056357e-17 
 1177       1.497962852662e-10       1.909569194820e-12      -1.123852776880e-12       1.293921690391e-14       3.172264993253e-15      -1.408148224829e-18      -1.169892089707e-17 
 1178       1.493203989103e-10       1.922664342747e-12      -1.039182501409e-12       1.293353812893e-14       3.161595972685e-15       2.260249907393e-18      -1.313020005732e-17 
 1179       1.488381298101e-10       1.936228725308e-12      -9.561384737932e-13       1.292770740511e-14       3.150970911020e-15       5.930623586552e-18      -1.455550856916e-17 
 1180       1.483496528622e-10       1.950253184997e-12      -8.747432051085e-13       1.292172609681e-14       3.140389632883e-15       9.602509022739e-18      -1.597471631405e-17 
 1181       1.478551442767e-10       1.964728490729e-12      -7.950193119347e-13       1.291559558045e-14       3.129851959749e-15       1.327543944556e-17      -1.738769252891e-17 
 1182       1.473547815805e-10       1.979645337677e-12      -7.169895165466e-13       1.290931724450e-14       3.119357709938e-15       1.694894509802e-17      -1.879430580494e-17 
 1183       1.468487436199e-10       1.994994347107e-12      -6.406766471016e-13       1.290289248954e-14       3.108906698604e-15       2.062255323039e-17      -2.019442408647e-17 
 1184       1.463372105634e-10       2.010766066215e-12      -5.661036378281e-13       1.289632272826e-14       3.098498737728e-15       2.429578809412e-17      -2.158791466977e-17 
 1185       1.458203639046e-10       2.026950967965e-12      -4.932935292137e-13       1.288960938553e-14       3.088133636106e-15       2.796817093569e-17      -2.297464420188e-17 
 1186       1.452983864652e-10       2.043539450923e-12      -4.222694681937e-13       1.288275389836e-14       3.077811199346e-15       3.163921999051e-17      -2.435447867949e-17 
 1187       1.447714623977e-10       2.060521839096e-12      -3.530547083393e-13       1.287575771601e-14       3.067531229855e-15       3.530845047680e-17      -2.572728344770e-17 
 1188       1.442397771881e-10       2.077888381764e-12      -2.856726100459e-13       1.286862229994e-14       3.057293526833e-15       3.897537458947e-17      -2.709292319892e-17 
 1189       1.437035176593e-10       2.095629253321e-12      -2.201466407213e-13       1.286134912387e-14       3.047097886266e-15       4.263950149399e-17      -2.845126197166e-17 
 1190       1.431628719735e-10       2.113734553109e-12      -1.565003749745e-13       1.285393967383e-14       3.036944100914e-15       4.630033732029e-17      -2.980216314936e-17 
 1191       1.426180296350e-10       2.132194305254e-12      -9.475749480322e-14       1.284639544815e-14       3.026831960303e-15       4.995738515665e-17      -3.114548945927e-17 
 1192       1.420691814934e-10       2.150998458504e-12      -3.494178978289e-14       1.283871795749e-14       3.016761250721e-15       5.361014504356e-17      -3.248110297122e-17 
 1193       1.415165197462e-10       2.170136886064e-12       2.292284274539e-14       1.283090872488e-14       3.006731755206e-15       5.725811396760e-17      -3.380886509651e-17 
 1194       1.409602379418e-10       2.189599385432e-12       7.881239748641e-14       1.282296928576e-14       2.996743253536e-15       6.090078585535e-17      -3.512863658668e-17 
 1195       1.404005309822e-10       2.209375678237e-12       1.327027610026e-13       1.281490118799e-14       2.986795522226e-15       6.453765156724e-17      -3.644027753241e-17 
 1196       1.398375951261e-10       2.229455410074e-12       1.845697115258e-13       1.280670599184e-14       2.976888334513e-15       6.816819889147e-17      -3.774364736229e-17 
 1197       1.392716279915e-10       2.249828150341e-12       2.343889187686e-13       1.279838527011e-14       2.967021460356e-15       7.179191253783e-17      -3.903860484172e-17 
 1198       1.387028285586e-10       2.270483392074e-12       2.821359437365e-13       1.278994060806e-14       2.957194666417e-15       7.540827413168e-17      -4.032500807167e-17 
 1199       1.381313971728e-10       2.291410551787e-12       3.277862385394e-13       1.278137360350e-14       2.947407716063e-15       7.901676220771e-17      -4.160271448756e-17 
 1200       1.375575355476e-10       2.312598969302e-12       3.713151462032e-13       1.277268586678e-14       2.937660369350e-15       8.261685220395e-17      -4.287158085807e-17 
 1201       1.369814467670e-10       2.334037907592e-12       4.126979004815e-13       1.276387902084e-14       2.927952383019e-15       8.620801645553e-17      -4.413146328400e-17 
 1202       1.364033352890e-10       2.355716552613e-12       4.519096256675e-13       1.275495470124e-14       2.918283510487e-15       8.978972418866e-17      -4.538221719707e-17 
 1203       1.358234069481e-10       2.377624013143e-12       4.889253364055e-13       1.274591455615e-14       2.908653501836e-15       9.336144151447e-17      -4.662369735878e-17 
 1204       1.352418689580e-10       2.399749320616e-12       5.237199375026e-13       1.273676024643e-14       2.899062103807e-15       9.692263142288e-17      -4.785575785920e-17 
 1205       1.346589299148e-10       2.422081428960e-12       5.562682237405e-13       1.272749344561e-14       2.889509059792e-15       1.004727537765e-16      -4.907825211586e-17 
 1206       1.340747997997e-10       2.444609214431e-12       5.865448796870e-13       1.271811583994e-14       2.879994109823e-15       1.040112653045e-16      -5.029103287255e-17 
 1207       1.334896803060e-10       2.467321694699e-12       6.145306656560e-13       1.270862923417e-14       2.870517015541e-15       1.075379101997e-16      -5.149394926816e-17 
 1208       1.329037356855e-10       2.490208689318e-12       6.402310579654e-13       1.269903587018e-14       2.861077635433e-15       1.110535957736e-16      -5.268683800674e-17 
 1209       1.323171215549e-10       2.513260166927e-12       6.636578340418e-13       1.268933811223e-14       2.851675850488e-15       1.145595273936e-16      -5.386953207819e-17 
 1210       1.317299945415e-10       2.536466026585e-12       6.848229070681e-13       1.267953834164e-14       2.842311539298e-15       1.180569188593e-16      -5.504186367717e-17 
 1211       1.311425122851e-10       2.559816097623e-12       7.037383263047e-13       1.266963895680e-14       2.832984578056e-15       1.215469924205e-16      -5.620366420165e-17 
 1212       1.305548334405e-10       2.583300139502e-12       7.204162774104e-13       1.265964237323e-14       2.823694840543e-15       1.250309787947e-16      -5.735476425151e-17 
 1213       1.299671176791e-10       2.606907841663e-12       7.348690827628e-13       1.264955102356e-14       2.814442198126e-15       1.285101171854e-16      -5.849499362716e-17 
 1214       1.293795256912e-10       2.630628823387e-12       7.471092017798e-13       1.263936735765e-14       2.805226519753e-15       1.319856552992e-16      -5.962418132810e-17 
 1215       1.287922191881e-10       2.654452633642e-12       7.571492312398e-13       1.262909384254e-14       2.796047671943e-15       1.354588493643e-16      -6.074215555152e-17 
 1216       1.282053609041e-10       2.678368750947e-12       7.650019056025e-13       1.261873296256e-14       2.786905518780e-15       1.389309641478e-16      -6.184874369091e-17 
 1217       1.276191145985e-10       2.702366583216e-12       7.706800973305e-13       1.260828721929e-14       2.777799921910e-15       1.424032729738e-16      -6.294377233461e-17 
 1218       1.270336450576e-10       2.726435467619e-12       7.741968172091e-13       1.259775913168e-14       2.768730740532e-15       1.458770577411e-16      -6.402706726445e-17 
 1219       1.264491180971e-10       2.750564670438e-12       7.755652146679e-13       1.258715123600e-14       2.759697831391e-15       1.493536089408e-16      -6.509845345431e-17 
 1220       1.258657005638e-10       2.774743386912e-12       7.747985781010e-13       1.257646608596e-14       2.750701048776e-15       1.528342256745e-16      -6.615775506871e-17 
 1221       1.252835603376e-10       2.798960741103e-12       7.719103351886e-13       1.256570625267e-14       2.741740244507e-15       1.563202156718e-16      -6.720479546142e-17 
 1222       1.247028663342e-10       2.823205785741e-12       7.669140532170e-13       1.255487432473e-14       2.732815267933e-15       1.598128953082e-16      -6.823939717404e-17 
 1223       1.241237885062e-10       2.847467502086e-12       7.598234393999e-13       1.254397290822e-14       2.723925965928e-15       1.633135896228e-16      -6.926138193458e-17 
 1224       1.235464978459e-10       2.871734799775e-12       7.506523411991e-13       1.253300462678e-14       2.715072182879e-15       1.668236323363e-16      -7.027057065609e-17 
 1225       1.229711663873e-10       2.895996516682e-12       7.394147466452e-13       1.252197212162e-14       2.706253760682e-15       1.703443658686e-16      -7.126678343521e-17 
 1226       1.223979672077e-10       2.920241418770e-12       7.261247846588e-13       1.251087805157e-14       2.697470538736e-15       1.738771413568e-16      -7.224983955078e-17 
 1227       1.218270744300e-10       2.944458199947e-12       7.107967253707e-13       1.249972509309e-14       2.688722353939e-15       1.774233186726e-16      -7.321955746241e-17 
 1228       1.212586632252e-10       2.968635481916e-12       6.934449804435e-13       1.248851594032e-14       2.680009040677e-15       1.809842664408e-16      -7.417575480912e-17 
 1229       1.206929098137e-10       2.992761814037e-12       6.740841033917e-13       1.247725330515e-14       2.671330430821e-15       1.845613620562e-16      -7.511824840788e-17 
 1230       1.201299914677e-10       3.016825673172e-12       6.527287899028e-13       1.246593991718e-14       2.662686353720e-15       1.881559917024e-16      -7.604685425223e-17 
 1231       1.195700865136e-10       3.040815463550e-12       6.293938781584e-13       1.245457852384e-14       2.654076636192e-15       1.917695503685e-16      -7.696138751086e-17 
 1232       1.190133743335e-10       3.064719516610e-12       6.040943491545e-13       1.244317189035e-14       2.645501102523e-15       1.954034418680e-16      -7.786166252620e-17 
 1233       1.184600353676e-10       3.088526090865e-12       5.768453270226e-13       1.243172279981e-14       2.636959574457e-15       1.990590788558e-16      -7.874749281302e-17 
 1234       1.179102511160e-10       3.112223371750e-12       5.476620793507e-13       1.242023405322e-14       2.628451871189e-15       2.027378828463e-16      -7.961869105703e-17 
 1235       1.173642041412e-10       3.135799471482e-12       5.165600175037e-13       1.240870846949e-14       2.619977809361e-15       2.064412842311e-16      -8.047506911343e-17 
 1236       1.168220780696e-10       3.159242428908e-12       4.835546969446e-13       1.239714888551e-14       2.611537203055e-15       2.101707222972e-16      -8.131643800556e-17 
 1237       1.162840575939e-10       3.182540209365e-12       4.486618175550e-13       1.238555815619e-14       2.603129863786e-15       2.139276452441e-16      -8.214260792343e-17 
 1238       1.157503284754e-10       3.205680704529e-12       4.118972239562e-13       1.237393915444e-14       2.594755600497e-15       2.177135102021e-16      -8.295338822237e-17 
 1239       1.152210775453e-10       3.228651732277e-12       3.732769058298e-13       1.236229477127e-14       2.586414219549e-15       2.215297832500e-16      -8.374858742158e-17 
 1240       1.146964927076e-10       3.251441036532e-12       3.328169982387e-13       1.235062791580e-14       2.578105524721e-15       2.253779394330e-16      -8.452801320273e-17 
 1241       1.141767629406e-10       3.274036287125e-12       2.905337819479e-13       1.233894151529e-14       2.569829317198e-15       2.292594627800e-16      -8.529147240856e-17 
 1242       1.136620782991e-10       3.296425079646e-12       2.464436837450e-13       1.232723851518e-14       2.561585395568e-15       2.331758463221e-16      -8.603877104148e-17 
 1243       1.131526299166e-10       3.318594935298e-12       2.005632767615e-13       1.231552187912e-14       2.553373555812e-15       2.371285921100e-16      -8.676971426213e-17 
 1244       1.126486100073e-10       3.340533300755e-12       1.529092807933e-13       1.230379458902e-14       2.545193591303e-15       2.411192112319e-16      -8.748410638800e-17 
 1245       1.121502118679e-10       3.362227548009e-12       1.034985626217e-13       1.229205964507e-14       2.537045292796e-15       2.451492238310e-16      -8.818175089201e-17 
 1246       1.116576071928e-10       3.383666155978e-12       5.235087838566e-14       1.228031989162e-14       2.528928468102e-15       2.492194398471e-16      -8.886249354346e-17 
 1247       1.111708777229e-10       3.404842270757e-12      -5.028647316820e-16       1.226857749238e-14       2.520843001378e-15       2.533277919676e-16      -8.952635238775e-17 
 1248       1.106900827984e-10       3.425750186844e-12      -5.502877262241e-14       1.225683444912e-14       2.512788794521e-15       2.574714772869e-16      -9.017338928884e-17 
 1249       1.102152819745e-10       3.446384169129e-12      -1.111926969807e-13       1.224509277533e-14       2.504765747545e-15       2.616476742393e-16      -9.080366692712e-17 
 1250       1.097465350208e-10       3.466738452842e-12      -1.689602347704e-13       1.223335449620e-14       2.496773758579e-15       2.658535425610e-16      -9.141724880137e-17 
 1251       1.092839019223e-10       3.486807243494e-12      -2.282967276921e-13       1.222162164866e-14       2.488812723857e-15       2.700862232527e-16      -9.201419923065e-17 
 1252       1.088274428794e-10       3.506584716828e-12      -2.891672616508e-13       1.220989628145e-14       2.480882537720e-15       2.743428385415e-16      -9.259458335623e-17 
 1253       1.083772183081e-10       3.526065018761e-12      -3.515366662232e-13       1.219818045504e-14       2.472983092605e-15       2.786204918432e-16      -9.315846714354e-17 
 1254       1.079332888406e-10       3.545242265332e-12      -4.153695141253e-13       1.218647624176e-14       2.465114279044e-15       2.829162677249e-16      -9.370591738405e-17 
 1255       1.074957153254e-10       3.564110542646e-12      -4.806301206795e-13       1.217478572575e-14       2.457275985657e-15       2.872272318668e-16      -9.423700169723e-17 
 1256       1.070645588278e-10       3.582663906819e-12      -5.472825432822e-13       1.216311100301e-14       2.449468099149e-15       2.915504310247e-16      -9.475178853245e-17 
 1257       1.066398806298e-10       3.600896383927e-12      -6.152905808712e-13       1.215145418142e-14       2.441690504304e-15       2.958828929920e-16      -9.525034717093e-17 
 1258       1.062217422310e-10       3.618801969947e-12      -6.846177733929e-13       1.213981738076e-14       2.433943083980e-15       3.002216265625e-16      -9.573274772762e-17 
 1259       1.058102053484e-10       3.636374630707e-12      -7.552274012703e-13       1.212820273274e-14       2.426225719106e-15       3.045636214919e-16      -9.619906115317e-17 
 1260       1.054053319170e-10       3.653608301830e-12      -8.270824848695e-13       1.211661238099e-14       2.418538288676e-15       3.089058484607e-16      -9.664935923582e-17 
 1261       1.050071840898e-10       3.670496888678e-12      -9.001457839679e-13       1.210504848114e-14       2.410880669742e-15       3.132452590360e-16      -9.708371460333e-17 
 1262       1.046158242387e-10       3.687034266300e-12      -9.743797972212e-13       1.209351320078e-14       2.403252737414e-15       3.175787856340e-16      -9.750220072494e-17 
 1263       1.042313149540e-10       3.703214279376e-12      -1.049746761631e-12       1.208200871952e-14       2.395654364850e-15       3.219033414822e-16      -9.790489191321e-17 
 1264       1.038537190454e-10       3.719030742164e-12      -1.126208652012e-12       1.207053722902e-14       2.388085423255e-15       3.262158205816e-16      -9.829186332604e-17 
 1265       1.034830995420e-10       3.734477438446e-12      -1.203727180459e-12       1.205910093297e-14       2.380545781877e-15       3.305130976688e-16      -9.866319096853e-17 
 1266       1.031195196926e-10       3.749548121470e-12      -1.282263795816e-12       1.204770204715e-14       2.373035307995e-15       3.347920281787e-16      -9.901895169493e-17 
 1267       1.027630429661e-10       3.764236513901e-12      -1.361779683142e-12       1.203634279944e-14       2.365553866925e-15       3.390494482063e-16      -9.935922321053e-17 
 1268       1.024137330517e-10       3.778536307763e-12      -1.442235763177e-12       1.202502542985e-14       2.358101322006e-15       3.432821744692e-16      -9.968408407365e-17 
 1269       1.020716538592e-10       3.792441164385e-12      -1.523592691816e-12       1.201375219050e-14       2.350677534598e-15       3.474870042695e-16      -9.999361369747e-17 
 1270       1.017368695197e-10       3.805944714348e-12      -1.605810859565e-12       1.200252534572e-14       2.343282364082e-15       3.516607154567e-16      -1.002878923521e-16 
 1271       1.014094443851e-10       3.819040557430e-12      -1.688850391021e-12       1.199134717199e-14       2.335915667846e-15       3.558000663892e-16      -1.005670011662e-16 
 1272       1.010894430294e-10       3.831722262552e-12      -1.772671144330e-12       1.198021995804e-14       2.328577301290e-15       3.599017958973e-16      -1.008310221294e-16 
 1273       1.007769302481e-10       3.843983367722e-12      -1.857232710660e-12       1.196914600479e-14       2.321267117812e-15       3.639626232445e-16      -1.010800380937e-16 
 1274       1.004719710591e-10       3.855817379982e-12      -1.942494413663e-12       1.195812762544e-14       2.313984968812e-15       3.679792480909e-16      -1.013141327757e-16 
 1275       1.001746307028e-10       3.867217775355e-12      -2.028415308950e-12       1.194716714547e-14       2.306730703679e-15       3.719483504545e-16      -1.015333907585e-16 
 1276       9.988497464239e-11       3.878177998787e-12      -2.114954183551e-12       1.193626690264e-14       2.299504169793e-15       3.758665906737e-16      -1.017378974936e-16 
 1277       9.960306856417e-11       3.888691464098e-12      -2.202069555387e-12       1.192542924704e-14       2.292305212516e-15       3.797306093700e-16      -1.019277393026e-16 
 1278       9.932897837793e-11       3.898751553921e-12      -2.289719672735e-12       1.191465654111e-14       2.285133675189e-15       3.835370274096e-16      -1.021030033795e-16 
 1279       9.906277021717e-11       3.908351619654e-12      -2.377862513696e-12       1.190395115965e-14       2.277989399125e-15       3.872824458662e-16      -1.022637777925e-16 
 1280       9.880451043946e-11       3.917484981401e-12      -2.466455785664e-12       1.189331548985e-14       2.270872223607e-15       3.909634459826e-16      -1.024101514856e-16 
 1281       9.855426562673e-11       3.926144927920e-12      -2.555456924792e-12       1.188275193130e-14       2.263781985883e-15       3.945765891337e-16      -1.025422142811e-16 
 1282       9.831210258556e-11       3.934324716568e-12      -2.644823095459e-12       1.187226289602e-14       2.256718521159e-15       3.981184167883e-16      -1.026600568810e-16 
 1283       9.807808834754e-11       3.942017573247e-12      -2.734511189736e-12       1.186185080851e-14       2.249681662596e-15       4.015854504713e-16      -1.027637708692e-16 
 1284       9.785229016950e-11       3.949216692349e-12      -2.824477826860e-12       1.185151810572e-14       2.242671241303e-15       4.049741917262e-16      -1.028534487134e-16 
 1285       9.763475492849e-11       3.955916606975e-12      -2.914681102116e-12       1.184126691608e-14       2.235687101920e-15       4.082820185999e-16      -1.029291874360e-16 
 1286       9.742544704927e-11       3.962117316754e-12      -3.005085856367e-12       1.183109809246e-14       2.228729149547e-15       4.115098863353e-16      -1.029910996690e-16 
 1287       9.722430987119e-11       3.967820206879e-12      -3.095658465424e-12       1.182101216822e-14       2.221797303340e-15       4.146596573308e-16      -1.030393027287e-16 
 1288       9.703128618832e-11       3.973026682143e-12      -3.186365095652e-12       1.181100967730e-14       2.214891480968e-15       4.177332074321e-16      -1.030739149604e-16 
 1289       9.684631824825e-11       3.977738166979e-12      -3.277171703570e-12       1.180109115415e-14       2.208011598607e-15       4.207324259595e-16      -1.030950557405e-16 
 1290       9.666934775092e-11       3.981956105509e-12      -3.368044035441e-12       1.179125713377e-14       2.201157570946e-15       4.236592157356e-16      -1.031028454783e-16 
 1291       9.650031584744e-11       3.985681961588e-12      -3.458947626870e-12       1.178150815169e-14       2.194329311170e-15       4.265154931123e-16      -1.030974056191e-16 
 1292       9.633916313889e-11       3.988917218849e-12      -3.549847802396e-12       1.177184474397e-14       2.187526730970e-15       4.293031879984e-16      -1.030788586454e-16 
 1293       9.618582967510e-11       3.991663380747e-12      -3.640709675087e-12       1.176226744722e-14       2.180749740528e-15       4.320242438869e-16      -1.030473280797e-16 
 1294       9.604025495352e-11       3.993921970608e-12      -3.731498146134e-12       1.175277679858e-14       2.173998248520e-15       4.346806178821e-16      -1.030029384866e-16 
 1295       9.590237791799e-11       3.995694531671e-12      -3.822177904448e-12       1.174337333572e-14       2.167272162110e-15       4.372742807274e-16      -1.029458154747e-16 
 1296       9.577213695757e-11       3.996982627133e-12      -3.912713426250e-12       1.173405759684e-14       2.160571386946e-15       4.398072168322e-16      -1.028760856991e-16 
 1297       9.564946990533e-11       3.997787840194e-12      -4.003068974669e-12       1.172483012066e-14       2.153895827159e-15       4.422814242997e-16      -1.027938768635e-16 
 1298       9.553431403720e-11       3.998111774105e-12      -4.093208599337e-12       1.171569144645e-14       2.147245385355e-15       4.446989149536e-16      -1.026993177225e-16 
 1299       9.542660607072e-11       3.997956052211e-12      -4.183096135980e-12       1.170664211400e-14       2.140619962614e-15       4.470617143664e-16      -1.025925380835e-16 
 1300       9.532628216394e-11       3.997322317996e-12      -4.272695206015e-12       1.169768266360e-14       2.134019458488e-15       4.493718618857e-16      -1.024736688090e-16 
 1301       9.523327791413e-11       3.996212235128e-12      -4.361969216142e-12       1.168881363612e-14       2.127443770993e-15       4.516314106625e-16      -1.023428418191e-16 
 1302       9.514752835667e-11       3.994627487506e-12      -4.450881357943e-12       1.168003557289e-14       2.120892796609e-15       4.538424276777e-16      -1.022001900931e-16 
 1303       9.506896796383e-11       3.992569779302e-12      -4.539394607473e-12       1.167134901582e-14       2.114366430274e-15       4.560069937702e-16      -1.020458476724e-16 
 1304       9.499753064357e-11       3.990040835010e-12      -4.627471724852e-12       1.166275450730e-14       2.107864565382e-15       4.581272036637e-16      -1.018799496619e-16 
 1305       9.493314973837e-11       3.987042399489e-12      -4.715075253866e-12       1.165425259027e-14       2.101387093779e-15       4.602051659944e-16      -1.017026322331e-16 
 1306       9.487575802405e-11       3.983576238007e-12      -4.802167521557e-12       1.164584380817e-14       2.094933905757e-15       4.622430033380e-16      -1.015140326253e-16 
 1307       9.482528770856e-11       3.979644136289e-12      -4.888710637818e-12       1.163752870496e-14       2.088504890054e-15       4.642428522376e-16      -1.013142891486e-16 
 1308       9.478167043078e-11       3.975247900559e-12      -4.974666494987e-12       1.162930782514e-14       2.082099933849e-15       4.662068632304e-16      -1.011035411858e-16 
 1309       9.474483725938e-11       3.970389357588e-12      -5.059996767445e-12       1.162118171369e-14       2.075718922757e-15       4.681372008756e-16      -1.008819291942e-16 
 1310       9.471471869158e-11       3.965070354738e-12      -5.144662911205e-12       1.161315091613e-14       2.069361740825e-15       4.700360437813e-16      -1.006495947086e-16 
 1311       9.469124465200e-11       3.959292760007e-12      -5.228626163509e-12       1.160521597848e-14       2.063028270532e-15       4.719055846323e-16      -1.004066803428e-16 
 1312       9.467434449144e-11       3.953058462074e-12      -5.311847542426e-12       1.159737744729e-14       2.056718392781e-15       4.737480302171e-16      -1.001533297921e-16 
 1313       9.466394698570e-11       3.946369370345e-12      -5.394287846439e-12       1.158963586960e-14       2.050431986899e-15       4.755656014552e-16      -9.988968783527e-17 
 1314       9.465998033443e-11       3.939227414996e-12      -5.475907654046e-12       1.158199179298e-14       2.044168930630e-15       4.773605334250e-16      -9.961590033718e-17 
 1315       9.466237215986e-11       3.931634547022e-12      -5.556667323352e-12       1.157444576549e-14       2.037929100134e-15       4.791350753904e-16      -9.933211425049e-17 
 1316       9.467104950570e-11       3.923592738278e-12      -5.636526991661e-12       1.156699833571e-14       2.031712369981e-15       4.808914908288e-16      -9.903847761811e-17 
 1317       9.468593883589e-11       3.915103981528e-12      -5.715446575075e-12       1.155965005273e-14       2.025518613149e-15       4.826320574580e-16      -9.873513957534e-17 
 1318       9.470696603344e-11       3.906170290487e-12      -5.793385768086e-12       1.155240146613e-14       2.019347701021e-15       4.843590672637e-16      -9.842225035203e-17 
 1319       9.473405639922e-11       3.896793699867e-12      -5.870304043171e-12       1.154525312600e-14       2.013199503378e-15       4.860748265271e-16      -9.809996127482e-17 
 1320       9.476713465080e-11       3.886976265422e-12      -5.946160650384e-12       1.153820558295e-14       2.007073888399e-15       4.877816558519e-16      -9.776842476928e-17 
 1321       9.480612492125e-11       3.876720063997e-12      -6.020914616955e-12       1.153125938807e-14       2.000970722657e-15       4.894818901915e-16      -9.742779436211e-17 
 1322       9.485095075792e-11       3.866027193566e-12      -6.094524746881e-12       1.152441509296e-14       1.994889871111e-15       4.911778788772e-16      -9.707822468338e-17 
 1323       9.490153512131e-11       3.854899773283e-12      -6.166949620523e-12       1.151767324971e-14       1.988831197107e-15       4.928719856444e-16      -9.671987146864e-17 
 1324       9.495779304220e-11       3.843340715959e-12      -6.238152190893e-12       1.151103414646e-14       1.982794574761e-15       4.945660470565e-16      -9.635288015916e-17 
 1325       9.501960950687e-11       3.831356054748e-12      -6.308113628892e-12       1.150449701072e-14       1.976779926259e-15       4.962597411731e-16      -9.597735156037e-17 
 1326       9.508686132533e-11       3.818952642246e-12      -6.376819630166e-12       1.149806079725e-14       1.970787184961e-15       4.979522009207e-16      -9.559337580848e-17 
 1327       9.515942444909e-11       3.806137380484e-12      -6.444255832188e-12       1.149172445167e-14       1.964816283049e-15       4.996425540525e-16      -9.520104373955e-17 
 1328       9.523717396944e-11       3.792917221029e-12      -6.510407814169e-12       1.148548691049e-14       1.958867151521e-15       5.013299231393e-16      -9.480044689086e-17 
 1329       9.531998411581e-11       3.779299165079e-12      -6.575261096965e-12       1.147934710103e-14       1.952939720192e-15       5.030134255594e-16      -9.439167750233e-17 
 1330       9.540772825407e-11       3.765290263563e-12      -6.638801142986e-12       1.147330394146e-14       1.947033917689e-15       5.046921734889e-16      -9.397482851793e-17 
 1331       9.550027888479e-11       3.750897617238e-12      -6.701013356109e-12       1.146735634074e-14       1.941149671449e-15       5.063652738924e-16      -9.354999358710e-17 
 1332       9.559750764160e-11       3.736128376786e-12      -6.761883081578e-12       1.146150319862e-14       1.935286907716e-15       5.080318285128e-16      -9.311726706614e-17 
 1333       9.569928528950e-11       3.720989742916e-12      -6.821395605924e-12       1.145574340562e-14       1.929445551538e-15       5.096909338618e-16      -9.267674401964e-17 
 1334       9.580548172312e-11       3.705488966457e-12      -6.879536156864e-12       1.145007584299e-14       1.923625526763e-15       5.113416812104e-16      -9.222852022186e-17 
