#scalar perturbations for mode k = 1.105063066835e-04 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       1.001432514940e+03       6.074950083087e-03      -2.314991618976e-03      -3.810382878326e-09       3.600099599898e-04       8.852271235535e-06       1.247613333551e-07       1.772037652905e-06      -1.737145319971e-03      -1.315554755918e-11       5.947514144424e-01       6.176653739438e-01      -2.314747096245e-03      -4.234086235782e-09       3.988208353800e-04      -1.737168561364e-03      -2.512002794153e-20      -2.121361687407e-03      -3.479072693398e-09       3.086733068680e-04       1.545064178644e-13      -2.917237440856e-11 
       1.030529039518e+03       6.368611014250e-03      -2.436058846123e-03      -4.152876415886e-09       3.822809729378e-04       8.885063501247e-06       1.304495231070e-07       1.778736595228e-06      -1.828061171420e-03      -1.264077873918e-11       5.950123135636e-01       6.170720201906e-01      -2.435797611566e-03      -4.590710038021e-09       4.211157407242e-04      -1.828084788025e-03      -3.279811399708e-20      -2.220585239513e-03      -3.712321270279e-09       3.193048539876e-04       1.893812361402e-13      -3.142503347319e-11 
       1.059625564095e+03       6.668894136682e-03      -2.559924967090e-03      -4.514273651043e-09       4.051346111254e-04       8.916253639929e-06       1.361586939032e-07       1.785121393961e-06      -1.921086447035e-03      -1.215728233627e-11       5.952565078235e-01       6.165040662452e-01      -2.559646472548e-03      -4.966235966132e-09       4.439916082708e-04      -1.921110424336e-03      -4.253541064486e-20      -2.321196010797e-03      -3.949691821914e-09       3.295341881065e-04       2.308211034800e-13      -3.378509459136e-11 
       1.088722088672e+03       6.975799895473e-03      -2.686584825566e-03      -4.895029403982e-09       4.285696770257e-04       8.945953144028e-06       1.418877785172e-07       1.791214369681e-06      -2.016217835360e-03      -1.170248491394e-11       5.954852142633e-01       6.159603881193e-01      -2.686288522946e-03      -5.361118593156e-09       4.674473438313e-04      -2.016242159712e-03      -5.481216390042e-20      -2.423188837847e-03      -4.190582006398e-09       3.393328881215e-04       2.798364531373e-13      -3.625489126680e-11 
       1.123781214114e+03       7.354396287371e-03      -2.842904817417e-03      -5.380171228438e-09       4.575778733214e-04       8.979901272509e-06       1.488159443064e-07       1.798196842761e-06      -2.133637462648e-03      -1.118935483804e-11       5.957418078021e-01       6.153359813109e-01      -2.842586329429e-03      -5.863279482264e-09       4.964785055758e-04      -2.133662188177e-03      -7.380458367484e-20      -2.547918959552e-03      -4.484649195789e-09       3.505324836783e-04       3.505794986757e-13      -3.937991074093e-11 
       1.158840339556e+03       7.742609065459e-03      -3.003266178200e-03      -5.894870331845e-09       4.874265254353e-04       9.011990333200e-06       1.557699757416e-07       1.804816719463e-06      -2.254105658468e-03      -1.071095916160e-11       5.959793555286e-01       6.147433484828e-01      -3.002924709359e-03      -6.394994251986e-09       5.263481407849e-04      -2.254130767803e-03      -9.855677003956e-20      -2.674665456022e-03      -4.781880209670e-09       3.610343721175e-04       4.362237300227e-13      -4.267174366477e-11 
       1.193899464998e+03       8.140438927697e-03      -3.167661748120e-03      -6.439917782068e-09       5.181136977440e-04       9.042362470202e-06       1.627483904655e-07       1.811102461087e-06      -2.377618101935e-03      -1.026412282454e-11       5.961994965869e-01       6.141806917417e-01      -3.167296503105e-03      -6.957053574482e-09       5.570544449484e-04      -2.377643578865e-03      -1.305836536459e-19      -2.803446677756e-03      -5.081222734075e-09       3.708096531724e-04       5.393337975910e-13      -4.613447930418e-11 
       1.228958590440e+03       8.547886543428e-03      -3.336084898646e-03      -7.016103131429e-09       5.496375078592e-04       9.071145114963e-06       1.697498189998e-07       1.817079584474e-06      -2.504170898427e-03      -9.846035772436e-12       5.964037178086e-01       6.136462977231e-01      -3.335695082327e-03      -7.550246620230e-09       5.885956530597e-04      -2.504196727799e-03      -1.717422245523e-19      -2.934288646986e-03      -5.381646940541e-09       3.798369807615e-04       6.628258369658e-13      -4.977221248348e-11 
       1.264017715881e+03       8.964952553988e-03      -3.508529469031e-03      -7.624214487563e-09       5.819961239019e-04       9.098452916753e-06       1.767729929390e-07       1.822771048248e-06      -2.633760531906e-03      -9.454203292057e-12       5.965933643774e-01       6.131385382872e-01      -3.508114286477e-03      -8.175361128061e-09       6.209700387211e-04      -2.633786699529e-03      -2.242969298784e-19      -3.067223844072e-03      -5.682155735039e-09       3.881023259204e-04       8.100045846083e-13      -5.358905941298e-11 
       1.299076841323e+03       9.391637573399e-03      -3.684989710383e-03      -8.265038578792e-09       6.151877617520e-04       9.124389414661e-06       1.838167345374e-07       1.828197587340e-06      -2.766383822916e-03      -9.086401892432e-12       5.967696529800e-01       6.126558716264e-01      -3.684548366888e-03      -8.833183468843e-09       6.541759129683e-04      -2.766410315480e-03      -2.909951272622e-19      -3.202290011649e-03      -5.981793674555e-09       3.955986178219e-04       9.846029032861e-13      -5.758912837472e-11 
       1.334135966765e+03       9.827942189153e-03      -3.865460236929e-03      -8.939360812606e-09       6.492106824396e-04       9.149048399696e-06       1.908799477457e-07       1.833377985529e-06      -2.902037891972e-03      -8.740643148565e-12       5.969336872644e-01       6.121968447229e-01      -3.864991938024e-03      -9.524498702867e-09       6.882116229424e-04      -2.902064696975e-03      -3.751542021415e-19      -3.339528996075e-03      -6.279654453886e-09       4.023252844554e-04       1.190824184842e-12      -6.177654112297e-11 
       1.372941575626e+03       1.032208827966e-02      -4.069886076436e-03      -9.725748130391e-09       6.878365867230e-04       9.174955476552e-06       1.987194210946e-07       1.838845512904e-06      -3.055718957381e-03      -8.381491836941e-12       5.971021655539e-01       6.117146785286e-01      -4.069387015565e-03      -1.032968839670e-08       7.268500899533e-04      -3.055746094524e-03      -4.935070215195e-19      -3.494021434942e-03      -6.606247352475e-09       4.088800902606e-04       1.461673637686e-12      -6.663485337981e-11 
       1.411747184488e+03       1.082802116726e-02      -4.279212426168e-03      -1.055519772382e-08       7.274766116466e-04       9.199506184823e-06       2.065802087821e-07       1.844053296320e-06      -3.213106767287e-03      -8.045006652109e-12       5.972580762637e-01       6.112580591503e-01      -4.278681630668e-03      -1.117793307772e-08       7.665010961206e-04      -3.213134223080e-03      -6.446960914932e-19      -3.651294880081e-03      -6.928553868342e-09       4.145137165288e-04       1.784273590090e-12      -7.173333080602e-11 
       1.450552793349e+03       1.134574154282e-02      -4.493433193523e-03      -1.142876943197e-08       7.681285714426e-04       9.222795078307e-06       2.144611109243e-07       1.849020275488e-06      -3.374198443025e-03      -7.729263045667e-12       5.974025181545e-01       6.108253630457e-01      -4.492869691120e-03      -1.207029215352e-08       8.071625422868e-04      -3.374226204818e-03      -8.366607034069e-19      -3.811415042746e-03      -7.245601675102e-09       4.192482204124e-04       2.166769797205e-12      -7.707756561789e-11 
       1.489358402210e+03       1.187525006320e-02      -4.712542611552e-03      -1.234752139640e-08       8.097903335847e-04       9.244907853235e-06       2.223610095652e-07       1.853763616860e-06      -3.538991391332e-03      -7.432541079630e-12       5.975364812606e-01       6.104150787056e-01      -4.711945430380e-03      -1.300782334558e-08       8.488323743748e-04      -3.539019447248e-03      -1.078994818262e-18      -3.974448222760e-03      -7.556517190235e-09       4.231116995012e-04       2.618337321816e-12      -8.267315805171e-11 
       1.528164011072e+03       1.241654735296e-02      -4.936535196877e-03      -1.331251011970e-08       8.524598154182e-04       9.265922415601e-06       2.302788608782e-07       1.858298927210e-06      -3.707483272720e-03      -7.153298263267e-12       5.976608584895e-01       6.100257993513e-01      -4.935903365503e-03      -1.399158274604e-08       8.915085810088e-04      -3.707511611588e-03      -1.383237905184e-18      -4.140460298691e-03      -7.860526680538e-09       4.261372723401e-04       3.149282283409e-12      -8.852571134426e-11 
       1.566969619933e+03       1.296963400599e-02      -5.165405713729e-03      -1.432479051667e-08       8.961349805189e-04       9.285909666905e-06       2.382136884143e-07       1.862640410885e-06      -3.879671974431e-03      -6.890148704136e-12       5.977764550756e-01       6.096562148883e-01      -5.164738261174e-03      -1.502262486889e-08       9.351891906082e-04      -3.879700585731e-03      -1.763213573101e-18      -4.309515908091e-03      -8.156955554244e-09       4.283620990253e-04       3.771147084281e-12      -9.464083967546e-11 
       1.605775228795e+03       1.353451058731e-02      -5.399149142768e-03      -1.538541596006e-08       9.408138355657e-04       9.304934363260e-06       2.461645770713e-07       1.866801041717e-06      -4.055555586984e-03      -6.641845925744e-12       5.978839983561e-01       6.093051056914e-01      -5.398445098524e-03      -1.610200269575e-08       9.798722690681e-04      -4.055584460796e-03      -2.235414941709e-18      -4.481677777628e-03      -8.445226060727e-09       4.298264588687e-04       4.496823603361e-12      -1.010241543086e-10 
       1.654190302004e+03       1.425579956549e-02      -5.697599672668e-03      -1.677806629408e-08       9.979608712805e-04       9.327409879885e-06       2.561055709253e-07       1.871756294915e-06      -4.280171454300e-03      -6.351175639029e-12       5.980078758444e-01       6.088912417368e-01      -5.696848615502e-03      -1.751803540137e-08       1.037022943602e-03      -4.280200642558e-03      -2.983950240441e-18      -4.700918770469e-03      -8.792715264486e-09       4.306519141698e-04       5.569720100432e-12      -1.093727569622e-10 
       1.702605375213e+03       1.499544236590e-02      -6.003618750851e-03      -1.824964651106e-08       1.056663484543e-03       9.348583186844e-06       2.660686729960e-07       1.876469324603e-06      -4.510533074166e-03      -6.079915450371e-12       5.981213884330e-01       6.085023465189e-01      -6.002819171859e-03      -1.901298212212e-08       1.095727474195e-03      -4.510562563276e-03      -3.952898072521e-18      -4.925199328049e-03      -9.126008521058e-09       4.304456887269e-04       6.858139925665e-12      -1.181584943345e-10 
       1.751020448422e+03       1.575343992118e-02      -6.317197670393e-03      -1.980219277329e-08       1.116918046929e-03       9.368548265467e-06       2.760524355671e-07       1.880958962732e-06      -4.746637786196e-03      -5.826328595142e-12       5.982255517664e-01       6.081365604870e-01      -6.316348061718e-03      -2.058887830434e-08       1.155982318316e-03      -4.746667563458e-03      -5.198802403762e-18      -5.154622648107e-03      -9.444555319955e-09       4.292951187498e-04       8.397835655381e-12      -1.273922642363e-10 
       1.799435521631e+03       1.652979311242e-02      -6.638327997567e-03      -2.143773788810e-08       1.178721005294e-03       9.387389957277e-06       2.860555109735e-07       1.885242210620e-06      -4.988483233474e-03      -5.588872801187e-12       5.983212687571e-01       6.077921832403e-01      -6.637426852447e-03      -2.224775605379e-08       1.217784000372e-03      -4.988513287007e-03      -6.790714729332e-18      -5.389283849311e-03      -9.747985360676e-09       4.272874458579e-04       1.022933156847e-11      -1.370849797999e-10 
       1.847850594840e+03       1.732450277407e-02      -6.967001523356e-03      -2.315831138277e-08       1.242068874667e-03       9.405184983993e-06       2.960766418927e-07       1.889334443123e-06      -5.236067326029e-03      -5.366175899078e-12       5.984093436129e-01       6.074676588965e-01      -6.966047336165e-03      -2.399164420977e-08       1.281129105540e-03      -5.236097644699e-03      -8.812548624811e-18      -5.629269810515e-03      -1.003608955938e-08       4.245084133466e-04       1.239841947848e-11      -1.472475761429e-10 
       1.896265668049e+03       1.813756969882e-02      -7.303210219438e-03      -2.496593957159e-08       1.306958231758e-03       9.422002878565e-06       3.061146525262e-07       1.893249595004e-06      -5.489388207656e-03      -5.157011483898e-12       5.984904932616e-01       6.071615620761e-01      -7.302201485733e-03      -2.582256840972e-08       1.346014274123e-03      -5.489418781014e-03      -1.136578844669e-17      -5.874659233888e-03      -1.030880093799e-08       4.210411495090e-04       1.495668804614e-11      -1.578909928449e-10 
       1.944680741258e+03       1.896899464234e-02      -7.646946201065e-03      -2.686264561322e-08       1.373385709120e-03       9.437906844904e-06       3.161684408282e-07       1.897000333018e-06      -5.748444227914e-03      -4.960278827926e-12       5.985653551723e-01       6.068725830884e-01      -7.645881417629e-03      -2.774255114458e-08       1.412436196508e-03      -5.748475046138e-03      -1.457261147802e-17      -6.125522904239e-03      -1.056617598616e-08       4.169653115480e-04       1.796208958670e-11      -1.690261737644e-10 
       1.995600605934e+03       1.986324203211e-02      -8.016578604556e-03      -2.895580610970e-08       1.444905765902e-03       9.453710667263e-06       3.267582578044e-07       1.900780377058e-06      -6.027088984394e-03      -4.765696549695e-12       5.986379353977e-01       6.065858097197e-01      -8.015453251120e-03      -2.986017100611e-08       1.483948994384e-03      -6.027120050188e-03      -1.881167637714e-17      -6.395340761779e-03      -1.082049849372e-08       4.121048436603e-04       2.167678156387e-11      -1.812800473004e-10 
       2.046520470609e+03       2.077779771831e-02      -8.394519758075e-03      -3.115208076821e-08       1.518119736587e-03       9.468628262873e-06       3.373632516271e-07       1.904403549554e-06      -6.312074511784e-03      -4.582738299958e-12       5.987047866866e-01       6.063153650629e-01      -8.393332174787e-03      -3.208088217579e-08       1.557154308879e-03      -6.312105815539e-03      -2.414043396413e-17      -6.671348622875e-03      -1.105833062301e-08       4.067371918293e-04       2.604262019299e-11      -1.941027304759e-10 
       2.097440335285e+03       2.171266248067e-02      -8.780760786902e-03      -3.345381229278e-08       1.593023863641e-03       9.482715268182e-06       3.479823589668e-07       1.907881001015e-06      -6.603399463694e-03      -4.410476310812e-12       5.987664411251e-01       6.060600796830e-01      -8.779509315488e-03      -3.440702661034e-08       1.632048433486e-03      -6.603430996372e-03      -3.080414099888e-17      -6.953603175196e-03      -1.128005505786e-08       4.009389257844e-04       3.115448158914e-11      -2.075069576493e-10 
       2.148360199960e+03       2.266783707600e-02      -9.175292858593e-03      -3.586333971101e-08       1.669614432076e-03       9.496022468693e-06       3.586145784263e-07       1.911222909631e-06      -6.901062644687e-03      -4.248074897881e-12       5.988233713987e-01       6.058188790955e-01      -9.173975842406e-03      -3.684094259801e-08       1.708627699853e-03      -6.901094397768e-03      -3.909583788376e-17      -7.242153617543e-03      -1.148612556581e-08       3.947805690570e-04       3.711843510301e-11      -2.215054701866e-10 
       2.199280064636e+03       2.364332224348e-02      -9.578107159205e-03      -3.838299840197e-08       1.747887764163e-03       9.508596300838e-06       3.692589650938e-07       1.914438581758e-06      -7.205062992247e-03      -4.094779206770e-12       5.988760004570e-01       6.055907776398e-01      -9.576722943274e-03      -3.938496478547e-08       1.786888472945e-03      -7.205094957698e-03      -4.936428516851e-17      -7.537042280984e-03      -1.167705104291e-08       3.883265887750e-04       4.405277275274e-11      -2.361110164379e-10 
       2.250199929312e+03       2.463911871006e-02      -9.989194872446e-03      -4.101512011712e-08       1.827840214441e-03       9.520479299904e-06       3.799146256793e-07       1.917536541609e-06      -7.515399560961e-03      -3.949906361145e-12       5.989247076278e-01       6.053748705192e-01      -9.987741803529e-03      -4.204142419841e-08       1.866827146463e-03      -7.515431731192e-03      -6.202299580203e-17      -7.838305278425e-03      -1.185338157240e-08       3.816355051992e-04       5.208910276847e-11      -2.513363471357e-10 
       2.301119793987e+03       2.565522719556e-02      -1.040854716098e-02      -4.376203299542e-08       1.909468164929e-03       9.531710515248e-06       3.905807141841e-07       1.920524614391e-06      -7.832071508303e-03      -3.812837647040e-12       5.989698331500e-01       6.051703258234e-01      -1.040702358760e-02      -4.481264825623e-08       1.948440138440e-03      -7.832103876137e-03      -7.756049640777e-17      -8.145973144725e-03      -1.201569635439e-08       3.747600909755e-04       6.137351612622e-11      -2.671942133068e-10 
       2.361050135179e+03       2.687716264409e-02      -1.091268113752e-02      -4.714523413419e-08       2.007682098558e-03       9.544142656404e-06       4.031464830175e-07       1.923910383905e-06      -8.212894998912e-03      -3.660752489541e-12       5.990187688814e-01       6.049431080629e-01      -1.091107247045e-02      -4.822442759558e-08       2.046634997483e-03      -8.212927590640e-03      -1.003217247032e-16      -8.516323672518e-03      -1.218958984807e-08       3.664957407959e-04       7.412036285136e-11      -2.866858651398e-10 
       2.420980476371e+03       2.812723689584e-02      -1.142823651581e-02      -5.069444962426e-08       2.108206162943e-03       9.555775070399e-06       4.157243486843e-07       1.927164601025e-06      -8.602492261839e-03      -3.517873590954e-12       5.990636085525e-01       6.047294286784e-01      -1.142654047299e-02      -5.180218240816e-08       2.147138445690e-03      -8.602525068624e-03      -1.289891225487e-16      -8.895615490351e-03      -1.234588860618e-08       3.581092951729e-04       8.911537298861e-11      -3.070922031839e-10 
       2.480910817563e+03       2.940545114473e-02      -1.195519860470e-02      -5.441345596548e-08       2.211034557928e-03       9.566656550962e-06       4.283131425388e-07       1.930297040737e-06      -9.000862340681e-03      -3.383457826312e-12       5.991047447102e-01       6.045282487723e-01      -1.195341290722e-02      -5.554968804716e-08       2.249944728211e-03      -9.000895354216e-03      -1.649051276597e-16      -9.283875206778e-03      -1.248558708798e-08       3.496595604831e-04       1.066887246341e-10      -3.284339949697e-10 
       2.540841158755e+03       3.071180661328e-02      -1.249355256230e-02      -5.830602274312e-08       2.316161503588e-03       9.576831652030e-06       4.409117593708e-07       1.933316627208e-06      -9.408004392154e-03      -3.256837046152e-12       5.991425228875e-01       6.043386201833e-01      -1.249167493451e-02      -5.947071295948e-08       2.355048106617e-03      -9.408037604618e-03      -2.096764916524e-16      -9.681123216289e-03      -1.260966981190e-08       3.411969844671e-04       1.272099430374e-10      -3.507320236321e-10 
       2.600771499947e+03       3.204630456395e-02      -1.304328337420e-02      -6.237591260836e-08       2.423581232925e-03       9.586341066545e-06       4.535191518935e-07       1.936231509682e-06      -9.823917669314e-03      -3.137408891530e-12       5.991772510673e-01       6.041596799343e-01      -1.304131154376e-02      -6.356901866541e-08       2.462442851931e-03      -9.823951073334e-03      -2.652186941600e-16      -1.008737456740e-02      -1.271910111137e-08       3.327644581713e-04       1.510915855162e-10      -3.740070918244e-10 
       2.660701841139e+03       3.340894631051e-02      -1.360437583435e-02      -6.662688125082e-08       2.533287985068e-03       9.595221996132e-06       4.661343256949e-07       1.939049136538e-06      -1.024860150683e-02      -3.024628573914e-12       5.992092010005e-01       6.039906382129e-01      -1.360230753237e-02      -6.784835973024e-08       2.572123238166e-03      -1.024863509545e-02      -3.338064715466e-16      -1.050263985641e-02      -1.281481753693e-08       3.243981048302e-04       1.787931332561e-10      -3.982800032378e-10 
       2.720632182331e+03       3.479973322961e-02      -1.417681452935e-02      -7.106267736274e-08       2.645275999116e-03       9.603508534677e-06       4.787563346784e-07       1.941776332123e-06      -1.068205530874e-02      -2.918002322069e-12       5.992386139021e-01       6.038307724357e-01      -1.417464749044e-02      -7.231248372799e-08       2.684083536518e-03      -1.068208907537e-02      -4.181313060812e-16      -1.092692592735e-02      -1.289772215527e-08       3.161280299387e-04       2.108251388204e-10      -4.235715561284e-10 
       2.792145083798e+03       3.649614557711e-02      -1.487471238907e-02      -7.660283880479e-08       2.781884779752e-03       9.612662216672e-06       4.938254531990e-07       1.944920959755e-06      -1.121075687491e-02      -2.798200395192e-12       5.992706874184e-01       6.036510980172e-01      -1.487242457123e-02      -7.788638807422e-08       2.820657519699e-03      -1.121079084586e-02      -5.438044268676e-16      -1.144502192957e-02      -1.298108728169e-08       3.064198240299e-04       2.555073748761e-10      -4.551131379261e-10 
       2.863657985266e+03       3.823263814879e-02      -1.558871672619e-02      -8.241784500311e-08       2.921723787713e-03       9.621062654972e-06       5.089015652929e-07       1.947955449448e-06      -1.175194429016e-02      -2.685838612098e-12       5.992997699687e-01       6.034825223940e-01      -1.558630491518e-02      -8.373507029802e-08       2.960459896537e-03      -1.175197845711e-02      -7.028755692291e-16      -1.197596935657e-02      -1.304883618702e-08       2.969173306372e-04       3.082400295901e-10      -4.881701351285e-10 
       2.935170886733e+03       4.000921377899e-02      -1.631880004456e-02      -8.851402558497e-08       3.064783170041e-03       9.628754109874e-06       5.239832889203e-07       1.950888650014e-06      -1.230561681322e-02      -2.580302717578e-12       5.993261402249e-01       6.033241198297e-01      -1.631626103263e-02      -8.986485815711e-08       3.103480856416e-03      -1.230565116837e-02      -9.031189963882e-16      -1.251976571757e-02      -1.310228015034e-08       2.876460802359e-04       3.702323464443e-10      -5.227778178359e-10 
       3.006683788200e+03       4.182587553787e-02      -1.706493432814e-02      -9.489769552179e-08       3.211053028927e-03       9.635776937895e-06       5.390693103625e-07       1.953728625274e-06      -1.287177376508e-02      -2.481041663932e-12       5.993500367086e-01       6.031750476182e-01      -1.706226491416e-02      -9.628206476310e-08       3.249710540399e-03      -1.287180830110e-02      -1.153876571748e-15      -1.307640542645e-02      -1.314264508824e-08       2.786248546309e-04       4.428412035208e-10      -5.589714791934e-10 
       3.078196689667e+03       4.368262676332e-02      -1.782709102178e-02      -1.015751549676e-07       3.360523411948e-03       9.642167872257e-06       5.541583781494e-07       1.956482710336e-06      -1.345041451350e-02      -2.387559497342e-12       5.993716690870e-01       6.030345430508e-01      -1.782428801146e-02      -1.029929884191e-07       3.399139031712e-03      -1.345044922347e-02      -1.466327465073e-15      -1.364588041153e-02      -1.317107226428e-08       2.698667980595e-04       5.275853418545e-10      -5.967864373590e-10 
       3.149709591135e+03       4.557947109400e-02      -1.860524101503e-02      -1.085526890864e-07       3.513184303073e-03       9.647960382690e-06       5.692492974451e-07       1.959157583714e-06      -1.404153845981e-02      -2.299408514882e-12       5.993912165456e-01       6.029019091391e-01      -1.860230122106e-02      -1.100039124465e-07       3.551756347079e-03      -1.404157333723e-02      -1.853795860470e-15      -1.422818086772e-02      -1.318862065474e-08       2.613803888338e-04       6.261604154695e-10      -6.362580053166e-10 
       3.221222492602e+03       4.751641250403e-02      -1.939935462820e-02      -1.158365678681e-07       3.669025614323e-03       9.653185095737e-06       5.843409250434e-07       1.961759351535e-06      -1.464514502738e-02      -2.216183869681e-12       5.994088344176e-01       6.027765103532e-01      -1.939627487044e-02      -1.173211050005e-07       3.707552428763e-03      -1.464518006608e-02      -2.332102085554e-15      -1.482329568379e-02      -1.319627001325e-08       2.531702716414e-04       7.404550563323e-10      -6.774214750818e-10 
       3.293649631401e+03       4.951898993820e-02      -2.021986044196e-02      -1.235322118845e-07       3.830090497443e-03       9.657926673767e-06       5.996250878153e-07       1.964325604803e-06      -1.526919067316e-02      -2.136541414397e-12       5.994248478989e-01       6.026562882587e-01      -2.021663569724e-02      -1.250504092073e-07       3.868569847154e-03      -1.526922586927e-02      -2.928279222352e-15      -1.543906743030e-02      -1.319485290486e-08       2.451383590963e-04       8.743823511519e-10      -7.208717840399e-10 
       3.366076770200e+03       5.156270562697e-02      -2.105667754844e-02      -1.315549802273e-07       3.994396555438e-03       9.662141618472e-06       6.149077602215e-07       1.966827975559e-06      -1.590603897485e-02      -2.061230993248e-12       5.994391386985e-01       6.025423381538e-01      -2.105330457016e-02      -1.331067558811e-07       4.032826799947e-03      -1.590607432271e-02      -3.659785468042e-15      -1.606795789145e-02      -1.318507437548e-08       2.373903644424e-04       1.029006767063e-09      -7.661303451792e-10 
       3.438503908999e+03       5.364756498662e-02      -2.190977325092e-02      -1.399113375924e-07       4.161933035624e-03       9.665854661106e-06       6.301878915561e-07       1.969271379167e-06      -1.655568933648e-02      -1.989939000335e-12       5.994518086787e-01       6.024341525045e-01      -2.190624880045e-02      -1.414966078347e-07       4.200312559670e-03      -1.655572483073e-02      -4.553640065491e-15      -1.670995365379e-02      -1.316772892898e-08       2.299231438439e-04       1.207009544004e-09      -8.132337709894e-10 
       3.510931047798e+03       5.577357395138e-02      -2.277911420683e-02      -1.486077318348e-07       4.332689080298e-03       9.669088549683e-06       6.454644699214e-07       1.971660330899e-06      -1.721814114534e-02      -1.922379849288e-12       5.994629416136e-01       6.023312619119e-01      -2.277543505373e-02      -1.502264110473e-07       4.371016292096e-03      -1.721817678088e-02      -5.641551186552e-15      -1.736504124938e-02      -1.314354540896e-08       2.227319084357e-04       1.411355905045e-09      -8.622186592512e-10 
       3.583358186597e+03       5.794073902031e-02      -2.366466641831e-02      -1.576505937170e-07       4.506653720319e-03       9.671864526221e-06       6.607365192565e-07       1.973999041484e-06      -1.789339376367e-02      -1.858292931504e-12       5.994726099674e-01       6.022332359427e-01      -2.366082934051e-02      -1.593025944231e-07       4.544927050267e-03      -1.789342953565e-02      -6.960612381093e-15      -1.803320716538e-02      -1.311319150588e-08       2.158106017984e-04       1.645318834893e-09      -9.131215880308e-10 
       3.655785325396e+03       6.014906730666e-02      -2.456639522352e-02      -1.670463367245e-07       4.683815870822e-03       9.674200863939e-06       6.760030961527e-07       1.976291124660e-06      -1.858144652086e-02      -1.797442739859e-12       5.994808708688e-01       6.021396737455e-01      -2.456239700747e-02      -1.687315695435e-07       4.722033768881e-03      -1.858148242465e-02      -8.554085746125e-15      -1.871443812932e-02      -1.307727839315e-08       2.091522167997e-04       1.912504371981e-09      -9.659791130791e-10 
       3.728212464195e+03       6.239856658980e-02      -2.548426528681e-02      -1.768013562741e-07       4.864164312561e-03       9.676127487089e-06       6.912632933687e-07       1.978542521098e-06      -1.928229870483e-02      -1.739621269724e-12       5.994877727861e-01       6.020502061204e-01      -2.548010272769e-02      -1.785197304124e-07       4.902325258802e-03      -1.928233473601e-02      -1.047228189782e-14      -1.940872102464e-02      -1.303636491646e-08       2.027490525507e-04       2.216878417382e-09      -1.020827764955e-09 
       3.810645908871e+03       6.500895647925e-02      -2.654853986442e-02      -1.883493739055e-07       5.073291655541e-03       9.677898971689e-06       7.086229621668e-07       1.981070839529e-06      -2.009555152742e-02      -1.677291715532e-12       5.994940189622e-01       6.019529202300e-01      -2.654418636870e-02      -1.901053573610e-07       5.111386005878e-03      -2.009558769843e-02      -1.312526573512e-14      -2.021478901620e-02      -1.298436276161e-08       1.957613681182e-04       2.614115799403e-09      -1.085723418667e-09 
       3.864981133248e+03       6.675874554074e-02      -2.726142796713e-02      -1.962246818366e-07       5.213376512193e-03       9.678989507525e-06       7.200598241029e-07       1.982751084679e-06      -2.064066451688e-02      -1.638249722766e-12       5.994972181086e-01       6.018912203535e-01      -2.725694635963e-02      -1.980053954506e-07       5.251426086285e-03      -2.064070077719e-02      -1.519346149710e-14      -2.075532828918e-02      -1.294723930795e-08       1.913244228030e-04       2.908785892671e-09      -1.129960991778e-09 
       3.901781519353e+03       6.795701950536e-02      -2.774938285004e-02      -2.016790500730e-07       5.309261720138e-03       9.679988737256e-06       7.278032779829e-07       1.983954354347e-06      -2.101395182450e-02      -1.612946798355e-12       5.994989763001e-01       6.018504495483e-01      -2.774481345737e-02      -2.034764968869e-07       5.347280837508e-03      -2.101398814404e-02      -1.675787109130e-14      -2.112558815722e-02      -1.292092155254e-08       1.883933776428e-04       3.124496603018e-09      -1.160591626809e-09 
       3.929904890631e+03       6.887992801091e-02      -2.812507246534e-02      -2.059135711923e-07       5.383085800177e-03       9.681308363529e-06       7.337197201303e-07       1.984992255549e-06      -2.130145029522e-02      -1.594581473020e-12       5.995000979246e-01       6.018198170955e-01      -2.812043543245e-02      -2.077238128422e-07       5.421081944095e-03      -2.130148665937e-02      -1.805053652388e-14      -2.141081026567e-02      -1.290020833434e-08       1.861929021819e-04       3.298654290205e-09      -1.184367821547e-09 
       3.958028261908e+03       6.980904960078e-02      -2.850317470101e-02      -2.102058369608e-07       5.457382547905e-03       9.683879125052e-06       7.396355459059e-07       1.986286564303e-06      -2.159087813192e-02      -1.577724194542e-12       5.995010284415e-01       6.017896218548e-01      -2.849846954756e-02      -2.120289096255e-07       5.495356672739e-03      -2.159091454016e-02      -1.943316468853e-14      -2.169799330804e-02      -1.287899950962e-08       1.840260587032e-04       3.481246880550e-09      -1.208465041980e-09 
       3.978874599850e+03       7.050176729501e-02      -2.878499714047e-02      -2.134249113826e-07       5.512758572726e-03       9.687450971975e-06       7.440207633003e-07       1.987583201076e-06      -2.180666044808e-02      -1.566947585487e-12       5.995015952643e-01       6.017675123882e-01      -2.878024118167e-02      -2.152575521717e-07       5.550717764988e-03      -2.180669688868e-02      -2.051937513866e-14      -2.191213169062e-02      -1.286297156749e-08       1.824412979421e-04       3.622241305164e-09      -1.226535438504e-09 
