# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1312       9.135936023387e-11       4.228129482382e-12      -5.682764159715e-12       0.000000000000e+00       2.056718392781e-15       4.737480302171e-16      -1.001533297921e-16 
 1313       9.137825207896e-11       4.220832258710e-12      -5.784340443430e-12       0.000000000000e+00       2.050431986899e-15       4.755656014552e-16      -9.988968783527e-17 
 1314       9.140505246881e-11       4.212981142375e-12      -5.884971689668e-12       0.000000000000e+00       2.044168930630e-15       4.773605334250e-16      -9.961590033718e-17 
 1315       9.143968059958e-11       4.204577999987e-12      -5.984609216586e-12       0.000000000000e+00       2.037929100134e-15       4.791350753904e-16      -9.933211425049e-17 
 1316       9.148205500820e-11       4.195624720572e-12      -6.083204069934e-12       0.000000000000e+00       2.031712369981e-15       4.808914908288e-16      -9.903847761811e-17 
 1317       9.153209357100e-11       4.186123215622e-12      -6.180707022558e-12       0.000000000000e+00       2.025518613149e-15       4.826320574580e-16      -9.873513957534e-17 
 1318       9.158971350236e-11       4.176075419144e-12      -6.277068573895e-12       0.000000000000e+00       2.019347701021e-15       4.843590672637e-16      -9.842225035203e-17 
 1319       9.165483135333e-11       4.165483287711e-12      -6.372238949474e-12       0.000000000000e+00       2.013199503378e-15       4.860748265271e-16      -9.809996127482e-17 
 1320       9.172736301030e-11       4.154348800510e-12      -6.466168100414e-12       0.000000000000e+00       2.007073888399e-15       4.877816558519e-16      -9.776842476928e-17 
 1321       9.180722369360e-11       4.142673959390e-12      -6.558805702924e-12       0.000000000000e+00       2.000970722657e-15       4.894818901915e-16      -9.742779436211e-17 
 1322       9.189432795620e-11       4.130460788914e-12      -6.650101157799e-12       0.000000000000e+00       1.994889871111e-15       4.911778788772e-16      -9.707822468338e-17 
 1323       9.198858968228e-11       4.117711336409e-12      -6.740003589922e-12       0.000000000000e+00       1.988831197107e-15       4.928719856444e-16      -9.671987146864e-17 
 1324       9.208991204270e-11       4.104428670539e-12      -6.828467266389e-12       0.000000000000e+00       1.982794574761e-15       4.945660470565e-16      -9.635288015916e-17 
 1325       9.219815724263e-11       4.090619889009e-12      -6.915467917370e-12       0.000000000000e+00       1.976779926259e-15       4.962597411731e-16      -9.597735156037e-17 
 1326       9.231317643710e-11       4.076293144178e-12      -7.000986594489e-12       0.000000000000e+00       1.970787184961e-15       4.979522009207e-16      -9.559337580848e-17 
 1327       9.243481974190e-11       4.061456647661e-12      -7.085004268415e-12       0.000000000000e+00       1.964816283049e-15       4.996425540525e-16      -9.520104373955e-17 
 1328       9.256293623149e-11       4.046118670444e-12      -7.167501828732e-12       0.000000000000e+00       1.958867151521e-15       5.013299231393e-16      -9.480044689086e-17 
 1329       9.269737393697e-11       4.030287543007e-12      -7.248460083813e-12       0.000000000000e+00       1.952939720192e-15       5.030134255594e-16      -9.439167750233e-17 
 1330       9.283797984406e-11       4.013971655439e-12      -7.327859760683e-12       0.000000000000e+00       1.947033917689e-15       5.046921734889e-16      -9.397482851793e-17 
 1331       9.298459989100e-11       3.997179457557e-12      -7.405681504891e-12       0.000000000000e+00       1.941149671449e-15       5.063652738924e-16      -9.354999358710e-17 
 1332       9.313707896655e-11       3.979919459019e-12      -7.481905880381e-12       0.000000000000e+00       1.935286907716e-15       5.080318285128e-16      -9.311726706614e-17 
 1333       9.329526090790e-11       3.962200229448e-12      -7.556513369361e-12       0.000000000000e+00       1.929445551538e-15       5.096909338618e-16      -9.267674401964e-17 
 1334       9.345898849869e-11       3.944030398548e-12      -7.629484372168e-12       0.000000000000e+00       1.923625526763e-15       5.113416812104e-16      -9.222852022186e-17 
 1335       9.362810346687e-11       3.925418656218e-12      -7.700799207146e-12       0.000000000000e+00       1.917826756040e-15       5.129831565789e-16      -9.177269215818e-17 
 1336       9.380244648274e-11       3.906373752674e-12      -7.770438110507e-12       0.000000000000e+00       1.912049160811e-15       5.146144407274e-16      -9.130935702647e-17 
 1337       9.398185715684e-11       3.886904498565e-12      -7.838381236205e-12       0.000000000000e+00       1.906292661312e-15       5.162346091460e-16      -9.083861273855e-17 
 1338       9.416617403794e-11       3.867019765091e-12      -7.904608655804e-12       0.000000000000e+00       1.900557176569e-15       5.178427320452e-16      -9.036055792152e-17 
 1339       9.435523461099e-11       3.846728484121e-12      -7.969100358350e-12       0.000000000000e+00       1.894842624395e-15       5.194378743461e-16      -8.987529191927e-17 
 1340       9.454887529504e-11       3.826039648308e-12      -8.031836250236e-12       0.000000000000e+00       1.889148921387e-15       5.210190956707e-16      -8.938291479379e-17 
 1341       9.474693144124e-11       3.804962311212e-12      -8.092796155074e-12       0.000000000000e+00       1.883475982923e-15       5.225854503324e-16      -8.888352732668e-17 
 1342       9.494923733076e-11       3.783505587413e-12      -8.151959813566e-12       0.000000000000e+00       1.877823723162e-15       5.241359873259e-16      -8.837723102045e-17 
 1343       9.515562617276e-11       3.761678652630e-12      -8.209306883371e-12       0.000000000000e+00       1.872192055036e-15       5.256697503181e-16      -8.786412810004e-17 
 1344       9.536593010231e-11       3.739490743841e-12      -8.264816938973e-12       0.000000000000e+00       1.866580890252e-15       5.271857776378e-16      -8.734432151414e-17 
 1345       9.557998017841e-11       3.716951159397e-12      -8.318469471556e-12       0.000000000000e+00       1.860990139285e-15       5.286831022663e-16      -8.681791493665e-17 
 1346       9.579760638186e-11       3.694069259142e-12      -8.370243888868e-12       0.000000000000e+00       1.855419711379e-15       5.301607518278e-16      -8.628501276807e-17 
 1347       9.601863761328e-11       3.670854464531e-12      -8.420119515094e-12       0.000000000000e+00       1.849869514542e-15       5.316177485794e-16      -8.574572013694e-17 
 1348       9.624290169103e-11       3.647316258746e-12      -8.468075590723e-12       0.000000000000e+00       1.844339455544e-15       5.330531094017e-16      -8.520014290120e-17 
 1349       9.647022534918e-11       3.623464186815e-12      -8.514091272417e-12       0.000000000000e+00       1.838829439914e-15       5.344658457889e-16      -8.464838764963e-17 
 1350       9.670043423542e-11       3.599307855730e-12      -8.558145632885e-12       0.000000000000e+00       1.833339371937e-15       5.358549638393e-16      -8.409056170326e-17 
 1351       9.693335290909e-11       3.574856934562e-12      -8.600217660748e-12       0.000000000000e+00       1.827869154649e-15       5.372194642453e-16      -8.352677311677e-17 
 1352       9.716880483907e-11       3.550121154583e-12      -8.640286260410e-12       0.000000000000e+00       1.822418689840e-15       5.385583422840e-16      -8.295713067993e-17 
 1353       9.740661240173e-11       3.525110309380e-12      -8.678330251926e-12       0.000000000000e+00       1.816987878045e-15       5.398705878074e-16      -8.238174391894e-17 
 1354       9.764659687893e-11       3.499834254976e-12      -8.714328370874e-12       0.000000000000e+00       1.811576618545e-15       5.411551852327e-16      -8.180072309792e-17 
 1355       9.788857845595e-11       3.474302909944e-12      -8.748259268223e-12       0.000000000000e+00       1.806184809362e-15       5.424111135325e-16      -8.121417922028e-17 
 1356       9.813237621942e-11       3.448526255527e-12      -8.780101510204e-12       0.000000000000e+00       1.800812347258e-15       5.436373462253e-16      -8.062222403011e-17 
 1357       9.837780815531e-11       3.422514335757e-12      -8.809833578175e-12       0.000000000000e+00       1.795459127730e-15       5.448328513656e-16      -8.002497001364e-17 
 1358       9.862469114686e-11       3.396277257567e-12      -8.837433868495e-12       0.000000000000e+00       1.790125045009e-15       5.459965915344e-16      -7.942253040062e-17 
 1359       9.887284097254e-11       3.369825190918e-12      -8.862880692394e-12       0.000000000000e+00       1.784809992057e-15       5.471275238295e-16      -7.881501916571e-17 
 1360       9.912207230400e-11       3.343168368907e-12      -8.886152275838e-12       0.000000000000e+00       1.779513860564e-15       5.482245998554e-16      -7.820255102995e-17 
 1361       9.937219870402e-11       3.316317087892e-12      -8.907226759402e-12       0.000000000000e+00       1.774236540945e-15       5.492867657142e-16      -7.758524146210e-17 
 1362       9.962303262447e-11       3.289281707605e-12      -8.926082198137e-12       0.000000000000e+00       1.768977922334e-15       5.503129619956e-16      -7.696320668010e-17 
 1363       9.987439393736e-11       3.262072509836e-12      -8.942702161354e-12       0.000000000000e+00       1.763737902464e-15       5.513021662184e-16      -7.633655985558e-17 
 1364       1.001261356322e-10       3.234699272573e-12      -8.957092597962e-12       0.000000000000e+00       1.758516417395e-15       5.522535206734e-16      -7.570539968004e-17 
 1365       1.003781183901e-10       3.207171691528e-12      -8.969265151803e-12       0.000000000000e+00       1.753313412095e-15       5.531662059330e-16      -7.506982167885e-17 
 1366       1.006302020746e-10       3.179499521267e-12      -8.979231578393e-12       0.000000000000e+00       1.748128830593e-15       5.540393985171e-16      -7.442992199808e-17 
 1367       1.008822457297e-10       3.151692575314e-12      -8.987003745144e-12       0.000000000000e+00       1.742962615973e-15       5.548722708865e-16      -7.378579740574e-17 
 1368       1.011341075786e-10       3.123760726266e-12      -8.992593631604e-12       0.000000000000e+00       1.737814710374e-15       5.556639914355e-16      -7.313754529292e-17 
 1369       1.013856450223e-10       3.095713905897e-12      -8.996013329682e-12       0.000000000000e+00       1.732685054992e-15       5.564137244853e-16      -7.248526367491e-17 
 1370       1.016367146380e-10       3.067562105270e-12      -8.997275043881e-12       0.000000000000e+00       1.727573590068e-15       5.571206302771e-16      -7.182905119246e-17 
 1371       1.018871721775e-10       3.039315374842e-12      -8.996391091529e-12       0.000000000000e+00       1.722480254895e-15       5.577838649646e-16      -7.116900711284e-17 
 1372       1.021368725657e-10       3.010983824576e-12      -8.993373903010e-12       0.000000000000e+00       1.717404987812e-15       5.584025806076e-16      -7.050523133108e-17 
 1373       1.023856698994e-10       2.982577624047e-12      -8.988236021993e-12       0.000000000000e+00       1.712347726200e-15       5.589759251650e-16      -6.983782437111e-17 
 1374       1.026334174456e-10       2.954107002552e-12      -8.980990105665e-12       0.000000000000e+00       1.707308406486e-15       5.595030424875e-16      -6.916688738691e-17 
 1375       1.028799676399e-10       2.925582249219e-12      -8.971648924963e-12       0.000000000000e+00       1.702286964133e-15       5.599830723109e-16      -6.849252216369e-17 
 1376       1.031251720850e-10       2.897013713112e-12      -8.960225364801e-12       0.000000000000e+00       1.697283333642e-15       5.604151502491e-16      -6.781483111906e-17 
 1377       1.033688815497e-10       2.868411803345e-12      -8.946732424305e-12       0.000000000000e+00       1.692297448551e-15       5.607984077871e-16      -6.713391730419e-17 
 1378       1.036109459666e-10       2.839786989187e-12      -8.931183217040e-12       0.000000000000e+00       1.687329241431e-15       5.611319722740e-16      -6.644988440496e-17 
 1379       1.038512144312e-10       2.811149800172e-12      -8.913590971244e-12       0.000000000000e+00       1.682378643883e-15       5.614149669164e-16      -6.576283674314e-17 
 1380       1.040895352004e-10       2.782510826207e-12      -8.893969030059e-12       0.000000000000e+00       1.677445586537e-15       5.616465107708e-16      -6.507287927756e-17 
 1381       1.043257556905e-10       2.753880717679e-12      -8.872330851758e-12       0.000000000000e+00       1.672529999050e-15       5.618257187372e-16      -6.438011760525e-17 
 1382       1.045597224762e-10       2.725270185566e-12      -8.848690009982e-12       0.000000000000e+00       1.667631810103e-15       5.619517015520e-16      -6.368465796263e-17 
 1383       1.047912812890e-10       2.696690001547e-12      -8.823060193966e-12       0.000000000000e+00       1.662750947399e-15       5.620235657808e-16      -6.298660722668e-17 
 1384       1.050202770156e-10       2.668150998106e-12      -8.795455208769e-12       0.000000000000e+00       1.657887337663e-15       5.620404138118e-16      -6.228607291606e-17 
 1385       1.052465536963e-10       2.639664068643e-12      -8.765888975513e-12       0.000000000000e+00       1.653040906635e-15       5.620013438485e-16      -6.158316319232e-17 
 1386       1.054699545238e-10       2.611240167583e-12      -8.734375531603e-12       0.000000000000e+00       1.648211579073e-15       5.619054499032e-16      -6.087798686105e-17 
 1387       1.056903218416e-10       2.582890310485e-12      -8.700929030966e-12       0.000000000000e+00       1.643399278747e-15       5.617518217894e-16      -6.017065337305e-17 
 1388       1.059074971422e-10       2.554625574148e-12      -8.665563744278e-12       0.000000000000e+00       1.638603928439e-15       5.615395451154e-16      -5.946127282548e-17 
 1389       1.061213210662e-10       2.526457096723e-12      -8.628294059197e-12       0.000000000000e+00       1.633825449940e-15       5.612677012773e-16      -5.874995596303e-17 
 1390       1.063316334003e-10       2.498396077819e-12      -8.589134480593e-12       0.000000000000e+00       1.629063764047e-15       5.609353674516e-16      -5.803681417909e-17 
 1391       1.065382730758e-10       2.470453778611e-12      -8.548099630777e-12       0.000000000000e+00       1.624318790564e-15       5.605416165887e-16      -5.732195951693e-17 
 1392       1.067410781675e-10       2.442641521953e-12      -8.505204249736e-12       0.000000000000e+00       1.619590448296e-15       5.600855174058e-16      -5.660550467081e-17 
 1393       1.069398858919e-10       2.414970692481e-12      -8.460463195360e-12       0.000000000000e+00       1.614878655047e-15       5.595661343797e-16      -5.588756298722e-17 
 1394       1.071345326059e-10       2.387452736725e-12      -8.413891443676e-12       0.000000000000e+00       1.610183327622e-15       5.589825277404e-16      -5.516824846599e-17 
 1395       1.073248538049e-10       2.360099163217e-12      -8.365504089077e-12       0.000000000000e+00       1.605504381820e-15       5.583337534635e-16      -5.444767576148e-17 
 1396       1.075106841218e-10       2.332921542599e-12      -8.315316344552e-12       0.000000000000e+00       1.600841732435e-15       5.576188632638e-16      -5.372596018371e-17 
 1397       1.076918573252e-10       2.305931507733e-12      -8.263343541921e-12       0.000000000000e+00       1.596195293251e-15       5.568369045879e-16      -5.300321769958e-17 
 1398       1.078682063181e-10       2.279140753806e-12      -8.209601132060e-12       0.000000000000e+00       1.591564977043e-15       5.559869206076e-16      -5.227956493399e-17 
 1399       1.080395631362e-10       2.252561038444e-12      -8.154104685138e-12       0.000000000000e+00       1.586950695573e-15       5.550679502126e-16      -5.155511917104e-17 
 1400       1.082057589465e-10       2.226204181815e-12      -8.096869890843e-12       0.000000000000e+00       1.582352359587e-15       5.540790280038e-16      -5.082999835514e-17 
 1401       1.083666240458e-10       2.200082066742e-12      -8.037912558617e-12       0.000000000000e+00       1.577769878815e-15       5.530191842865e-16      -5.010432109224e-17 
 1402       1.085220075863e-10       2.174205564091e-12      -7.977251265487e-12       0.000000000000e+00       1.573203169865e-15       5.518880530368e-16      -4.937819384123e-17 
 1403       1.086718369794e-10       2.148581296468e-12      -7.914915329336e-12       0.000000000000e+00       1.568652180011e-15       5.506877027561e-16      -4.865167233973e-17 
 1404       1.088160591086e-10       2.123214840980e-12      -7.850936919256e-12       0.000000000000e+00       1.564116863649e-15       5.494208247000e-16      -4.792479977829e-17 
 1405       1.089546206584e-10       2.098111800935e-12      -7.785348415891e-12       0.000000000000e+00       1.559597174422e-15       5.480901266677e-16      -4.719761957396e-17 
 1406       1.090874681136e-10       2.073277805887e-12      -7.718182411822e-12       0.000000000000e+00       1.555093065215e-15       5.466983330318e-16      -4.647017537068e-17 
 1407       1.092145477596e-10       2.048718511675e-12      -7.649471711963e-12       0.000000000000e+00       1.550604488153e-15       5.452481847685e-16      -4.574251103966e-17 
 1408       1.093358056816e-10       2.024439600469e-12      -7.579249333952e-12       0.000000000000e+00       1.546131394606e-15       5.437424394878e-16      -4.501467067980e-17 
 1409       1.094511877647e-10       2.000446780811e-12      -7.507548508544e-12       0.000000000000e+00       1.541673735177e-15       5.421838714635e-16      -4.428669861800e-17 
 1410       1.095606396931e-10       1.976745787659e-12      -7.434402680004e-12       0.000000000000e+00       1.537231459709e-15       5.405752716635e-16      -4.355863940963e-17 
 1411       1.096641069505e-10       1.953342382430e-12      -7.359845506500e-12       0.000000000000e+00       1.532804517280e-15       5.389194477798e-16      -4.283053783882e-17 
 1412       1.097615348193e-10       1.930242353044e-12      -7.283910860491e-12       0.000000000000e+00       1.528392856199e-15       5.372192242589e-16      -4.210243891895e-17 
 1413       1.098528683803e-10       1.907451513965e-12      -7.206632829124e-12       0.000000000000e+00       1.523996424008e-15       5.354774423314e-16      -4.137438789292e-17 
 1414       1.099380525129e-10       1.884975706244e-12      -7.128045714628e-12       0.000000000000e+00       1.519615167480e-15       5.336969600427e-16      -4.064643023362e-17 
 1415       1.100170318940e-10       1.862820797564e-12      -7.048184034698e-12       0.000000000000e+00       1.515249032613e-15       5.318806522828e-16      -3.991861164428e-17 
 1416       1.100897509986e-10       1.840992682283e-12      -6.967082522899e-12       0.000000000000e+00       1.510897964634e-15       5.300314108166e-16      -3.919097805885e-17 
 1417       1.101561540988e-10       1.819497281475e-12      -6.884776129048e-12       0.000000000000e+00       1.506561907994e-15       5.281521443138e-16      -3.846357564239e-17 
 1418       1.102161852638e-10       1.798340542973e-12      -6.801300019612e-12       0.000000000000e+00       1.502240806366e-15       5.262457783793e-16      -3.773645079145e-17 
 1419       1.102697883599e-10       1.777528441415e-12      -6.716689578101e-12       0.000000000000e+00       1.497934602647e-15       5.243152555832e-16      -3.700965013445e-17 
 1420       1.103169070494e-10       1.757066978283e-12      -6.630980405455e-12       0.000000000000e+00       1.493643238950e-15       5.223635354911e-16      -3.628322053208e-17 
 1421       1.103574847911e-10       1.736962181951e-12      -6.544208320445e-12       0.000000000000e+00       1.489366656609e-15       5.203935946938e-16      -3.555720907766e-17 
 1422       1.103914648398e-10       1.717220107721e-12      -6.456409360056e-12       0.000000000000e+00       1.485104796172e-15       5.184084268381e-16      -3.483166309754e-17 
 1423       1.104187902457e-10       1.697846837873e-12      -6.367619779886e-12       0.000000000000e+00       1.480857597402e-15       5.164110426562e-16      -3.410663015148e-17 
 1424       1.104394038544e-10       1.678848481705e-12      -6.277876054537e-12       0.000000000000e+00       1.476624999276e-15       5.144044699964e-16      -3.338215803303e-17 
 1425       1.104532483065e-10       1.660231175575e-12      -6.187214878006e-12       0.000000000000e+00       1.472406939981e-15       5.123917538529e-16      -3.265829476990e-17 
 1426       1.104602660375e-10       1.642001082946e-12      -6.095673164078e-12       0.000000000000e+00       1.468203356913e-15       5.103759563963e-16      -3.193508862438e-17 
 1427       1.104603992771e-10       1.624164394427e-12      -6.003288046719e-12       0.000000000000e+00       1.464014186677e-15       5.083601570033e-16      -3.121258809368e-17 
 1428       1.104535900493e-10       1.606727327819e-12      -5.910096880469e-12       0.000000000000e+00       1.459839365081e-15       5.063474522869e-16      -3.049084191034e-17 
 1429       1.104397801721e-10       1.589696128154e-12      -5.816137240832e-12       0.000000000000e+00       1.455678827142e-15       5.043409561270e-16      -2.976989904263e-17 
 1430       1.104189112566e-10       1.573077067742e-12      -5.721446924671e-12       0.000000000000e+00       1.451532507075e-15       5.023437997000e-16      -2.904980869486e-17 
 1431       1.103909247078e-10       1.556876446211e-12      -5.626063950598e-12       0.000000000000e+00       1.447400338297e-15       5.003591315092e-16      -2.833062030786e-17 
 1432       1.103557617231e-10       1.541100590551e-12      -5.530026559370e-12       0.000000000000e+00       1.443282253427e-15       4.983901174147e-16      -2.761238355930e-17 
 1433       1.103133632930e-10       1.525755855160e-12      -5.433373214279e-12       0.000000000000e+00       1.439178184277e-15       4.964399406638e-16      -2.689514836408e-17 
 1434       1.102636702003e-10       1.510848621879e-12      -5.336142601542e-12       0.000000000000e+00       1.435088061858e-15       4.945118019212e-16      -2.617896487473e-17 
 1435       1.102066230196e-10       1.496385300046e-12      -5.238373630699e-12       0.000000000000e+00       1.431011816373e-15       4.926089192987e-16      -2.546388348180e-17 
 1436       1.101421621178e-10       1.482372326529e-12      -5.140105435001e-12       0.000000000000e+00       1.426949377218e-15       4.907345283857e-16      -2.474995481420e-17 
 1437       1.100702276530e-10       1.468816165776e-12      -5.041377371806e-12       0.000000000000e+00       1.422900672981e-15       4.888918822792e-16      -2.403722973964e-17 
 1438       1.099907595745e-10       1.455723309853e-12      -4.942229022967e-12       0.000000000000e+00       1.418865631435e-15       4.870842516142e-16      -2.332575936497e-17 
 1439       1.099036976228e-10       1.443100278491e-12      -4.842700195227e-12       0.000000000000e+00       1.414844179545e-15       4.853149245932e-16      -2.261559503658e-17 
 1440       1.098089813287e-10       1.430953619127e-12      -4.742830920613e-12       0.000000000000e+00       1.410836243458e-15       4.835872070170e-16      -2.190678834079e-17 
 1441       1.097065685168e-10       1.419288604954e-12      -4.642660080334e-12       0.000000000000e+00       1.406841754850e-15       4.819034229698e-16      -2.119939123745e-17 
 1442       1.095964910190e-10       1.408105314536e-12      -4.542221260417e-12       0.000000000000e+00       1.402860670020e-15       4.802619057193e-16      -2.049345646152e-17 
 1443       1.094787995258e-10       1.397402512488e-12      -4.441546854789e-12       0.000000000000e+00       1.398892950989e-15       4.786599763368e-16      -1.978903712632e-17 
 1444       1.093535451349e-10       1.387178947830e-12      -4.340669438269e-12       0.000000000000e+00       1.394938559164e-15       4.770949402427e-16      -1.908618659109e-17 
 1445       1.092207793521e-10       1.377433353954e-12      -4.239621766876e-12       0.000000000000e+00       1.390997455343e-15       4.755640871794e-16      -1.838495846135e-17 
 1446       1.090805540921e-10       1.368164448589e-12      -4.138436778147e-12       0.000000000000e+00       1.387069599713e-15       4.740646911835e-16      -1.768540658932e-17 
 1447       1.089329216791e-10       1.359370933773e-12      -4.037147591445e-12       0.000000000000e+00       1.383154951846e-15       4.725940105584e-16      -1.698758507430e-17 
 1448       1.087779348479e-10       1.351051495819e-12      -3.935787508276e-12       0.000000000000e+00       1.379253470698e-15       4.711492878463e-16      -1.629154826302e-17 
 1449       1.086156467442e-10       1.343204805280e-12      -3.834390012599e-12       0.000000000000e+00       1.375365114611e-15       4.697277498011e-16      -1.559735075012e-17 
 1450       1.084461109260e-10       1.335829516921e-12      -3.732988771140e-12       0.000000000000e+00       1.371489841308e-15       4.683266073606e-16      -1.490504737845e-17 
 1451       1.082693813637e-10       1.328924269687e-12      -3.631617633705e-12       0.000000000000e+00       1.367627607894e-15       4.669430556189e-16      -1.421469323952e-17 
 1452       1.080855124415e-10       1.322487686666e-12      -3.530310633494e-12       0.000000000000e+00       1.363778370852e-15       4.655742737990e-16      -1.352634367385e-17 
 1453       1.078945589576e-10       1.316518375062e-12      -3.429101987413e-12       0.000000000000e+00       1.359942086045e-15       4.642174252249e-16      -1.284005427142e-17 
 1454       1.076965761256e-10       1.311014926159e-12      -3.328026096385e-12       0.000000000000e+00       1.356118708712e-15       4.628696572944e-16      -1.215588087198e-17 
 1455       1.074916195747e-10       1.305975915292e-12      -3.227117545667e-12       0.000000000000e+00       1.352308193470e-15       4.615281014511e-16      -1.147387956551e-17 
 1456       1.072797453506e-10       1.301399901814e-12      -3.126411105159e-12       0.000000000000e+00       1.348510494306e-15       4.601898731574e-16      -1.079410669257e-17 
 1457       1.070610099168e-10       1.297285429060e-12      -3.025941729720e-12       0.000000000000e+00       1.344725564584e-15       4.588520718661e-16      -1.011661884472e-17 
 1458       1.068354701546e-10       1.293631024322e-12      -2.925744559478e-12       0.000000000000e+00       1.340953357038e-15       4.575117809938e-16      -9.441472864880e-18 
 1459       1.066031833642e-10       1.290435198810e-12      -2.825854920147e-12       0.000000000000e+00       1.337193823773e-15       4.561660678924e-16      -8.768725847746e-18 
 1460       1.063642072660e-10       1.287696447624e-12      -2.726308323334e-12       0.000000000000e+00       1.333446916261e-15       4.548119838223e-16      -8.098435140171e-18 
 1461       1.061186000002e-10       1.285413249719e-12      -2.627140466859e-12       0.000000000000e+00       1.329712585345e-15       4.534465639241e-16      -7.430658341556e-18 
 1462       1.058664201289e-10       1.283584067877e-12      -2.528387235062e-12       0.000000000000e+00       1.325990781230e-15       4.520668271918e-16      -6.765453304242e-18 
 1463       1.056077266359e-10       1.282207348670e-12      -2.430084699120e-12       0.000000000000e+00       1.322281453491e-15       4.506697764444e-16      -6.102878133900e-18 
 1464       1.053425789278e-10       1.281281522429e-12      -2.332269117356e-12       0.000000000000e+00       1.318584551062e-15       4.492523982989e-16      -5.442991189924e-18 
 1465       1.050710368349e-10       1.280805003217e-12      -2.234976935555e-12       0.000000000000e+00       1.314900022243e-15       4.478116631426e-16      -4.785851085817e-18 
 1466       1.047931606118e-10       1.280776188787e-12      -2.138244787278e-12       0.000000000000e+00       1.311227814692e-15       4.463445251055e-16      -4.131516689589e-18 
 1467       1.045090109385e-10       1.281193460560e-12      -2.042109494170e-12       0.000000000000e+00       1.307567875427e-15       4.448479220325e-16      -3.480047124142e-18 
 1468       1.042186489205e-10       1.282055183587e-12      -1.946608066279e-12       0.000000000000e+00       1.303920150828e-15       4.433187754561e-16      -2.831501767664e-18 
 1469       1.039221360903e-10       1.283359706516e-12      -1.851777702364e-12       0.000000000000e+00       1.300284586626e-15       4.417539905688e-16      -2.185940254019e-18 
 1470       1.036195344077e-10       1.285105361564e-12      -1.757655790209e-12       0.000000000000e+00       1.296661127912e-15       4.401504561954e-16      -1.543422473136e-18 
 1471       1.033109062610e-10       1.287290464482e-12      -1.664279906939e-12       0.000000000000e+00       1.293049719130e-15       4.385050447655e-16      -9.040085714043e-19 
 1472       1.029963144671e-10       1.289913314525e-12      -1.571687819330e-12       0.000000000000e+00       1.289450304076e-15       4.368146122859e-16      -2.677589520604e-19 
 1473       1.026758222732e-10       1.292972194416e-12      -1.479917484121e-12       0.000000000000e+00       1.285862825898e-15       4.350759983129e-16       3.652657244195e-19 
 1474       1.023494933566e-10       1.296465370317e-12      -1.389007048332e-12       0.000000000000e+00       1.282287227095e-15       4.332860259251e-16       9.950045399287e-19 
 1475       1.020173918263e-10       1.300391091797e-12      -1.298994849569e-12       0.000000000000e+00       1.278723449515e-15       4.314415016953e-16       1.621396318339e-18 
 1476       1.016795822233e-10       1.304747591798e-12      -1.209919416346e-12       0.000000000000e+00       1.275171434352e-15       4.295392156633e-16       2.244379625110e-18 
 1477       1.013361295214e-10       1.309533086604e-12      -1.121819468391e-12       0.000000000000e+00       1.271631122147e-15       4.275759413082e-16       2.863892766899e-18 
 1478       1.009870991283e-10       1.314745775808e-12      -1.034733916960e-12       0.000000000000e+00       1.268102452786e-15       4.255484355208e-16       3.479873791169e-18 
 1479       1.006325568859e-10       1.320383842280e-12      -9.487018651552e-13       0.000000000000e+00       1.264585365499e-15       4.234534385760e-16       4.092260485796e-18 
 1480       1.002725765610e-10       1.326444667692e-12      -8.637585053443e-13       0.000000000000e+00       1.261079803973e-15       4.212886614596e-16       4.700994416590e-18 
 1481       9.990726239482e-11       1.332922470672e-12      -7.799227664657e-13       0.000000000000e+00       1.257585731759e-15       4.190557585761e-16       5.306033084269e-18 
 1482       9.953672677773e-11       1.339810645241e-12      -6.972095452740e-13       0.000000000000e+00       1.254103117014e-15       4.167573843640e-16       5.907337886847e-18 
 1483       9.916108278110e-11       1.347102543071e-12      -6.156337982365e-13       0.000000000000e+00       1.250631927402e-15       4.143962086334e-16       6.504870092457e-18 
 1484       9.878044415849e-11       1.354791473402e-12      -5.352105416220e-13       0.000000000000e+00       1.247172130088e-15       4.119749165926e-16       7.098590839184e-18 
 1485       9.839492534691e-11       1.362870702974e-12      -4.559548515887e-13       0.000000000000e+00       1.243723691742e-15       4.094962088749e-16       7.688461134890e-18 
 1486       9.800464146793e-11       1.371333455946e-12      -3.778818642728e-13       0.000000000000e+00       1.240286578532e-15       4.069628015646e-16       8.274441857051e-18 
 1487       9.760970832888e-11       1.380172913827e-12      -3.010067758768e-13       0.000000000000e+00       1.236860756128e-15       4.043774262237e-16       8.856493752583e-18 
 1488       9.721024242407e-11       1.389382215394e-12      -2.253448427577e-13       0.000000000000e+00       1.233446189701e-15       4.017428299187e-16       9.434577437671e-18 
 1489       9.680636093594e-11       1.398954456621e-12      -1.509113815154e-13       0.000000000000e+00       1.230042843916e-15       3.990617752465e-16       1.000865339761e-17 
