#scalar perturbations for mode k = 1.105063066833e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       3.353148431110e+02       1.162032675207e-03      -2.200017429834e+00      -6.917711865668e-03       4.814687899066e-02       3.025216681975e-02       2.746018809370e-03       6.304434693022e-03      -1.731324829946e+00      -3.973637342110e-03       4.921487959820e-01       5.027993190806e-01      -1.511828968176e+00      -1.087899821093e-02       8.382430159774e-02      -2.282559741392e+00      -1.380699024498e-16      -1.511129211320e+00      -1.081452126082e-02       8.436631257340e-02       6.797298129259e-13      -1.551564015805e-04 
       3.367376689489e+02       1.168832872047e-03      -2.208256740039e+00      -7.013497028624e-03       4.895566103995e-02       3.031074106428e-02       2.830700259325e-03       6.330255078771e-03      -1.741769318021e+00      -3.962242819818e-03       4.916025678705e-01       5.021174704972e-01      -1.512567997806e+00      -1.095913189126e-02       8.246857566368e-02      -2.298649965620e+00      -1.430373770556e-16      -1.511912215834e+00      -1.089352441495e-02       8.304436592964e-02       7.039966782463e-13      -1.567490673581e-04 
       3.381604947869e+02       1.175648871470e-03      -2.216361419361e+00      -7.110115054534e-03       4.974306532078e-02       3.036246325148e-02       2.915760193752e-03       6.355164170097e-03      -1.752266209950e+00      -3.950455933638e-03       4.910601912605e-01       5.014381703015e-01      -1.513203079041e+00      -1.103905810358e-02       8.109269663574e-02      -2.314776098177e+00      -1.481622690770e-16      -1.512593299326e+00      -1.097231082051e-02       8.170317610272e-02       7.289529215231e-13      -1.583517952903e-04 
       3.395833206249e+02       1.182480673544e-03      -2.224329726267e+00      -7.207537273905e-03       5.050822773099e-02       3.040767769500e-02       3.001151233711e-03       6.379231248786e-03      -1.762815898469e+00      -3.938310209066e-03       4.905216500516e-01       5.007614089813e-01      -1.513734424326e+00      -1.111876885106e-02       7.969684379730e-02      -2.330937997514e+00      -1.534489034054e-16      -1.513172708184e+00      -1.105087260989e-02       8.034293279493e-02       7.546138197298e-13      -1.599586395947e-04 
       3.411828110108e+02       1.190179611079e-03      -2.233122497381e+00      -7.317981029648e-03       5.134082338882e-02       3.045114058057e-02       3.097483908943e-03       6.405362294335e-03      -1.774738951299e+00      -3.924267478894e-03       4.899207939128e-01       5.000036375633e-01      -1.514208173037e+00      -1.120810970303e-02       7.810405623775e-02      -2.349149161230e+00      -1.595905703906e-16      -1.513702994328e+00      -1.113891110497e-02       7.879128797879e-02       7.843215352709e-13      -1.617808885414e-04 
       3.427823013967e+02       1.197898519335e-03      -2.241738485019e+00      -7.429366405204e-03       5.214317814786e-02       3.048722550140e-02       3.194116592746e-03       6.430598386869e-03      -1.786729591922e+00      -3.909853747030e-03       4.893247221588e-01       4.992490510970e-01      -1.514551465508e+00      -1.129715697149e-02       7.648652668865e-02      -2.367405149301e+00      -1.659486776680e-16      -1.514105520426e+00      -1.122664482095e-02       7.721609166941e-02       8.149618278642e-13      -1.636085334298e-04 
       3.443817917827e+02       1.205637398410e-03      -2.250175459698e+00      -7.541655382053e-03       5.291425980414e-02       3.051633835936e-02       3.290991219840e-03       6.455020053290e-03      -1.798788185177e+00      -3.895108337515e-03       4.887333925804e-01       4.984976382483e-01      -1.514764677624e+00      -1.138589948918e-02       7.484452962238e-02      -2.385705765116e+00      -1.725298362373e-16      -1.514380709530e+00      -1.131406278969e-02       7.561763249575e-02       8.465575494427e-13      -1.654511449851e-04 
       3.459812821686e+02       1.213396248402e-03      -2.258431274083e+00      -7.654810824746e-03       5.365309964333e-02       3.053885671907e-02       3.388052795933e-03       6.478701774013e-03      -1.810915036686e+00      -3.880068090140e-03       4.881467579625e-01       4.977493888394e-01      -1.514848211091e+00      -1.147432616213e-02       7.317834633820e-02      -2.404050813627e+00      -1.793408286288e-16      -1.514529009869e+00      -1.140115411992e-02       7.399620565796e-02       8.791319666337e-13      -1.673031463955e-04 
       3.475807725545e+02       1.221175069409e-03      -2.266503861087e+00      -7.768796459667e-03       5.435878944319e-02       3.055513080125e-02       3.485249267956e-03       6.501712209837e-03      -1.823110396748e+00      -3.864767525173e-03       4.875647668437e-01       4.970042939158e-01      -1.514802493280e+00      -1.156242597218e-02       7.148826488207e-02      -2.422440101349e+00      -1.863886125870e-16      -1.514550894721e+00      -1.148790800010e-02       7.235211284143e-02       9.127087653172e-13      -1.691640609078e-04 
       3.491802629404e+02       1.228973861529e-03      -2.274391231952e+00      -7.883577102772e-03       5.503047840601e-02       3.056548469896e-02       3.582531381908e-03       6.524114470794e-03      -1.835374464126e+00      -3.849238470342e-03       4.869873637375e-01       4.962623453097e-01      -1.514627977068e+00      -1.165018797962e-02       6.977457996859e-02      -2.440873436366e+00      -1.936803248165e-16      -1.514446862581e+00      -1.157431370348e-02       7.068566214663e-02       9.473120552286e-13      -1.710394814274e-04 
       3.507797533263e+02       1.236792624860e-03      -2.282091473881e+00      -7.999118793376e-03       5.566737001240e-02       3.057021774156e-02       3.679852534132e-03       6.545966412221e-03      -1.847707390349e+00      -3.833509870764e-03       4.864144895064e-01       4.955235353903e-01      -1.514325140673e+00      -1.173760132565e-02       6.803759290251e-02      -2.459350628335e+00      -2.012232847899e-16      -1.514217437018e+00      -1.166036059100e-02       6.899716800227e-02       9.829663746741e-13      -1.729228199331e-04 
       3.525864813479e+02       1.245648444931e-03      -2.290562023539e+00      -8.130504667004e-03       5.634399494501e-02       3.056914899405e-02       3.789774792141e-03       6.570053899270e-03      -1.861721183661e+00      -3.815536643087e-03       4.857727603288e-01       4.946927683465e-01      -1.513829364031e+00      -1.183590749804e-02       6.604791349167e-02      -2.480274325546e+00      -2.100551582067e-16      -1.513808158808e+00      -1.175711132715e-02       6.706379447187e-02       1.024535703833e-12      -1.750652879720e-04 
       3.543932093695e+02       1.254529746869e-03      -2.298788925904e+00      -8.262773338450e-03       5.697427124312e-02       3.056162442458e-02       3.899630672723e-03       6.593575774098e-03      -1.875823069429e+00      -3.797378045138e-03       4.851366381686e-01       4.938659890582e-01      -1.513171268339e+00      -1.193373966405e-02       6.402934887300e-02      -2.501253470092e+00      -2.192282964733e-16      -1.513240419051e+00      -1.185337573627e-02       6.510317626512e-02       1.067514596283e-12      -1.772196137400e-04 
       3.561999373911e+02       1.263436530815e-03      -2.306769752474e+00      -8.395879864779e-03       5.755727179868e-02       3.054797560024e-02       4.009363733215e-03       6.616594250811e-03      -1.890013085931e+00      -3.779066563272e-03       4.845060283568e-01       4.930431910759e-01      -1.512351657748e+00      -1.203108257048e-02       6.198236279730e-02      -2.522287794887e+00      -2.287541281378e-16      -1.512515086175e+00      -1.194913891585e-02       6.311579474974e-02       1.111940435901e-12      -1.793891845934e-04 
       3.580066654126e+02       1.272368796914e-03      -2.314502184616e+00      -8.529780921248e-03       5.809213801996e-02       3.052850401301e-02       4.118920796518e-03       6.639165158444e-03      -1.904291218324e+00      -3.760631148980e-03       4.838808338741e-01       4.922243689165e-01      -1.511371376406e+00      -1.212792111307e-02       5.990742913752e-02      -2.543377035414e+00      -2.386444069106e-16      -1.511633067949e+00      -1.204438612275e-02       6.110214091139e-02       1.157851336588e-12      -1.815703706653e-04 
       3.598133934342e+02       1.281326545305e-03      -2.321984009692e+00      -8.664434854296e-03       5.857807507470e-02       3.050348377145e-02       4.228251690143e-03       6.661338502403e-03      -1.918657404942e+00      -3.742097163482e-03       4.832609558110e-01       4.914095177856e-01      -1.510231308090e+00      -1.222424034085e-02       5.780503172784e-02      -2.564520929726e+00      -2.489112193225e-16      -1.510595311075e+00      -1.213910277747e-02       5.906271517362e-02       1.205286151015e-12      -1.837687861246e-04 
       3.616201214558e+02       1.290309776133e-03      -2.329213117365e+00      -8.799801165718e-03       5.901434747259e-02       3.047316414475e-02       4.337308999314e-03       6.683158993416e-03      -1.933111543240e+00      -3.723487497356e-03       4.826462946915e-01       4.905986342445e-01      -1.508932375835e+00      -1.232002546052e-02       5.567566419227e-02      -2.585719218454e+00      -2.595669925246e-16      -1.509402800779e+00      -1.223327446850e-02       5.699802720737e-02       1.254284479295e-12      -1.859763396189e-04 
       3.634268494774e+02       1.299318489539e-03      -2.336187497139e+00      -8.935840049958e-03       5.940027520953e-02       3.043777192008e-02       4.446047834762e-03       6.704666536363e-03      -1.947653493737e+00      -3.704823563191e-03       4.820367515889e-01       4.897917167610e-01      -1.507475541557e+00      -1.241526184072e-02       5.351982976107e-02      -2.606971644804e+00      -2.706245022361e-16      -1.508056560381e+00      -1.232688695646e-02       5.490859572859e-02       1.304886677588e-12      -1.882019598952e-04 
       3.654765204793e+02       1.309569418995e-03      -2.343788867859e+00      -9.090936670399e-03       5.977635052888e-02       3.039173950972e-02       4.568968955077e-03       6.728732015284e-03      -1.964256934563e+00      -3.683608795014e-03       4.813513181244e-01       4.888810984400e-01      -1.505632901995e+00      -1.252262157752e-02       5.104271390384e-02      -2.631147018978e+00      -2.836718940473e-16      -1.506344511588e+00      -1.243239226772e-02       5.250891707532e-02       1.364287055894e-12      -1.907389034865e-04 
       3.675261914813e+02       1.319853145240e-03      -2.351057299130e+00      -9.246794107437e-03       6.008598384330e-02       3.033971722135e-02       4.691366557168e-03       6.752486215898e-03      -1.980972865523e+00      -3.662373440422e-03       4.806722011288e-01       4.879755845726e-01      -1.503589849221e+00      -1.262923561393e-02       4.853295780445e-02      -2.655391374701e+00      -2.972729822589e-16      -1.504437583952e+00      -1.253713953195e-02       5.007885619478e-02       1.425865827606e-12      -1.932963562573e-04 
       3.695758624832e+02       1.330169668482e-03      -2.357990300719e+00      -9.403359633265e-03       6.032840891462e-02       3.028195191040e-02       4.813184891629e-03       6.775969235441e-03      -1.997800944317e+00      -3.641137494258e-03       4.799992573271e-01       4.870751759364e-01      -1.501347965531e+00      -1.273508338560e-02       4.599133937309e-02      -2.679704349128e+00      -3.114481308511e-16      -1.502337446457e+00      -1.264110881312e-02       4.761921083253e-02       1.489685535179e-12      -1.958692408104e-04 
       3.716255334851e+02       1.340518988931e-03      -2.364585530705e+00      -9.560581412506e-03       6.050292933743e-02       3.021866705739e-02       4.934371057797e-03       6.799216069027e-03      -2.014740794348e+00      -3.619919117092e-03       4.793323463897e-01       4.861798756028e-01      -1.498908894763e+00      -1.284014462567e-02       4.341865116905e-02      -2.704085583724e+00      -3.262183402168e-16      -1.500045827364e+00      -1.274428048339e-02       4.513079229315e-02       1.555810033882e-12      -1.984633315620e-04 
       3.736752044870e+02       1.350901106796e-03      -2.370840793740e+00      -9.718407697114e-03       6.060891453777e-02       3.015006552380e-02       5.054874728802e-03       6.822257176833e-03      -2.031792007360e+00      -3.598736312515e-03       4.786713324983e-01       4.852896900178e-01      -1.496274341458e+00      -1.294439937220e-02       4.081570001457e-02      -2.728534724255e+00      -3.416052636337e-16      -1.497564512554e+00      -1.284663522368e-02       4.261442500387e-02       1.624304508479e-12      -2.010715781017e-04 
       3.757248754890e+02       1.361316022287e-03      -2.376754040387e+00      -9.876787633764e-03       6.064579639730e-02       3.007633202413e-02       5.174647905468e-03       6.845118992608e-03      -2.048954144396e+00      -3.577605233303e-03       4.780160827609e-01       4.844046270109e-01      -1.493446070013e+00      -1.304782797548e-02       3.818330662170e-02      -2.753051420780e+00      -3.576312240711e-16      -1.494895346251e+00      -1.294815404456e-02       4.007094616378e-02       1.695235490200e-12      -2.036965902735e-04 
       3.777745464909e+02       1.371763735613e-03      -2.382323363894e+00      -1.003567248946e-02       6.061306570813e-02       2.999763543544e-02       5.293644699220e-03       6.867824398022e-03      -2.066226740841e+00      -3.556537628614e-03       4.773664652686e-01       4.835246934787e-01      -1.490425903824e+00      -1.315041110522e-02       3.552230525634e-02      -2.777635327659e+00      -3.743192313498e-16      -1.492040230221e+00      -1.304881829430e-02       3.750120537471e-02       1.768670872973e-12      -2.063418969960e-04 
       3.801093305589e+02       1.383704704156e-03      -2.388246129725e+00      -1.021721352278e-02       6.049039492611e-02       2.990214251291e-02       5.428192309881e-03       6.893522664075e-03      -2.086035948900e+00      -3.532627741309e-03       4.766331816171e-01       4.825286178228e-01      -1.486754237382e+00      -1.326620946448e-02       3.245738070326e-02      -2.805720351194e+00      -3.941654246679e-16      -1.488563912404e+00      -1.316242064864e-02       3.454311209402e-02       1.855460806952e-12      -2.093757760977e-04 
       3.824441146269e+02       1.395688230214e-03      -2.393717942112e+00      -1.039927850174e-02       6.027622283978e-02       2.980062092439e-02       5.561613295674e-03       6.919068362289e-03      -2.105987126424e+00      -3.508824561750e-03       4.759068541474e-01       4.815392209125e-01      -1.482838891901e+00      -1.338085856799e-02       2.935770868504e-02      -2.833891643291e+00      -4.149376470000e-16      -1.484851837756e+00      -1.327486388387e-02       3.155335268126e-02       1.945694859112e-12      -2.124335256162e-04 
       3.847788986949e+02       1.407714314100e-03      -2.398736626390e+00      -1.058179574814e-02       5.997004690060e-02       2.969326323203e-02       5.693848093479e-03       6.944482184955e-03      -2.126079516352e+00      -3.485144915902e-03       4.751873083598e-01       4.805565215558e-01      -1.478682833388e+00      -1.349433142862e-02       2.622458282378e-02      -2.862148713571e+00      -4.366733438352e-16      -1.480907085432e+00      -1.338612214634e-02       2.853323771332e-02       2.039480004468e-12      -2.155133041188e-04 
       3.871136827629e+02       1.419782956124e-03      -2.403300239486e+00      -1.076469461672e-02       5.957144767627e-02       2.958024647762e-02       5.824839568309e-03       6.969781143453e-03      -2.146312331594e+00      -3.461603516558e-03       4.744743765742e-01       4.795805407001e-01      -1.474289120689e+00      -1.360660164569e-02       2.305931676868e-02      -2.890491078961e+00      -4.594112476206e-16      -1.476732816541e+00      -1.349617012809e-02       2.548409542031e-02       2.136925626250e-12      -2.186153316977e-04 
       3.894484668309e+02       1.431894156598e-03      -2.407407063443e+00      -1.094790910086e-02       5.908008469736e-02       2.946173464756e-02       5.954532801891e-03       6.994979077046e-03      -2.166684764890e+00      -3.438205475482e-03       4.737678915892e-01       4.786112947909e-01      -1.469660903589e+00      -1.371764341711e-02       1.986324353479e-02      -2.918918263648e+00      -4.831914144097e-16      -1.472332275130e+00      -1.360498310288e-02       2.240727108153e-02       2.238143549920e-12      -2.217398422494e-04 
       3.917832508989e+02       1.444047915836e-03      -2.411055592103e+00      -1.113137604441e-02       5.849569127413e-02       2.933788098695e-02       6.082874913030e-03       7.020087130802e-03      -2.187196009343e+00      -3.414950112759e-03       4.730676885210e-01       4.776487972649e-01      -1.464801420897e+00      -1.382743155123e-02       1.663771483271e-02      -2.947429799054e+00      -5.080552613443e-16      -1.467708794925e+00      -1.371253701785e-02       1.930412645502e-02       2.343248077362e-12      -2.248889741709e-04 
       3.941180349669e+02       1.456244234149e-03      -2.414244527609e+00      -1.131502895767e-02       5.781807197364e-02       2.920882934577e-02       6.209814906925e-03       7.045114039268e-03      -2.207845263622e+00      -3.391843895690e-03       4.723736148815e-01       4.766930685204e-01      -1.459713998584e+00      -1.393594147833e-02       1.338410023254e-02      -2.976025223882e+00      -5.340456050354e-16      -1.462865796469e+00      -1.381880849850e-02       1.617603882819e-02       2.452356016310e-12      -2.280563774281e-04 
       3.967883407413e+02       1.470245405443e-03      -2.417326951197e+00      -1.152521049722e-02       5.692863634853e-02       2.905503320315e-02       6.353214888487e-03       7.073646170468e-03      -2.231630066338e+00      -3.365620836264e-03       4.715871351207e-01       4.756083311705e-01      -1.453620443244e+00      -1.405844724375e-02       9.630274552410e-03      -3.008832229246e+00      -5.652087817275e-16      -1.457062232194e+00      -1.393875054718e-02       1.256963855251e-02       2.582204529051e-12      -2.317122204486e-04 
       3.994586465157e+02       1.484302247552e-03      -2.419805554025e+00      -1.173543848600e-02       5.591702945806e-02       2.889480356290e-02       6.494645409332e-03       7.102086860376e-03      -2.255593060371e+00      -3.339633261965e-03       4.708082935656e-01       4.745325298299e-01      -1.447238430064e+00      -1.417921496852e-02       5.843624916318e-03      -3.041747706151e+00      -5.979720091223e-16      -1.450981458281e+00      -1.405695233847e-02       8.934535961154e-03       2.717628604389e-12      -2.353965320195e-04 
       4.021289522901e+02       1.498414760947e-03      -2.421679462927e+00      -1.194562316832e-02       5.478330055473e-02       2.872831934719e-02       6.634038026504e-03       7.130439503940e-03      -2.279732965558e+00      -3.313871389932e-03       4.700368779933e-01       4.734656854636e-01      -1.440573333909e+00      -1.429821099767e-02       2.026277739916e-03      -3.074770999455e+00      -6.324064818046e-16      -1.444628967996e+00      -1.417338207931e-02       5.272856988872e-03       2.858815359472e-12      -2.391089503670e-04 
       4.047992580645e+02       1.512582946097e-03      -2.422948130700e+00      -1.215568271968e-02       5.352760387622e-02       2.855575249905e-02       6.771326755799e-03       7.158705290923e-03      -2.304048555501e+00      -3.288309561985e-03       4.692726749104e-01       4.724078080454e-01      -1.433630664041e+00      -1.441540281740e-02      -1.819615315131e-03      -3.107901466469e+00      -6.685860877395e-16      -1.438010387734e+00      -1.428800921583e-02       1.586748326827e-03       3.005956426297e-12      -2.428526984623e-04 
       4.074695638389e+02       1.526806803472e-03      -2.423611331072e+00      -1.236552106471e-02       5.215019620693e-02       2.837726876378e-02       6.906447952785e-03       7.186883388247e-03      -2.328538663358e+00      -3.262952628734e-03       4.685155092484e-01       4.713589364143e-01      -1.426416059972e+00      -1.453075907384e-02      -5.691879263424e-03      -3.141138476913e+00      -7.065874928484e-16      -1.431131443238e+00      -1.440080415644e-02      -2.121624634831e-03       3.159248006951e-12      -2.466247812322e-04 
       4.101398696133e+02       1.541086333543e-03      -2.423669218773e+00      -1.257502172334e-02       5.065144898138e-02       2.819302527997e-02       7.039340198247e-03       7.214970484226e-03      -2.353202085698e+00      -3.237848562802e-03       4.677652441654e-01       4.703191388978e-01      -1.418935287209e+00      -1.464424959075e-02      -9.588318189253e-03      -3.174481412849e+00      -7.464902276950e-16      -1.423997996973e+00      -1.451173870313e-02      -5.850080154020e-03       3.318890950030e-12      -2.504258357709e-04 
       4.128101753877e+02       1.555421536782e-03      -2.423122365314e+00      -1.278408224508e-02       4.903185435373e-02       2.800317030619e-02       7.169944180428e-03       7.242960759770e-03      -2.378037525108e+00      -3.213016495177e-03       4.670217278045e-01       4.692884606626e-01      -1.411194233035e+00      -1.475584538624e-02      -1.350671668423e-02      -3.207929668682e+00      -7.883767764349e-16      -1.416616024929e+00      -1.462078588356e-02      -9.596421789014e-03       3.485090803032e-12      -2.542590334209e-04 
       4.154804811621e+02       1.569812413661e-03      -2.421971693037e+00      -1.299263220100e-02       4.729200841312e-02       2.780784833291e-02       7.298202604770e-03       7.270846936436e-03      -2.403043691729e+00      -3.188409587362e-03       4.662847707087e-01       4.682669004422e-01      -1.403198902149e+00      -1.486551868867e-02      -1.744484045851e-02      -3.241482651100e+00      -8.323326679247e-16      -1.408991593650e+00      -1.472791977126e-02      -1.335843894545e-02       3.658057867923e-12      -2.581207569903e-04 
       4.184399889110e+02       1.585826910013e-03      -2.419992414568e+00      -1.322307349868e-02       4.522406926771e-02       2.758516250801e-02       7.437544547947e-03       7.301622469842e-03      -2.430956140599e+00      -3.161373773944e-03       4.654754656765e-01       4.671453742648e-01      -1.394047986186e+00      -1.498479175356e-02      -2.182979399860e-02      -3.278791171423e+00      -8.835742013354e-16      -1.400265637745e+00      -1.484439161705e-02      -1.754351648964e-02       3.857924611682e-12      -2.624350407666e-04 
       4.213994966599e+02       1.601909793493e-03      -2.417275031028e+00      -1.345264350635e-02       4.301032817482e-02       2.735613780826e-02       7.573864966210e-03       7.332249022971e-03      -2.459075321073e+00      -3.134627209992e-03       4.646738621599e-01       4.660351423826e-01      -1.384600734536e+00      -1.510163641498e-02      -2.623312408802e-02      -3.316226844345e+00      -9.375919272240e-16      -1.391258025084e+00      -1.495845163102e-02      -2.174207770624e-02       4.066668006460e-12      -2.667847613589e-04 
       4.243590044089e+02       1.618061064745e-03      -2.413822223801e+00      -1.368119970567e-02       4.065202200266e-02       2.712095487115e-02       7.707094190123e-03       7.362710669695e-03      -2.487399614468e+00      -3.108208359029e-03       4.638798139334e-01       4.649362777581e-01      -1.374865787671e+00      -1.521602020726e-02      -3.065172472310e-02      -3.353788914827e+00      -9.945162462065e-16      -1.381977445965e+00      -1.507006998793e-02      -2.595107021055e-02       4.284595401175e-12      -2.711710357107e-04 
       4.273185121578e+02       1.634280724413e-03      -2.409637239751e+00      -1.390863389017e-02       3.815054820621e-02       2.687978639153e-02       7.837165264044e-03       7.392988996945e-03      -2.515927337210e+00      -3.082085737729e-03       4.630931287434e-01       4.638487957184e-01      -1.364851934830e+00      -1.532791257794e-02      -3.508247259617e-02      -3.391476646153e+00      -1.054482771570e-15      -1.372432748635e+00      -1.517921905440e-02      -3.016743244027e-02       4.512021724231e-12      -2.755941911394e-04 
       4.302780199067e+02       1.650568773143e-03      -2.404723786518e+00      -1.413484325873e-02       3.550743154941e-02       2.663281589908e-02       7.964013920568e-03       7.423066903870e-03      -2.544656899032e+00      -3.056218943118e-03       4.623136256868e-01       4.627727101274e-01      -1.354568106302e+00      -1.543728490660e-02      -3.952222922074e-02      -3.429289319826e+00      -1.117632502584e-15      -1.362632876678e+00      -1.528587280415e-02      -3.438809488622e-02       4.749269566621e-12      -2.800545934866e-04 
       4.332375276556e+02       1.666925211583e-03      -2.399086010880e+00      -1.435970043921e-02       3.272432403889e-02       2.638023051761e-02       8.087578603468e-03       7.452927198078e-03      -2.573586829612e+00      -3.030621466832e-03       4.615411697679e-01       4.617080683905e-01      -1.344023365743e+00      -1.554411052222e-02      -4.396784398875e-02      -3.467226235558e+00      -1.184112002564e-15      -1.352586923550e+00      -1.539000752443e-02      -3.860998452353e-02       4.996669307765e-12      -2.845496176336e-04 
       4.361970354045e+02       1.683350040378e-03      -2.392728577691e+00      -1.458306835201e-02       2.980303152593e-02       2.612220128924e-02       8.207800428981e-03       7.482548705840e-03      -2.602715646672e+00      -3.005329407928e-03       4.607756543722e-01       4.606549357195e-01      -1.333226902241e+00      -1.564836471879e-02      -4.841615765269e-02      -3.505286711101e+00      -1.254073581642e-15      -1.342304066498e+00      -1.549160117849e-02      -4.283002701653e-02       5.254559196242e-12      -2.890820717119e-04 
       4.391565431534e+02       1.699843260177e-03      -2.385656710432e+00      -1.480482632641e-02       2.674551529582e-02       2.585889026325e-02       8.324623088140e-03       7.511907734976e-03      -2.632041784832e+00      -2.980346918169e-03       4.600169542952e-01       4.596133485685e-01      -1.322188022322e+00      -1.575002476889e-02      -5.286400518480e-02      -3.543470082096e+00      -1.327675484472e-15      -1.331793597186e+00      -1.559063385245e-02      -4.704515057984e-02       5.523285472728e-12      -2.936509840525e-04 
       4.426259381443e+02       1.719265142750e-03      -2.376464487415e+00      -1.506260408775e-02       2.299059590741e-02       2.554372130037e-02       8.457172557027e-03       7.545960784989e-03      -2.666669635755e+00      -2.951409853496e-03       4.591360251609e-01       4.584070193321e-01      -1.308951298886e+00      -1.586586874900e-02      -5.807330265770e-02      -3.588387594278e+00      -1.418814903825e-15      -1.319195133074e+00      -1.570344383827e-02      -5.197609599371e-02       5.852585239636e-12      -2.990523395992e-04 
       4.460953331352e+02       1.738781014198e-03      -2.366308277972e+00      -1.531785612147e-02       1.905492852403e-02       2.522181209367e-02       8.584894771307e-03       7.579586165187e-03      -2.701564210297e+00      -2.922826761688e-03       4.582640730473e-01       4.572165979988e-01      -1.295409723215e+00      -1.597808938275e-02      -6.327249803852e-02      -3.633472098499e+00      -1.515459137561e-15      -1.306312034994e+00      -1.581268437040e-02      -5.689113702398e-02       6.197849443806e-12      -3.045035065269e-04 
       4.495647281261e+02       1.758390875565e-03      -2.355198882114e+00      -1.557039338774e-02       1.494233356650e-02       2.489343733040e-02       8.707712468255e-03       7.612745159092e-03      -2.736723312726e+00      -2.894609640758e-03       4.574009470758e-01       4.560421383675e-01      -1.281578815318e+00      -1.608666056252e-02      -6.845648905113e-02      -3.678722617553e+00      -1.617896487875e-15      -1.293159705789e+00      -1.591833372682e-02      -6.178536396069e-02       6.559678927141e-12      -3.100056581054e-04 
       4.530341231170e+02       1.778094727900e-03      -2.343148003149e+00      -1.582002864030e-02       1.065688101996e-02       2.455886357692e-02       8.825553202071e-03       7.645396439691e-03      -2.772144751382e+00      -2.866773001525e-03       4.565465069146e-01       4.548836870419e-01      -1.267474251165e+00      -1.619155999258e-02      -7.362018451164e-02      -3.724138207237e+00      -1.726428118295e-15      -1.279753689876e+00      -1.602037416854e-02      -6.665389439069e-02       6.938690453477e-12      -3.155552089517e-04 
       4.565035181079e+02       1.797892572249e-03      -2.330168259561e+00      -1.606658699260e-02       6.202885681339e-03       2.421835577974e-02       8.938349261644e-03       7.677497471984e-03      -2.807826296638e+00      -2.839312066396e-03       4.557006141071e-01       4.537412753823e-01      -1.253111844537e+00      -1.629276919848e-02      -7.875851055411e-02      -3.769717955984e+00      -1.841368532334e-15      -1.266109610815e+00      -1.611879138917e-02      -7.149187726078e-02       7.335516913757e-12      -3.211569859427e-04 
       4.599729130988e+02       1.817784409661e-03      -2.316273122266e+00      -1.630990163989e-02       1.584890127714e-03       2.387218098220e-02       9.046037643862e-03       7.709005358180e-03      -2.843765755266e+00      -2.812212331396e-03       4.548631304827e-01       4.526149181080e-01      -1.238507529024e+00      -1.639027353218e-02      -8.386641618888e-02      -3.815460984626e+00      -1.963046066473e-15      -1.252243206497e+00      -1.621357517796e-02      -7.629450108376e-02       7.750807582873e-12      -3.268070125809e-04 
       4.634423080897e+02       1.837770241185e-03      -2.301476858015e+00      -1.654980682776e-02      -3.192347870527e-03       2.352060675619e-02       9.148560074756e-03       7.739876626085e-03      -2.879961032750e+00      -2.785464807492e-03       4.540339361322e-01       4.515046316219e-01      -1.223677339947e+00      -1.648406217289e-02      -8.893887896962e-02      -3.861366446113e+00      -2.091803398015e-15      -1.238170267296e+00      -1.630471885663e-02      -8.105699723125e-02       8.185228316797e-12      -3.325075251862e-04 
       4.676919318739e+02       1.862378746400e-03      -2.282147307517e+00      -1.683877745887e-02      -9.253622499367e-03       2.308299895663e-02       9.267021408763e-03       7.776757880669e-03      -2.924641857699e+00      -2.753176975735e-03       4.530294041489e-01       4.501665715807e-01      -1.205227840349e+00      -1.659386983093e-02      -9.509648507984e-02      -3.917815684038e+00      -2.259688898148e-15      -1.220674267409e+00      -1.641139577691e-02      -8.682894068170e-02       8.744413903280e-12      -3.395581113740e-04 
       4.719415556581e+02       1.887128279477e-03      -2.261517686635e+00      -1.712208957426e-02      -1.553678264925e-02       2.263817328119e-02       9.377563212087e-03       7.812533963002e-03      -2.969699852808e+00      -2.721410253231e-03       4.520369729536e-01       4.488526582653e-01      -1.186493391208e+00      -1.669808731658e-02      -1.011843519347e-01      -3.974505973242e+00      -2.439422694323e-15      -1.202921364296e+00      -1.651260955465e-02      -9.252504655377e-02       9.334616199082e-12      -3.466822075178e-04 
       4.761911794423e+02       1.912018842346e-03      -2.239619047982e+00      -1.739945860645e-02      -2.203180748888e-02       2.218661216192e-02       9.480107280311e-03       7.847120331946e-03      -3.015131457310e+00      -2.690157023993e-03       4.510564809446e-01       4.475628889431e-01      -1.167503842521e+00      -1.679671812199e-02      -1.071935060091e-01      -4.031435949490e+00      -2.631729692443e-15      -1.184940775443e+00      -1.660837085410e-02      -9.813690007357e-02       9.957163730220e-12      -3.538811070026e-04 
