# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:(.)p_prime_scf        17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf               22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       1.640927050101e+02       7.729828599531e-03       9.968279351760e+02       2.724309579994e-01       1.315634525359e+04       7.969065170250e+01       2.172016625961e+06       3.897836911173e+02       2.044045719806e-03       1.094708377673e-02       5.981345066464e-02       1.414007237868e-03       7.421862687644e-02       3.947739651626e-08      -3.947739474486e-08       1.771035321628e-17       1.000539782728e-04       2.738451163792e-10       1.184321868917e-07      -1.450438992862e-07       1.776352634559e-07       7.421862687644e-02       1.152644841830e-03      -7.608498348543e-06       8.053436847666e-03       9.684673736734e-01 
       1.629431879596e+02       7.813926764394e-03       1.001069923471e+03       2.695468374365e-01       1.315210326529e+04       8.022354224642e+01       2.156197737685e+06       3.908756140196e+02       1.987707953848e-03       1.072000330357e-02       5.857271231315e-02       1.375034524069e-03       7.265549757203e-02       3.947739647873e-08      -3.947739466906e-08       1.802574435092e-17       1.000551502523e-04       2.787276605584e-10       1.184321867217e-07      -1.450438990781e-07       1.776352632009e-07       7.265549757203e-02       1.120874681911e-03      -7.371794349938e-06       8.108124369865e-03       9.686798468847e-01 
       1.618016742202e+02       7.898924770181e-03       1.005327448162e+03       2.666935358062e-01       1.314784574060e+04       8.075989269507e+01       2.140491298958e+06       3.919684706294e+02       1.932922934167e-03       1.049763314820e-02       5.735771052922e-02       1.337135951838e-03       7.112544204082e-02       3.947739644039e-08      -3.947739459164e-08       1.834673007831e-17       1.000563474960e-04       2.836968830625e-10       1.184321865480e-07      -1.450438988654e-07       1.776352629404e-07       7.112544204082e-02       1.089980151274e-03      -7.142461900578e-06       8.163195361456e-03       9.688909363017e-01 
       1.606681080783e+02       7.984832153005e-03       1.009600561554e+03       2.638707190016e-01       1.314357262721e+04       8.129972437632e+01       2.124896520030e+06       3.930622563327e+02       1.879647865924e-03       1.027987560795e-02       5.616791147809e-02       1.300281917036e-03       6.962775634640e-02       3.947739640122e-08      -3.947739451254e-08       1.867340938432e-17       1.000575705453e-04       2.887543182683e-10       1.184321863706e-07      -1.450438986481e-07       1.776352626744e-07       6.962775634640e-02       1.059937116925e-03      -6.920271150369e-06       8.218652511534e-03       9.691006502791e-01 
       1.595424342082e+02       8.071658549629e-03       1.013889316142e+03       2.610780566165e-01       1.313928387262e+04       8.184305873662e+01       2.109412616662e+06       3.941569665273e+02       1.827841133701e-03       1.006663500665e-02       5.500279239747e-02       1.264443631413e-03       6.816175164663e-02       3.947739636120e-08      -3.947739443175e-08       1.900588300340e-17       1.000588199536e-04       2.939015276653e-10       1.184321861894e-07      -1.450438984262e-07       1.776352624026e-07       6.816175164663e-02       1.030722110977e-03      -6.704999426560e-06       8.274498528043e-03       9.693089971301e-01 
       1.584245976690e+02       8.159413698532e-03       1.018193764604e+03       2.583152219034e-01       1.313497942416e+04       8.238991734153e+01       2.094038810087e+06       3.952525966235e+02       1.777462269003e-03       9.857817652579e-03       5.386184136789e-02       1.229593100122e-03       6.672675386699e-02       3.947739632032e-08      -3.947739434921e-08       1.934425344943e-17       1.000600962860e-04       2.991401003343e-10       1.184321860043e-07      -1.450438981995e-07       1.776352621249e-07       6.672675386699e-02       1.002312312314e-03      -6.496431009236e-06       8.330736137919e-03       9.695159851264e-01 
       1.573145439024e+02       8.248107440980e-03       1.022513959812e+03       2.555818917315e-01       1.313065922895e+04       8.294032187619e+01       2.078774326969e+06       3.963491420439e+02       1.728471918647e-03       9.653331797306e-03       5.274455708786e-02       1.195703099855e-03       6.532210338106e-02       3.947739627856e-08      -3.947739426490e-08       1.968862504714e-17       1.000614001195e-04       3.044716534350e-10       1.184321858152e-07      -1.450438979679e-07       1.776352618412e-07       6.532210338106e-02       9.746855287733e-04      -6.294356913844e-06       8.387368087215e-03       9.697216224979e-01 
       1.562122187297e+02       8.337749722109e-03       1.026849954822e+03       2.528777465456e-01       1.312632323394e+04       8.349429414586e+01       2.063618399370e+06       3.974465982238e+02       1.680831814027e-03       9.453087595410e-03       5.165044865357e-02       1.162747157582e-03       6.394715469798e-02       3.947739623590e-08      -3.947739417877e-08       2.003910396407e-17       1.000627320437e-04       3.098978327007e-10       1.184321856220e-07      -1.450438977313e-07       1.776352615515e-07       6.394715469798e-02       9.478201798089e-04      -6.098574680543e-06       8.444397141241e-03       9.699259174335e-01 
       1.551175683492e+02       8.428350592018e-03       1.031201802884e+03       2.502024703251e-01       1.312197138588e+04       8.405185607638e+01       2.048570264710e+06       3.985449606108e+02       1.634504741221e-03       9.256997064994e-03       5.057903534332e-02       1.130699529869e-03       6.260127615680e-02       3.947739619231e-08      -3.947739409079e-08       2.039579824307e-17       1.000640926606e-04       3.154203129435e-10       1.184321854247e-07      -1.450438974896e-07       1.776352612555e-07       6.260127615680e-02       9.216952796358e-04      -5.908888170148e-06       8.501826084695e-03       9.701288780805e-01 
       1.540305393336e+02       8.519920206880e-03       1.035569557435e+03       2.475557505440e-01       1.311760363133e+04       8.461302971474e+01       2.033629165729e+06       3.996442246653e+02       1.589454511927e-03       9.064974049039e-03       4.952984640628e-02       1.099535182775e-03       6.128384962742e-02       3.947739614779e-08      -3.947739400091e-08       2.075881783538e-17       1.000654825850e-04       3.210407985670e-10       1.184321852231e-07      -1.450438972427e-07       1.776352609531e-07       6.128384962742e-02       8.962904208399e-04      -5.725107366467e-06       8.559657721800e-03       9.703305125449e-01 
       1.529510786277e+02       8.612468830058e-03       1.039953272105e+03       2.449372781309e-01       1.311321991666e+04       8.517783722952e+01       2.018794350451e+06       4.007443858605e+02       1.545645935199e-03       8.876934177553e-03       4.850242085575e-02       1.069229772296e-03       5.999427021819e-02       3.947739610230e-08      -3.947739390910e-08       2.112827463438e-17       1.000669024450e-04       3.267610240888e-10       1.184321850171e-07      -1.450438969905e-07       1.776352606442e-07       5.999427021819e-02       8.715857584377e-04      -5.547048184842e-06       8.617894876445e-03       9.705308288919e-01 
       1.518791335452e+02       8.706006833235e-03       1.044353000716e+03       2.423467474298e-01       1.310882018805e+04       8.574630091144e+01       2.004065072148e+06       4.018454396822e+02       1.503044789956e-03       8.692794830511e-03       4.749630726656e-02       1.039759625356e-03       5.873194598978e-02       3.947739605583e-08      -3.947739381532e-08       2.150428250977e-17       1.000683528821e-04       3.325827546721e-10       1.184321848067e-07      -1.450438967328e-07       1.776352603287e-07       5.873194598978e-02       8.475619943768e-04      -5.374532286678e-06       8.676540392314e-03       9.707298351453e-01 
       1.508146517667e+02       8.800544697555e-03       1.048768797280e+03       2.397838561609e-01       1.310440439148e+04       8.631844317385e+01       1.989440589302e+06       4.029473816293e+02       1.461617798258e-03       8.512475101557e-03       4.651106357686e-02       1.011101721311e-03       5.749629767538e-02       3.947739600836e-08      -3.947739371952e-08       2.188695734250e-17       1.000698345514e-04       3.385077866663e-10       1.184321845918e-07      -1.450438964696e-07       1.776352600063e-07       5.749629767538e-02       8.242003624625e-04      -5.207386899785e-06       8.735597133034e-03       9.709275392882e-01 
       1.497575813368e+02       8.896093014780e-03       1.053200716007e+03       2.372483053827e-01       1.309997247275e+04       8.689428655323e+01       1.974920165572e+06       4.040502072136e+02       1.421332599313e-03       8.335895762460e-03       4.554625689384e-02       9.832336739690e-04       5.628675840697e-02       3.947739595987e-08      -3.947739362166e-08       2.227641706028e-17       1.000713481219e-04       3.445379481576e-10       1.184321843723e-07      -1.450438962007e-07       1.776352596771e-07       5.628675840697e-02       8.014826137003e-04      -5.045444644356e-06       8.795067982309e-03       9.711239492626e-01 
       1.487078706619e+02       8.992662488453e-03       1.057648811295e+03       2.347397994538e-01       1.309552437747e+04       8.747385370969e+01       1.960503069751e+06       4.051539119600e+02       1.382157724197e-03       8.162979228316e-03       4.460146330359e-02       9.561337141102e-04       5.510277344761e-02       3.947739591033e-08      -3.947739352169e-08       2.267278167361e-17       1.000728942771e-04       3.506750995294e-10       1.184321841480e-07      -1.450438959261e-07       1.776352593407e-07       5.510277344761e-02       7.793910020422e-04      -4.888543364384e-06       8.854955844065e-03       9.713190729699e-01 
       1.476654685071e+02       9.090263935079e-03       1.062113137741e+03       2.322580459952e-01       1.309106005102e+04       8.805716742749e+01       1.946188575740e+06       4.062584914064e+02       1.344062571280e-03       7.993649523455e-03       4.367626768489e-02       9.297806724778e-04       5.394379992950e-02       3.947739585972e-08      -3.947739341957e-08       2.307617331266e-17       1.000744737150e-04       3.569211340318e-10       1.184321839189e-07      -1.450438956455e-07       1.776352589971e-07       5.394379992950e-02       7.579082705258e-04      -4.736525964369e-06       8.915263642586e-03       9.715129182708e-01 
       1.466303239945e+02       9.188908285312e-03       1.066593750135e+03       2.298027558535e-01       1.308657943863e+04       8.864425061554e+01       1.931975962505e+06       4.073639411039e+02       1.307017382320e-03       7.827832248071e-03       4.277026352682e-02       9.041539632463e-04       5.280930659785e-02       3.947739580802e-08      -3.947739331526e-08       2.348671626454e-17       1.000760871485e-04       3.632779783620e-10       1.184321836849e-07      -1.450438953589e-07       1.776352586461e-07       5.280930659785e-02       7.370176377954e-04      -4.589240251134e-06       8.975994322664e-03       9.717054929854e-01 
       1.456023866001e+02       9.288606585163e-03       1.071090703464e+03       2.273736430642e-01       1.308208248530e+04       8.923512630791e+01       1.917864514043e+06       4.084702566172e+02       1.270993219222e-03       7.665454545537e-03       4.188305275017e-02       8.792335679418e-04       5.169877356027e-02       3.947739575521e-08      -3.947739320870e-08       2.390453701148e-17       1.000777353055e-04       3.697475932545e-10       1.184321834459e-07      -1.450438950662e-07       1.776352582875e-07       5.169877356027e-02       7.167027849948e-04      -4.446538780598e-06       9.037150849736e-03       9.718968048933e-01 
       1.445816061513e+02       9.389369997215e-03       1.075604052912e+03       2.249704248154e-01       1.307756913585e+04       8.982981766430e+01       1.903853519352e+06       4.095774335238e+02       1.235961941435e-03       7.506445070395e-03       4.101424553260e-02       8.550000198060e-04       5.061169204163e-02       3.947739570126e-08      -3.947739309986e-08       2.432976426947e-17       1.000794189299e-04       3.763319740817e-10       1.184321832017e-07      -1.450438947671e-07       1.776352579212e-07       5.061169204163e-02       6.969478430206e-04      -4.308278709346e-06       9.098736210034e-03       9.720868617339e-01 
       1.435679328252e+02       9.491209801850e-03       1.080133853857e+03       2.225928214124e-01       1.307303933490e+04       9.042834797058e+01       1.889942272389e+06       4.106854674150e+02       1.201896183971e-03       7.350733957018e-03       4.016346013734e-02       8.314343885915e-04       4.954756414431e-02       3.947739564614e-08      -3.947739298867e-08       2.476252902774e-17       1.000811387811e-04       3.830331514657e-10       1.184321829522e-07      -1.450438944616e-07       1.776352575471e-07       4.954756414431e-02       6.777373801277e-04      -4.174321650848e-06       9.160753410727e-03       9.722756712060e-01 
       1.425613171452e+02       9.594137398490e-03       1.084680161880e+03       2.202405562416e-01       1.306849302688e+04       9.103074063930e+01       1.876130072042e+06       4.117943538954e+02       1.168769336030e-03       7.198252788912e-03       3.933032274551e-02       8.085182657757e-04       4.850590261363e-02       3.947739558984e-08      -3.947739287509e-08       2.520296458885e-17       1.000828956347e-04       3.898531918998e-10       1.184321826974e-07      -1.450438941495e-07       1.776352571649e-07       4.850590261363e-02       6.590563898756e-04      -4.044533536176e-06       9.223205480071e-03       9.724632409686e-01 
       1.415617099793e+02       9.698164306858e-03       1.089243032757e+03       2.179133557366e-01       1.306393015600e+04       9.163701921013e+01       1.862416222090e+06       4.129040885833e+02       1.136555520218e-03       7.048934568664e-03       3.851446729193e-02       7.862337501821e-04       4.748623060839e-02       3.947739553232e-08      -3.947739275907e-08       2.565120660949e-17       1.000846902832e-04       3.967941983817e-10       1.184321824371e-07      -1.450438938307e-07       1.776352567745e-07       4.748623060839e-02       6.408902794073e-04      -3.918784479089e-06       9.286095467554e-03       9.726495786403e-01 
       1.405690625374e+02       9.803302168239e-03       1.093822522465e+03       2.156109493427e-01       1.305935066630e+04       9.224720735044e+01       1.848800031175e+06       4.140146671105e+02       1.105229572333e-03       6.902713688510e-03       3.771553530423e-02       7.645634339986e-04       4.648808147647e-02       3.947739547356e-08      -3.947739264056e-08       2.610739314204e-17       1.000865235355e-04       4.038583110580e-10       1.184321821712e-07      -1.450438935051e-07       1.776352563756e-07       4.648808147647e-02       6.232248580514e-04      -3.796948645333e-06       9.349426444047e-03       9.728346918002e-01 
       1.395833263689e+02       9.909562746764e-03       1.098418687181e+03       2.133330694834e-01       1.305475450158e+04       9.286132885575e+01       1.835280812762e+06       4.151260851223e+02       1.074767021710e-03       6.759525901506e-03       3.693317574543e-02       7.434903891798e-04       4.551099853522e-02       3.947739541354e-08      -3.947739251950e-08       2.657166467686e-17       1.000883962183e-04       4.110477078795e-10       1.184321818996e-07      -1.450438931724e-07       1.776352559682e-07       4.551099853522e-02       6.060463262375e-04      -3.678904126041e-06       9.413201501953e-03       9.730185879870e-01 
       1.386044533605e+02       1.001695793071e-02       1.103031583283e+03       2.110794515265e-01       1.305014160548e+04       9.347940765025e+01       1.821857885110e+06       4.162383382780e+02       1.045144072106e-03       6.619308293313e-03       3.616704485971e-02       7.229981542257e-04       4.455453485675e-02       3.947739535223e-08      -3.947739239584e-08       2.704416418526e-17       1.000903091755e-04       4.183646052687e-10       1.184321816221e-07      -1.450438928326e-07       1.776352555521e-07       4.455453485675e-02       5.893412647182e-04      -3.564532815090e-06       9.477423755358e-03       9.732012747002e-01 
       1.376323957337e+02       1.012549973380e-02       1.107661267349e+03       2.088498337508e-01       1.304551192141e+04       9.410146778728e+01       1.808530571238e+06       4.173514222505e+02       1.016337583115e-03       6.481999254549e-03       3.541680602136e-02       7.030707213230e-04       4.361825305775e-02       3.947739528959e-08      -3.947739226953e-08       2.752503716331e-17       1.000922632692e-04       4.258112587981e-10       1.184321813387e-07      -1.450438924855e-07       1.776352551270e-07       4.361825305775e-02       5.730966240870e-04      -3.453720290299e-06       9.542096340184e-03       9.733827593993e-01 
       1.366671060426e+02       1.023520029653e-02       1.112307796162e+03       2.066439573131e-01       1.304086539260e+04       9.472753344986e+01       1.795298198890e+06       4.184653327266e+02       9.883250520917e-04       6.347538453729e-03       3.468212958696e-02       6.836925238425e-04       4.270172509402e-02       3.947739522560e-08      -3.947739214050e-08       2.801443167637e-17       1.000942593799e-04       4.333899638818e-10       1.184321810492e-07      -1.450438921309e-07       1.776352546927e-07       4.270172509402e-02       5.572997145859e-04      -3.346355698344e-06       9.607222414338e-03       9.735630495045e-01 
       1.357085371715e+02       1.034607188750e-02       1.116971226707e+03       2.044615662157e-01       1.303620196205e+04       9.535762895117e+01       1.782160100504e+06       4.195800654071e+02       9.610845965775e-04       6.215866810755e-03       3.396269275049e-02       6.648484241794e-04       4.180453205939e-02       3.947739516024e-08      -3.947739200870e-08       2.851249840444e-17       1.000962984068e-04       4.411030564783e-10       1.184321807534e-07      -1.450438917687e-07       1.776352542491e-07       4.180453205939e-02       5.419381961936e-04      -3.242331643277e-06       9.672805157874e-03       9.737421523964e-01 
       1.347566423325e+02       1.045812690479e-02       1.121651616170e+03       2.023024072745e-01       1.303152157259e+04       9.599177873504e+01       1.769115613178e+06       4.206956160066e+02       9.345949372058e-04       6.086926470967e-03       3.325817940155e-02       6.465237019302e-04       4.092626398905e-02       3.947739509347e-08      -3.947739187406e-08       2.901939068829e-17       1.000983812684e-04       4.489529138056e-10       1.184321804513e-07      -1.450438913987e-07       1.776352537960e-07       4.092626398905e-02       5.270000689868e-04      -3.141544078533e-06       9.738847773141e-03       9.739200754166e-01 
       1.338113750635e+02       1.057137787729e-02       1.126349021946e+03       2.001662300867e-01       1.302682416682e+04       9.663000737645e+01       1.756164078639e+06       4.218119802538e+02       9.088353810820e-04       5.960660779723e-03       3.256827998652e-02       6.287040423940e-04       4.006651966711e-02       3.947739502526e-08      -3.947739173654e-08       2.953526457639e-17       1.001005089027e-04       4.569419550701e-10       1.184321801427e-07      -1.450438910208e-07       1.776352533331e-07       4.006651966711e-02       5.124736637669e-04      -3.043892202310e-06       9.805353484942e-03       9.740968258673e-01 
       1.328726892258e+02       1.068583746608e-02       1.131063501631e+03       1.980527869998e-01       1.302210968713e+04       9.727233958205e+01       1.743304843209e+06       4.229291538914e+02       8.837858056205e-04       5.837014257507e-03       3.189269137249e-02       6.113755253922e-04       3.922490643841e-02       3.947739495558e-08      -3.947739159606e-08       3.006027887269e-17       1.001026822677e-04       4.650726422066e-10       1.184321798275e-07      -1.450438906347e-07       1.776352528603e-07       3.922490643841e-02       4.983476329460e-04      -2.949278356236e-06       9.872325540692e-03       9.742724110118e-01 
       1.319405390016e+02       1.080151846586e-02       1.135795113030e+03       1.959618330807e-01       1.301737807573e+04       9.791880019062e+01       1.730537257775e+06       4.240471326763e+02       8.594266428268e-04       5.715932575562e-03       3.123111671415e-02       5.945246143950e-04       3.840104002433e-02       3.947739488441e-08      -3.947739145256e-08       3.059459518526e-17       1.001049023418e-04       4.733474806334e-10       1.184321795055e-07      -1.450438902403e-07       1.776352523773e-07       3.840104002433e-02       4.846109416825e-04      -2.857607927192e-06       9.939767210576e-03       9.744468380743e-01 
       1.310148788923e+02       1.091843380633e-02       1.140543914153e+03       1.938931260843e-01       1.301262927461e+04       9.856941417358e+01       1.717860677757e+06       4.251659123794e+02       8.357388640135e-04       5.597362532017e-03       3.058326532336e-02       5.781381459484e-04       3.759454434273e-02       3.947739481170e-08      -3.947739130599e-08       3.113837797571e-17       1.001071701245e-04       4.817690200183e-10       1.184321791765e-07      -1.450438898375e-07       1.776352518840e-07       3.759454434273e-02       4.712528592626e-04      -2.768789252216e-06       1.000768178771e-02       9.746201142404e-01 
       1.300956637157e+02       1.103659655361e-02       1.145309963218e+03       1.918464264240e-01       1.300786322554e+04       9.922420663549e+01       1.705274463076e+06       4.262854887860e+02       8.127039649363e-04       5.481252028514e-03       2.994885254142e-02       5.622033193919e-04       3.680505133166e-02       3.947739473742e-08      -3.947739115627e-08       3.169179460962e-17       1.001094866363e-04       4.903398550609e-10       1.184321788405e-07      -1.450438894260e-07       1.776352513800e-07       3.680505133166e-02       4.582629507182e-04      -2.682733526377e-06       1.007607258830e-02       9.747922466567e-01 
       1.291828486043e+02       1.115601991170e-02       1.150093318650e+03       1.898214971413e-01       1.300307987011e+04       9.988320281451e+01       1.692777978120e+06       4.274058576955e+02       7.903039513413e-04       5.367550047325e-03       2.932759961406e-02       5.467076868604e-04       3.603220077698e-02       3.947739466155e-08      -3.947739100333e-08       3.225501540768e-17       1.001118529197e-04       4.990626262858e-10       1.184321784973e-07      -1.450438890057e-07       1.776352508652e-07       3.603220077698e-02       4.456310686762e-04      -2.599354713535e-06       1.014494295179e-02       9.749632424316e-01 
       1.282763890027e+02       1.127671722391e-02       1.154894039085e+03       1.878181038764e-01       1.299827914968e+04       1.005464280829e+02       1.680370591719e+06       4.285270149217e+02       7.685213249091e-04       5.256206628932e-03       2.871923356894e-02       5.316391435610e-04       3.527564014374e-02       3.947739458404e-08      -3.947739084711e-08       3.282821369791e-17       1.001142700393e-04       5.079400208522e-10       1.184321781467e-07      -1.450438885763e-07       1.776352503394e-07       3.527564014374e-02       4.333473454325e-04      -2.518569459887e-06       1.021429624108e-02       9.751331086346e-01 
       1.273762406656e+02       1.139870197434e-02       1.159712183365e+03       1.858360148387e-01       1.299346100540e+04       1.012139079476e+02       1.668051677108e+06       4.296489562927e+02       7.473390695870e-04       5.147172850084e-03       2.812348709573e-02       5.169859183178e-04       3.453502441112e-02       3.947739450487e-08      -3.947739068754e-08       3.341156586864e-17       1.001167390823e-04       5.169747733766e-10       1.184321777886e-07      -1.450438881377e-07       1.776352498023e-07       3.453502441112e-02       4.214021852442e-04      -2.440297010222e-06       1.028413584259e-02       9.753018522974e-01 
       1.264823596560e+02       1.152198778936e-02       1.164547810547e+03       1.838750007779e-01       1.298862537821e+04       1.018856680506e+02       1.655820611902e+06       4.307716776510e+02       7.267406382980e-04       5.040400802301e-03       2.754009842870e-02       5.027365643775e-04       3.381001591107e-02       3.947739442399e-08      -3.947739052454e-08       3.400525142259e-17       1.001192611595e-04       5.261696667697e-10       1.184321774228e-07      -1.450438876897e-07       1.776352492536e-07       3.381001591107e-02       4.097862568346e-04      -2.364459126791e-06       1.035446516655e-02       9.754694804129e-01 
       1.255947023422e+02       1.164658843913e-02       1.169400979895e+03       1.819348349557e-01       1.298377220887e+04       1.025617341693e+02       1.643676778060e+06       4.318951748536e+02       7.067099400153e-04       4.935843570826e-03       2.696881123166e-02       4.888799504688e-04       3.310028417037e-02       3.947739434138e-08      -3.947739035804e-08       3.460945303174e-17       1.001218374048e-04       5.355275330893e-10       1.184321770491e-07      -1.450438872321e-07       1.776352486931e-07       3.310028417037e-02       3.984904861043e-04      -2.290980010719e-06       1.042528764704e-02       9.756359999364e-01 
       1.247132253965e+02       1.177251783908e-02       1.174271750886e+03       1.800152931174e-01       1.297890143788e+04       1.032421322175e+02       1.631619561859e+06       4.330194437718e+02       6.872313271941e-04       4.833455214014e-03       2.640937448543e-02       4.754052521066e-04       3.240550575614e-02       3.947739425698e-08      -3.947739018797e-08       3.522435659327e-17       1.001244689768e-04       5.450512544070e-10       1.184321766674e-07      -1.450438867646e-07       1.776352481206e-07       3.240550575614e-02       3.875060490434e-04      -2.219786225868e-06       1.049660674226e-02       9.758014177849e-01 
       1.238378857928e+02       1.189979005147e-02       1.179160183210e+03       1.781161534637e-01       1.297401300555e+04       1.039268882452e+02       1.619648353861e+06       4.341444802916e+02       6.682895835490e-04       4.733190743152e-03       2.586154237748e-02       4.623019431383e-04       3.172536412471e-02       3.947739417077e-08      -3.947739001426e-08       3.585015128647e-17       1.001271570585e-04       5.547437636907e-10       1.184321762775e-07      -1.450438862871e-07       1.776352475358e-07       3.172536412471e-02       3.768243648391e-04      -2.150806625088e-06       1.056842593465e-02       9.759657408378e-01 
       1.229686408042e+02       1.202841928692e-02       1.184066336771e+03       1.762371966236e-01       1.296910685199e+04       1.046160284396e+02       1.607762548886e+06       4.352702803135e+02       6.498699121682e-04       4.635006102688e-03       2.532507419397e-02       4.495597875206e-04       3.105954947375e-02       3.947739408271e-08      -3.947738983681e-08       3.648702963064e-17       1.001299028582e-04       5.646080457029e-10       1.184321758793e-07      -1.450438857994e-07       1.776352469385e-07       3.105954947375e-02       3.664370891731e-04      -2.083972278769e-06       1.064074873106e-02       9.761289759366e-01 
       1.221054480016e+02       1.215841990598e-02       1.188990271685e+03       1.743782056267e-01       1.296418291708e+04       1.053095791253e+02       1.595961545981e+06       4.363968397524e+02       6.319579239561e-04       4.538858150883e-03       2.479973421402e-02       4.371688313247e-04       3.040775859758e-02       3.947739399276e-08      -3.947738965556e-08       3.713518754400e-17       1.001327076099e-04       5.746471379144e-10       1.184321754725e-07      -1.450438853011e-07       1.776352463283e-07       3.040775859758e-02       3.563361077039e-04      -2.019216405625e-06       1.071357866292e-02       9.762911298853e-01 
